iso3_country,sector,subsector,start_time,end_time,gas,emissions_quantity,emissions_quantity_units,temporal_granularity,created_date,modified_date
CAN,transportation,domestic-shipping,2019-01-01 00:00:00,2019-12-31 00:00:00,co2e_20yr,2558066.3114644797,tonnes,annual,2023-10-10 21:31:23.33877,
CAN,transportation,domestic-shipping,2019-01-01 00:00:00,2019-12-31 00:00:00,n2o,,tonnes,annual,2023-10-10 21:31:23.338753,
CAN,transportation,domestic-shipping,2020-01-01 00:00:00,2020-12-31 00:00:00,ch4,,tonnes,annual,2023-10-10 21:31:23.339444,
CAN,transportation,domestic-shipping,2020-01-01 00:00:00,2020-12-31 00:00:00,co2,2429877.252838569,tonnes,annual,2023-10-10 21:31:23.33943,
CAN,transportation,domestic-shipping,2020-01-01 00:00:00,2020-12-31 00:00:00,co2e_100yr,2429877.252838569,tonnes,annual,2023-10-10 21:31:23.339462,
CAN,transportation,domestic-shipping,2020-01-01 00:00:00,2020-12-31 00:00:00,co2e_20yr,2429877.252838569,tonnes,annual,2023-10-10 21:31:23.33947,
CAN,transportation,domestic-shipping,2020-01-01 00:00:00,2020-12-31 00:00:00,n2o,,tonnes,annual,2023-10-10 21:31:23.339453,
CAN,transportation,domestic-shipping,2021-01-01 00:00:00,2021-12-31 00:00:00,ch4,,tonnes,annual,2023-10-10 21:31:23.340132,
CAN,transportation,domestic-shipping,2021-01-01 00:00:00,2021-12-31 00:00:00,co2,2533293.5392090427,tonnes,annual,2023-10-10 21:31:23.340118,
CAN,transportation,domestic-shipping,2021-01-01 00:00:00,2021-12-31 00:00:00,co2e_100yr,2533293.5392090427,tonnes,annual,2023-10-10 21:31:23.340151,
CAN,transportation,domestic-shipping,2021-01-01 00:00:00,2021-12-31 00:00:00,co2e_20yr,2533293.5392090427,tonnes,annual,2023-10-10 21:31:23.340168,
CAN,transportation,domestic-shipping,2021-01-01 00:00:00,2021-12-31 00:00:00,n2o,,tonnes,annual,2023-10-10 21:31:23.340141,
CAN,transportation,domestic-shipping,2022-01-01 00:00:00,2022-12-31 00:00:00,ch4,,tonnes,annual,2023-10-10 21:31:23.340809,
CAN,transportation,domestic-shipping,2022-01-01 00:00:00,2022-12-31 00:00:00,co2,2951328.3475096785,tonnes,annual,2023-10-10 21:31:23.340795,
CAN,transportation,domestic-shipping,2022-01-01 00:00:00,2022-12-31 00:00:00,co2e_100yr,2951328.3475096785,tonnes,annual,2023-10-10 21:31:23.340826,
CAN,transportation,domestic-shipping,2022-01-01 00:00:00,2022-12-31 00:00:00,co2e_20yr,2951328.3475096785,tonnes,annual,2023-10-10 21:31:23.340834,
CAN,transportation,domestic-shipping,2022-01-01 00:00:00,2022-12-31 00:00:00,n2o,,tonnes,annual,2023-10-10 21:31:23.340817,
CAN,transportation,domestic-shipping,2023-01-01 00:00:00,2023-12-31 00:00:00,ch4,,tonnes,annual,2023-10-10 21:31:23.341496,
CAN,transportation,domestic-shipping,2023-01-01 00:00:00,2023-12-31 00:00:00,co2,2427348.8975979355,tonnes,annual,2023-10-10 21:31:23.341482,
CAN,transportation,domestic-shipping,2023-01-01 00:00:00,2023-12-31 00:00:00,co2e_100yr,2427348.8975979355,tonnes,annual,2023-10-10 21:31:23.341515,
CAN,transportation,domestic-shipping,2023-01-01 00:00:00,2023-12-31 00:00:00,co2e_20yr,2427348.8975979355,tonnes,annual,2023-10-10 21:31:23.341522,
CAN,transportation,domestic-shipping,2023-01-01 00:00:00,2023-12-31 00:00:00,n2o,,tonnes,annual,2023-10-10 21:31:23.341505,
CCK,transportation,domestic-shipping,2015-01-01 00:00:00,2015-12-31 00:00:00,ch4,,tonnes,annual,2023-10-10 21:31:23.342196,
CCK,transportation,domestic-shipping,2015-01-01 00:00:00,2015-12-31 00:00:00,co2,,tonnes,annual,2023-10-10 21:31:23.342184,
CCK,transportation,domestic-shipping,2015-01-01 00:00:00,2015-12-31 00:00:00,co2e_100yr,,tonnes,annual,2023-10-10 21:31:23.342214,
CCK,transportation,domestic-shipping,2015-01-01 00:00:00,2015-12-31 00:00:00,co2e_20yr,,tonnes,annual,2023-10-10 21:31:23.342223,
CCK,transportation,domestic-shipping,2015-01-01 00:00:00,2015-12-31 00:00:00,n2o,,tonnes,annual,2023-10-10 21:31:23.342205,
CCK,transportation,domestic-shipping,2016-01-01 00:00:00,2016-12-31 00:00:00,ch4,,tonnes,annual,2023-10-10 21:31:23.342869,
CCK,transportation,domestic-shipping,2016-01-01 00:00:00,2016-12-31 00:00:00,co2,,tonnes,annual,2023-10-10 21:31:23.342858,
CCK,transportation,domestic-shipping,2016-01-01 00:00:00,2016-12-31 00:00:00,co2e_100yr,,tonnes,annual,2023-10-10 21:31:23.342888,
CCK,transportation,domestic-shipping,2016-01-01 00:00:00,2016-12-31 00:00:00,co2e_20yr,,tonnes,annual,2023-10-10 21:31:23.342896,
CCK,transportation,domestic-shipping,2016-01-01 00:00:00,2016-12-31 00:00:00,n2o,,tonnes,annual,2023-10-10 21:31:23.342878,
CCK,transportation,domestic-shipping,2017-01-01 00:00:00,2017-12-31 00:00:00,ch4,,tonnes,annual,2023-10-10 21:31:23.343552,
CCK,transportation,domestic-shipping,2017-01-01 00:00:00,2017-12-31 00:00:00,co2,,tonnes,annual,2023-10-10 21:31:23.34354,
CCK,transportation,domestic-shipping,2017-01-01 00:00:00,2017-12-31 00:00:00,co2e_100yr,,tonnes,annual,2023-10-10 21:31:23.34357,
CCK,transportation,domestic-shipping,2017-01-01 00:00:00,2017-12-31 00:00:00,co2e_20yr,,tonnes,annual,2023-10-10 21:31:23.343578,
CCK,transportation,domestic-shipping,2017-01-01 00:00:00,2017-12-31 00:00:00,n2o,,tonnes,annual,2023-10-10 21:31:23.34356,
CCK,transportation,domestic-shipping,2018-01-01 00:00:00,2018-12-31 00:00:00,ch4,,tonnes,annual,2023-10-10 21:31:23.344235,
CCK,transportation,domestic-shipping,2018-01-01 00:00:00,2018-12-31 00:00:00,co2,,tonnes,annual,2023-10-10 21:31:23.344223,
CCK,transportation,domestic-shipping,2018-01-01 00:00:00,2018-12-31 00:00:00,co2e_100yr,,tonnes,annual,2023-10-10 21:31:23.344255,
CCK,transportation,domestic-shipping,2018-01-01 00:00:00,2018-12-31 00:00:00,co2e_20yr,,tonnes,annual,2023-10-10 21:31:23.34427,
CCK,transportation,domestic-shipping,2018-01-01 00:00:00,2018-12-31 00:00:00,n2o,,tonnes,annual,2023-10-10 21:31:23.344244,
CCK,transportation,domestic-shipping,2019-01-01 00:00:00,2019-12-31 00:00:00,ch4,,tonnes,annual,2023-10-10 21:31:23.344941,
CCK,transportation,domestic-shipping,2019-01-01 00:00:00,2019-12-31 00:00:00,co2,,tonnes,annual,2023-10-10 21:31:23.344929,
CCK,transportation,domestic-shipping,2019-01-01 00:00:00,2019-12-31 00:00:00,co2e_100yr,,tonnes,annual,2023-10-10 21:31:23.34496,
CCK,transportation,domestic-shipping,2019-01-01 00:00:00,2019-12-31 00:00:00,co2e_20yr,,tonnes,annual,2023-10-10 21:31:23.344968,
CCK,transportation,domestic-shipping,2019-01-01 00:00:00,2019-12-31 00:00:00,n2o,,tonnes,annual,2023-10-10 21:31:23.34495,
CCK,transportation,domestic-shipping,2020-01-01 00:00:00,2020-12-31 00:00:00,ch4,,tonnes,annual,2023-10-10 21:31:23.345626,
CCK,transportation,domestic-shipping,2020-01-01 00:00:00,2020-12-31 00:00:00,co2,,tonnes,annual,2023-10-10 21:31:23.345614,
CCK,transportation,domestic-shipping,2020-01-01 00:00:00,2020-12-31 00:00:00,co2e_100yr,,tonnes,annual,2023-10-10 21:31:23.345644,
CCK,transportation,domestic-shipping,2020-01-01 00:00:00,2020-12-31 00:00:00,co2e_20yr,,tonnes,annual,2023-10-10 21:31:23.345653,
CCK,transportation,domestic-shipping,2020-01-01 00:00:00,2020-12-31 00:00:00,n2o,,tonnes,annual,2023-10-10 21:31:23.345634,
CCK,transportation,domestic-shipping,2021-01-01 00:00:00,2021-12-31 00:00:00,ch4,,tonnes,annual,2023-10-10 21:31:23.346311,
CCK,transportation,domestic-shipping,2021-01-01 00:00:00,2021-12-31 00:00:00,co2,,tonnes,annual,2023-10-10 21:31:23.346299,
CCK,transportation,domestic-shipping,2021-01-01 00:00:00,2021-12-31 00:00:00,co2e_100yr,,tonnes,annual,2023-10-10 21:31:23.346329,
CCK,transportation,domestic-shipping,2021-01-01 00:00:00,2021-12-31 00:00:00,co2e_20yr,,tonnes,annual,2023-10-10 21:31:23.346337,
CCK,transportation,domestic-shipping,2021-01-01 00:00:00,2021-12-31 00:00:00,n2o,,tonnes,annual,2023-10-10 21:31:23.346319,
CCK,transportation,domestic-shipping,2022-01-01 00:00:00,2022-12-31 00:00:00,ch4,,tonnes,annual,2023-10-10 21:31:23.346997,
CCK,transportation,domestic-shipping,2022-01-01 00:00:00,2022-12-31 00:00:00,co2,,tonnes,annual,2023-10-10 21:31:23.346985,
CCK,transportation,domestic-shipping,2022-01-01 00:00:00,2022-12-31 00:00:00,co2e_100yr,,tonnes,annual,2023-10-10 21:31:23.347044,
CCK,transportation,domestic-shipping,2022-01-01 00:00:00,2022-12-31 00:00:00,co2e_20yr,,tonnes,annual,2023-10-10 21:31:23.347128,
CCK,transportation,domestic-shipping,2022-01-01 00:00:00,2022-12-31 00:00:00,n2o,,tonnes,annual,2023-10-10 21:31:23.347018,
CCK,transportation,domestic-shipping,2023-01-01 00:00:00,2023-12-31 00:00:00,ch4,,tonnes,annual,2023-10-10 21:31:23.347827,
CCK,transportation,domestic-shipping,2023-01-01 00:00:00,2023-12-31 00:00:00,co2,,tonnes,annual,2023-10-10 21:31:23.347815,
CCK,transportation,domestic-shipping,2023-01-01 00:00:00,2023-12-31 00:00:00,co2e_100yr,,tonnes,annual,2023-10-10 21:31:23.347845,
CCK,transportation,domestic-shipping,2023-01-01 00:00:00,2023-12-31 00:00:00,co2e_20yr,,tonnes,annual,2023-10-10 21:31:23.347854,
CCK,transportation,domestic-shipping,2023-01-01 00:00:00,2023-12-31 00:00:00,n2o,,tonnes,annual,2023-10-10 21:31:23.347836,
CHE,transportation,domestic-shipping,2015-01-01 00:00:00,2015-12-31 00:00:00,ch4,,tonnes,annual,2023-10-10 21:31:23.34852,
CHE,transportation,domestic-shipping,2015-01-01 00:00:00,2015-12-31 00:00:00,co2,3713.841653396923,tonnes,annual,2023-10-10 21:31:23.348506,
CHE,transportation,domestic-shipping,2015-01-01 00:00:00,2015-12-31 00:00:00,co2e_100yr,3713.841653396923,tonnes,annual,2023-10-10 21:31:23.348539,
CHE,transportation,domestic-shipping,2015-01-01 00:00:00,2015-12-31 00:00:00,co2e_20yr,3713.841653396923,tonnes,annual,2023-10-10 21:31:23.348547,
CHE,transportation,domestic-shipping,2015-01-01 00:00:00,2015-12-31 00:00:00,n2o,,tonnes,annual,2023-10-10 21:31:23.348529,
CHE,transportation,domestic-shipping,2016-01-01 00:00:00,2016-12-31 00:00:00,ch4,,tonnes,annual,2023-10-10 21:31:23.349213,
CHE,transportation,domestic-shipping,2016-01-01 00:00:00,2016-12-31 00:00:00,co2,3327.409120725441,tonnes,annual,2023-10-10 21:31:23.349199,
CHE,transportation,domestic-shipping,2016-01-01 00:00:00,2016-12-31 00:00:00,co2e_100yr,3327.409120725441,tonnes,annual,2023-10-10 21:31:23.349231,
CHE,transportation,domestic-shipping,2016-01-01 00:00:00,2016-12-31 00:00:00,co2e_20yr,3327.409120725441,tonnes,annual,2023-10-10 21:31:23.349239,
CHE,transportation,domestic-shipping,2016-01-01 00:00:00,2016-12-31 00:00:00,n2o,,tonnes,annual,2023-10-10 21:31:23.349222,
CHE,transportation,domestic-shipping,2017-01-01 00:00:00,2017-12-31 00:00:00,ch4,,tonnes,annual,2023-10-10 21:31:23.349897,
CHE,transportation,domestic-shipping,2017-01-01 00:00:00,2017-12-31 00:00:00,co2,5432.687819617508,tonnes,annual,2023-10-10 21:31:23.349883,
CHE,transportation,domestic-shipping,2017-01-01 00:00:00,2017-12-31 00:00:00,co2e_100yr,5432.687819617508,tonnes,annual,2023-10-10 21:31:23.349916,
CHE,transportation,domestic-shipping,2017-01-01 00:00:00,2017-12-31 00:00:00,co2e_20yr,5432.687819617508,tonnes,annual,2023-10-10 21:31:23.349924,
CHE,transportation,domestic-shipping,2017-01-01 00:00:00,2017-12-31 00:00:00,n2o,,tonnes,annual,2023-10-10 21:31:23.349906,
CHE,transportation,domestic-shipping,2018-01-01 00:00:00,2018-12-31 00:00:00,ch4,,tonnes,annual,2023-10-10 21:31:23.350589,
CHE,transportation,domestic-shipping,2018-01-01 00:00:00,2018-12-31 00:00:00,co2,4658.603286907679,tonnes,annual,2023-10-10 21:31:23.350575,
CHE,transportation,domestic-shipping,2018-01-01 00:00:00,2018-12-31 00:00:00,co2e_100yr,4658.603286907679,tonnes,annual,2023-10-10 21:31:23.350607,
CHE,transportation,domestic-shipping,2018-01-01 00:00:00,2018-12-31 00:00:00,co2e_20yr,4658.603286907679,tonnes,annual,2023-10-10 21:31:23.350615,
CHE,transportation,domestic-shipping,2018-01-01 00:00:00,2018-12-31 00:00:00,n2o,,tonnes,annual,2023-10-10 21:31:23.350598,
CHE,transportation,domestic-shipping,2019-01-01 00:00:00,2019-12-31 00:00:00,ch4,,tonnes,annual,2023-10-10 21:31:23.351276,
CHE,transportation,domestic-shipping,2019-01-01 00:00:00,2019-12-31 00:00:00,co2,4945.0087885542325,tonnes,annual,2023-10-10 21:31:23.351261,
CHE,transportation,domestic-shipping,2019-01-01 00:00:00,2019-12-31 00:00:00,co2e_100yr,4945.0087885542325,tonnes,annual,2023-10-10 21:31:23.351294,
CHE,transportation,domestic-shipping,2019-01-01 00:00:00,2019-12-31 00:00:00,co2e_20yr,4945.0087885542325,tonnes,annual,2023-10-10 21:31:23.351302,
CHE,transportation,domestic-shipping,2019-01-01 00:00:00,2019-12-31 00:00:00,n2o,,tonnes,annual,2023-10-10 21:31:23.351285,
CHE,transportation,domestic-shipping,2020-01-01 00:00:00,2020-12-31 00:00:00,ch4,,tonnes,annual,2023-10-10 21:31:23.351955,
CHE,transportation,domestic-shipping,2020-01-01 00:00:00,2020-12-31 00:00:00,co2,3001.121459793045,tonnes,annual,2023-10-10 21:31:23.351938,
CHE,transportation,domestic-shipping,2020-01-01 00:00:00,2020-12-31 00:00:00,co2e_100yr,3001.121459793045,tonnes,annual,2023-10-10 21:31:23.351974,
CHE,transportation,domestic-shipping,2020-01-01 00:00:00,2020-12-31 00:00:00,co2e_20yr,3001.121459793045,tonnes,annual,2023-10-10 21:31:23.351982,
CHE,transportation,domestic-shipping,2020-01-01 00:00:00,2020-12-31 00:00:00,n2o,,tonnes,annual,2023-10-10 21:31:23.351964,
CHE,transportation,domestic-shipping,2021-01-01 00:00:00,2021-12-31 00:00:00,ch4,,tonnes,annual,2023-10-10 21:31:23.352657,
CHE,transportation,domestic-shipping,2021-01-01 00:00:00,2021-12-31 00:00:00,co2,9697.831947251949,tonnes,annual,2023-10-10 21:31:23.352643,
CHE,transportation,domestic-shipping,2021-01-01 00:00:00,2021-12-31 00:00:00,co2e_100yr,9697.831947251949,tonnes,annual,2023-10-10 21:31:23.352675,
CHE,transportation,domestic-shipping,2021-01-01 00:00:00,2021-12-31 00:00:00,co2e_20yr,9697.831947251949,tonnes,annual,2023-10-10 21:31:23.352683,
CHE,transportation,domestic-shipping,2021-01-01 00:00:00,2021-12-31 00:00:00,n2o,,tonnes,annual,2023-10-10 21:31:23.352666,
CHE,transportation,domestic-shipping,2022-01-01 00:00:00,2022-12-31 00:00:00,ch4,,tonnes,annual,2023-10-10 21:31:23.353345,
CHE,transportation,domestic-shipping,2022-01-01 00:00:00,2022-12-31 00:00:00,co2,4223.753806761462,tonnes,annual,2023-10-10 21:31:23.35333,
CHE,transportation,domestic-shipping,2022-01-01 00:00:00,2022-12-31 00:00:00,co2e_100yr,4223.753806761462,tonnes,annual,2023-10-10 21:31:23.353363,
CHE,transportation,domestic-shipping,2022-01-01 00:00:00,2022-12-31 00:00:00,co2e_20yr,4223.753806761462,tonnes,annual,2023-10-10 21:31:23.353371,
CHE,transportation,domestic-shipping,2022-01-01 00:00:00,2022-12-31 00:00:00,n2o,,tonnes,annual,2023-10-10 21:31:23.353353,
CHE,transportation,domestic-shipping,2023-01-01 00:00:00,2023-12-31 00:00:00,ch4,,tonnes,annual,2023-10-10 21:31:23.354018,
CHE,transportation,domestic-shipping,2023-01-01 00:00:00,2023-12-31 00:00:00,co2,3866.714768581665,tonnes,annual,2023-10-10 21:31:23.354004,
CHE,transportation,domestic-shipping,2023-01-01 00:00:00,2023-12-31 00:00:00,co2e_100yr,3866.714768581665,tonnes,annual,2023-10-10 21:31:23.354046,
CHE,transportation,domestic-shipping,2023-01-01 00:00:00,2023-12-31 00:00:00,co2e_20yr,3866.714768581665,tonnes,annual,2023-10-10 21:31:23.354054,
CHE,transportation,domestic-shipping,2023-01-01 00:00:00,2023-12-31 00:00:00,n2o,,tonnes,annual,2023-10-10 21:31:23.354027,
CHL,transportation,domestic-shipping,2015-01-01 00:00:00,2015-12-31 00:00:00,ch4,,tonnes,annual,2023-10-10 21:31:23.354703,
CHL,transportation,domestic-shipping,2015-01-01 00:00:00,2015-12-31 00:00:00,co2,849610.8836279092,tonnes,annual,2023-10-10 21:31:23.354689,
CHL,transportation,domestic-shipping,2015-01-01 00:00:00,2015-12-31 00:00:00,co2e_100yr,849610.8836279092,tonnes,annual,2023-10-10 21:31:23.35473,
CHL,transportation,domestic-shipping,2015-01-01 00:00:00,2015-12-31 00:00:00,co2e_20yr,849610.8836279092,tonnes,annual,2023-10-10 21:31:23.354739,
CHL,transportation,domestic-shipping,2015-01-01 00:00:00,2015-12-31 00:00:00,n2o,,tonnes,annual,2023-10-10 21:31:23.354715,
CHL,transportation,domestic-shipping,2016-01-01 00:00:00,2016-12-31 00:00:00,ch4,,tonnes,annual,2023-10-10 21:31:23.355523,
CHL,transportation,domestic-shipping,2016-01-01 00:00:00,2016-12-31 00:00:00,co2,1008902.3187498676,tonnes,annual,2023-10-10 21:31:23.355508,
CHL,transportation,domestic-shipping,2016-01-01 00:00:00,2016-12-31 00:00:00,co2e_100yr,1008902.3187498676,tonnes,annual,2023-10-10 21:31:23.355541,
CHL,transportation,domestic-shipping,2016-01-01 00:00:00,2016-12-31 00:00:00,co2e_20yr,1008902.3187498676,tonnes,annual,2023-10-10 21:31:23.355549,
CHL,transportation,domestic-shipping,2016-01-01 00:00:00,2016-12-31 00:00:00,n2o,,tonnes,annual,2023-10-10 21:31:23.355531,
CHL,transportation,domestic-shipping,2017-01-01 00:00:00,2017-12-31 00:00:00,ch4,,tonnes,annual,2023-10-10 21:31:23.356221,
CHL,transportation,domestic-shipping,2017-01-01 00:00:00,2017-12-31 00:00:00,co2,1044400.7895545216,tonnes,annual,2023-10-10 21:31:23.356207,
CHL,transportation,domestic-shipping,2017-01-01 00:00:00,2017-12-31 00:00:00,co2e_100yr,1044400.7895545216,tonnes,annual,2023-10-10 21:31:23.35624,
CHL,transportation,domestic-shipping,2017-01-01 00:00:00,2017-12-31 00:00:00,co2e_20yr,1044400.7895545216,tonnes,annual,2023-10-10 21:31:23.356247,
CHL,transportation,domestic-shipping,2017-01-01 00:00:00,2017-12-31 00:00:00,n2o,,tonnes,annual,2023-10-10 21:31:23.35623,
CHL,transportation,domestic-shipping,2018-01-01 00:00:00,2018-12-31 00:00:00,ch4,,tonnes,annual,2023-10-10 21:31:23.356901,
CHL,transportation,domestic-shipping,2018-01-01 00:00:00,2018-12-31 00:00:00,co2,1270581.5163793373,tonnes,annual,2023-10-10 21:31:23.356887,
CHL,transportation,domestic-shipping,2018-01-01 00:00:00,2018-12-31 00:00:00,co2e_100yr,1270581.5163793373,tonnes,annual,2023-10-10 21:31:23.356919,
CHL,transportation,domestic-shipping,2018-01-01 00:00:00,2018-12-31 00:00:00,co2e_20yr,1270581.5163793373,tonnes,annual,2023-10-10 21:31:23.356927,
CHL,transportation,domestic-shipping,2018-01-01 00:00:00,2018-12-31 00:00:00,n2o,,tonnes,annual,2023-10-10 21:31:23.35691,
CHL,transportation,domestic-shipping,2019-01-01 00:00:00,2019-12-31 00:00:00,ch4,,tonnes,annual,2023-10-10 21:31:23.357765,
CHL,transportation,domestic-shipping,2019-01-01 00:00:00,2019-12-31 00:00:00,co2,1338497.5117613152,tonnes,annual,2023-10-10 21:31:23.35775,
CHL,transportation,domestic-shipping,2019-01-01 00:00:00,2019-12-31 00:00:00,co2e_100yr,1338497.5117613152,tonnes,annual,2023-10-10 21:31:23.357784,
CHL,transportation,domestic-shipping,2019-01-01 00:00:00,2019-12-31 00:00:00,co2e_20yr,1338497.5117613152,tonnes,annual,2023-10-10 21:31:23.357792,
CHL,transportation,domestic-shipping,2019-01-01 00:00:00,2019-12-31 00:00:00,n2o,,tonnes,annual,2023-10-10 21:31:23.357774,
CHL,transportation,domestic-shipping,2020-01-01 00:00:00,2020-12-31 00:00:00,ch4,,tonnes,annual,2023-10-10 21:31:23.358487,
CHL,transportation,domestic-shipping,2020-01-01 00:00:00,2020-12-31 00:00:00,co2,1339170.813673119,tonnes,annual,2023-10-10 21:31:23.358473,
CHL,transportation,domestic-shipping,2020-01-01 00:00:00,2020-12-31 00:00:00,co2e_100yr,1339170.813673119,tonnes,annual,2023-10-10 21:31:23.358505,
CHL,transportation,domestic-shipping,2020-01-01 00:00:00,2020-12-31 00:00:00,co2e_20yr,1339170.813673119,tonnes,annual,2023-10-10 21:31:23.358512,
CHL,transportation,domestic-shipping,2020-01-01 00:00:00,2020-12-31 00:00:00,n2o,,tonnes,annual,2023-10-10 21:31:23.358496,
CHL,transportation,domestic-shipping,2021-01-01 00:00:00,2021-12-31 00:00:00,ch4,,tonnes,annual,2023-10-10 21:31:23.359174,
CHL,transportation,domestic-shipping,2021-01-01 00:00:00,2021-12-31 00:00:00,co2,1439615.096733624,tonnes,annual,2023-10-10 21:31:23.359159,
CHL,transportation,domestic-shipping,2021-01-01 00:00:00,2021-12-31 00:00:00,co2e_100yr,1439615.096733624,tonnes,annual,2023-10-10 21:31:23.359192,
CHL,transportation,domestic-shipping,2021-01-01 00:00:00,2021-12-31 00:00:00,co2e_20yr,1439615.096733624,tonnes,annual,2023-10-10 21:31:23.3592,
CHL,transportation,domestic-shipping,2021-01-01 00:00:00,2021-12-31 00:00:00,n2o,,tonnes,annual,2023-10-10 21:31:23.359183,
CHL,transportation,domestic-shipping,2022-01-01 00:00:00,2022-12-31 00:00:00,ch4,,tonnes,annual,2023-10-10 21:31:23.359872,
CHL,transportation,domestic-shipping,2022-01-01 00:00:00,2022-12-31 00:00:00,co2,1583574.259457332,tonnes,annual,2023-10-10 21:31:23.359858,
CHL,transportation,domestic-shipping,2022-01-01 00:00:00,2022-12-31 00:00:00,co2e_100yr,1583574.259457332,tonnes,annual,2023-10-10 21:31:23.359899,
CHL,transportation,domestic-shipping,2022-01-01 00:00:00,2022-12-31 00:00:00,co2e_20yr,1583574.259457332,tonnes,annual,2023-10-10 21:31:23.359907,
CHL,transportation,domestic-shipping,2022-01-01 00:00:00,2022-12-31 00:00:00,n2o,,tonnes,annual,2023-10-10 21:31:23.35989,
CHL,transportation,domestic-shipping,2023-01-01 00:00:00,2023-12-31 00:00:00,ch4,,tonnes,annual,2023-10-10 21:31:23.360587,
CHL,transportation,domestic-shipping,2023-01-01 00:00:00,2023-12-31 00:00:00,co2,1279260.4195563477,tonnes,annual,2023-10-10 21:31:23.360572,
CHL,transportation,domestic-shipping,2023-01-01 00:00:00,2023-12-31 00:00:00,co2e_100yr,1279260.4195563477,tonnes,annual,2023-10-10 21:31:23.360605,
CHL,transportation,domestic-shipping,2023-01-01 00:00:00,2023-12-31 00:00:00,co2e_20yr,1279260.4195563477,tonnes,annual,2023-10-10 21:31:23.360613,
CHL,transportation,domestic-shipping,2023-01-01 00:00:00,2023-12-31 00:00:00,n2o,,tonnes,annual,2023-10-10 21:31:23.360596,
CHN,transportation,domestic-shipping,2015-01-01 00:00:00,2015-12-31 00:00:00,ch4,,tonnes,annual,2023-10-10 21:31:23.361288,
CHN,transportation,domestic-shipping,2015-01-01 00:00:00,2015-12-31 00:00:00,co2,21161061.17342019,tonnes,annual,2023-10-10 21:31:23.361274,
CHN,transportation,domestic-shipping,2015-01-01 00:00:00,2015-12-31 00:00:00,co2e_100yr,21161061.17342019,tonnes,annual,2023-10-10 21:31:23.361306,
CHN,transportation,domestic-shipping,2015-01-01 00:00:00,2015-12-31 00:00:00,co2e_20yr,21161061.17342019,tonnes,annual,2023-10-10 21:31:23.361313,
CHN,transportation,domestic-shipping,2015-01-01 00:00:00,2015-12-31 00:00:00,n2o,,tonnes,annual,2023-10-10 21:31:23.361297,
CHN,transportation,domestic-shipping,2016-01-01 00:00:00,2016-12-31 00:00:00,ch4,,tonnes,annual,2023-10-10 21:31:23.361968,
CHN,transportation,domestic-shipping,2016-01-01 00:00:00,2016-12-31 00:00:00,co2,24196766.291263,tonnes,annual,2023-10-10 21:31:23.361952,
CHN,transportation,domestic-shipping,2016-01-01 00:00:00,2016-12-31 00:00:00,co2e_100yr,24196766.291263,tonnes,annual,2023-10-10 21:31:23.361987,
CHN,transportation,domestic-shipping,2016-01-01 00:00:00,2016-12-31 00:00:00,co2e_20yr,24196766.291263,tonnes,annual,2023-10-10 21:31:23.361995,
CHN,transportation,domestic-shipping,2016-01-01 00:00:00,2016-12-31 00:00:00,n2o,,tonnes,annual,2023-10-10 21:31:23.361978,
CHN,transportation,domestic-shipping,2017-01-01 00:00:00,2017-12-31 00:00:00,ch4,,tonnes,annual,2023-10-10 21:31:23.362679,
CHN,transportation,domestic-shipping,2017-01-01 00:00:00,2017-12-31 00:00:00,co2,28171347.238238305,tonnes,annual,2023-10-10 21:31:23.362665,
CHN,transportation,domestic-shipping,2017-01-01 00:00:00,2017-12-31 00:00:00,co2e_100yr,28171347.238238305,tonnes,annual,2023-10-10 21:31:23.362697,
CHN,transportation,domestic-shipping,2017-01-01 00:00:00,2017-12-31 00:00:00,co2e_20yr,28171347.238238305,tonnes,annual,2023-10-10 21:31:23.362706,
CHN,transportation,domestic-shipping,2017-01-01 00:00:00,2017-12-31 00:00:00,n2o,,tonnes,annual,2023-10-10 21:31:23.362688,
CHN,transportation,domestic-shipping,2018-01-01 00:00:00,2018-12-31 00:00:00,ch4,,tonnes,annual,2023-10-10 21:31:23.363392,
CHN,transportation,domestic-shipping,2018-01-01 00:00:00,2018-12-31 00:00:00,co2,30735473.404677413,tonnes,annual,2023-10-10 21:31:23.363377,
CHN,transportation,domestic-shipping,2018-01-01 00:00:00,2018-12-31 00:00:00,co2e_100yr,30735473.404677413,tonnes,annual,2023-10-10 21:31:23.363411,
CHN,transportation,domestic-shipping,2018-01-01 00:00:00,2018-12-31 00:00:00,co2e_20yr,30735473.404677413,tonnes,annual,2023-10-10 21:31:23.363419,
CHN,transportation,domestic-shipping,2018-01-01 00:00:00,2018-12-31 00:00:00,n2o,,tonnes,annual,2023-10-10 21:31:23.363401,
CHN,transportation,domestic-shipping,2019-01-01 00:00:00,2019-12-31 00:00:00,ch4,,tonnes,annual,2023-10-10 21:31:23.3641,
CHN,transportation,domestic-shipping,2019-01-01 00:00:00,2019-12-31 00:00:00,co2,33886242.18569751,tonnes,annual,2023-10-10 21:31:23.364086,
CHN,transportation,domestic-shipping,2019-01-01 00:00:00,2019-12-31 00:00:00,co2e_100yr,33886242.18569751,tonnes,annual,2023-10-10 21:31:23.364118,
CHN,transportation,domestic-shipping,2019-01-01 00:00:00,2019-12-31 00:00:00,co2e_20yr,33886242.18569751,tonnes,annual,2023-10-10 21:31:23.364126,
