DATAFLOW,LAST UPDATE,freq,unit,tra_cov,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:RAIL_PA_NBPASS(1.0),02/03/15 23:00:00,A,PAS,TOTAL,LT,2010,0,
ESTAT:RAIL_PA_NBPASS(1.0),02/03/15 23:00:00,A,PAS,TOTAL,LT,2011,0,
ESTAT:RAIL_PA_NBPASS(1.0),02/03/15 23:00:00,A,PAS,TOTAL,LU,2007,0,
ESTAT:RAIL_PA_NBPASS(1.0),02/03/15 23:00:00,A,PAS,TOTAL,LU,2008,0,
ESTAT:RAIL_PA_NBPASS(1.0),02/03/15 23:00:00,A,PAS,TOTAL,LV,2005,0,
ESTAT:RAIL_PA_NBPASS(1.0),02/03/15 23:00:00,A,PAS,TOTAL,LV,2006,0,
ESTAT:RAIL_PA_NBPASS(1.0),02/03/15 23:00:00,A,PAS,TOTAL,LV,2007,0,
ESTAT:RAIL_PA_NBPASS(1.0),02/03/15 23:00:00,A,PAS,TOTAL,LV,2008,0,
ESTAT:RAIL_PA_NBPASS(1.0),02/03/15 23:00:00,A,PAS,TOTAL,LV,2009,0,
ESTAT:RAIL_PA_NBPASS(1.0),02/03/15 23:00:00,A,PAS,TOTAL,LV,2010,0,
ESTAT:RAIL_PA_NBPASS(1.0),02/03/15 23:00:00,A,PAS,TOTAL,LV,2011,0,
ESTAT:RAIL_PA_NBPASS(1.0),02/03/15 23:00:00,A,PAS,TOTAL,LV,2012,0,
ESTAT:RAIL_PA_NBPASS(1.0),02/03/15 23:00:00,A,PAS,TOTAL,NL,1979,40000,
ESTAT:RAIL_PA_NBPASS(1.0),02/03/15 23:00:00,A,PAS,TOTAL,NL,1980,49000,
ESTAT:RAIL_PA_NBPASS(1.0),02/03/15 23:00:00,A,PAS,TOTAL,NL,1981,44000,
ESTAT:RAIL_PA_NBPASS(1.0),02/03/15 23:00:00,A,PAS,TOTAL,NL,1982,37000,
ESTAT:RAIL_PA_NBPASS(1.0),02/03/15 23:00:00,A,PAS,TOTAL,NL,1983,30000,
ESTAT:RAIL_PA_NBPASS(1.0),02/03/15 23:00:00,A,PAS,TOTAL,NL,1984,25000,
ESTAT:RAIL_PA_NBPASS(1.0),02/03/15 23:00:00,A,PAS,TOTAL,NL,1985,27000,
ESTAT:RAIL_PA_NBPASS(1.0),02/03/15 23:00:00,A,PAS,TOTAL,NL,1986,29000,
ESTAT:RAIL_PA_NBPASS(1.0),02/03/15 23:00:00,A,PAS,TOTAL,NL,1987,34000,
ESTAT:RAIL_PA_NBPASS(1.0),02/03/15 23:00:00,A,PAS,TOTAL,NL,1988,42000,
ESTAT:RAIL_PA_NBPASS(1.0),02/03/15 23:00:00,A,PAS,TOTAL,NL,1989,44000,
ESTAT:RAIL_PA_NBPASS(1.0),02/03/15 23:00:00,A,PAS,TOTAL,NL,1990,38000,
ESTAT:RAIL_PA_NBPASS(1.0),02/03/15 23:00:00,A,PAS,TOTAL,NO,2009,0,
ESTAT:RAIL_PA_NBPASS(1.0),02/03/15 23:00:00,A,PAS,TOTAL,NO,2010,0,
ESTAT:RAIL_PA_NBPASS(1.0),02/03/15 23:00:00,A,PAS,TOTAL,NO,2011,0,
ESTAT:RAIL_PA_NBPASS(1.0),02/03/15 23:00:00,A,PAS,TOTAL,NO,2012,0,
ESTAT:RAIL_PA_NBPASS(1.0),02/03/15 23:00:00,A,PAS,TOTAL,PL,2006,,z
ESTAT:RAIL_PA_NBPASS(1.0),02/03/15 23:00:00,A,PAS,TOTAL,PL,2008,,z
ESTAT:RAIL_PA_NBPASS(1.0),02/03/15 23:00:00,A,PAS,TOTAL,PL,2009,,z
ESTAT:RAIL_PA_NBPASS(1.0),02/03/15 23:00:00,A,PAS,TOTAL,PL,2010,,z
ESTAT:RAIL_PA_NBPASS(1.0),02/03/15 23:00:00,A,PAS,TOTAL,PL,2011,,z
ESTAT:RAIL_PA_NBPASS(1.0),02/03/15 23:00:00,A,PAS,TOTAL,PL,2012,,z
ESTAT:RAIL_PA_NBPASS(1.0),02/03/15 23:00:00,A,PAS,TOTAL,SI,1995,199,
ESTAT:RAIL_PA_NBPASS(1.0),02/03/15 23:00:00,A,PAS,TOTAL,SI,2000,42795,
ESTAT:RAIL_PA_NBPASS(1.0),02/03/15 23:00:00,A,PAS,TOTAL,SI,2001,39107,
ESTAT:RAIL_PA_NBPASS(1.0),02/03/15 23:00:00,A,PAS,TOTAL,SI,2002,28691,
ESTAT:RAIL_PA_NBPASS(1.0),02/03/15 23:00:00,A,PAS,TOTAL,SI,2003,26930,
ESTAT:RAIL_PA_NBPASS(1.0),02/03/15 23:00:00,A,PAS,TOTAL,SI,2004,22211,
ESTAT:RAIL_PA_NBPASS(1.0),02/03/15 23:00:00,A,PAS,TOTAL,SI,2005,22932,
ESTAT:RAIL_PA_NBPASS(1.0),02/03/15 23:00:00,A,PAS,TOTAL,SI,2006,32690,
ESTAT:RAIL_PA_NBPASS(1.0),02/03/15 23:00:00,A,PAS,TOTAL,SI,2007,30515,
ESTAT:RAIL_PA_NBPASS(1.0),02/03/15 23:00:00,A,PAS,TOTAL,SI,2008,17712,
ESTAT:RAIL_PA_NBPASS(1.0),02/03/15 23:00:00,A,PAS,TOTAL,SI,2009,14989,
ESTAT:RAIL_PA_NBPASS(1.0),02/03/15 23:00:00,A,PAS,TOTAL,SI,2010,13725,
ESTAT:RAIL_PA_NBPASS(1.0),02/03/15 23:00:00,A,PAS,TOTAL,SI,2011,13910,
ESTAT:RAIL_PA_NBPASS(1.0),02/03/15 23:00:00,A,PAS,TOTAL,SI,2012,13593,
ESTAT:RAIL_PA_NBPASS(1.0),02/03/15 23:00:00,A,PAS,TOTAL,TR,2000,15223,
ESTAT:RAIL_PA_NBPASS(1.0),02/03/15 23:00:00,A,PAS,TOTAL,TR,2001,21175,
ESTAT:RAIL_PA_NBPASS(1.0),02/03/15 23:00:00,A,PAS,TOTAL,TR,2002,22941,
ESTAT:RAIL_PA_NBPASS(1.0),02/03/15 23:00:00,A,PAS,TOTAL,TR,2003,21471,
ESTAT:RAIL_PA_NBPASS(1.0),02/03/15 23:00:00,A,PAS,TOTAL,TR,2005,30713,
ESTAT:RAIL_PA_NBPASS(1.0),02/03/15 23:00:00,A,PAS,TOTAL,TR,2009,15610,
ESTAT:RAIL_PA_NBPASS(1.0),02/03/15 23:00:00,A,PAS,TOTAL,TR,2010,15146,
ESTAT:RAIL_PA_NBPASS(1.0),02/03/15 23:00:00,A,PAS,TOTAL,TR,2011,12216,
ESTAT:RAIL_PA_NBPASS(1.0),02/03/15 23:00:00,A,PAS,TOTAL,TR,2012,11194,
ESTAT:RAIL_PA_NBPASS(1.0),02/03/15 23:00:00,A,PAS,TOTAL,UK,1979,212000,
ESTAT:RAIL_PA_NBPASS(1.0),02/03/15 23:00:00,A,PAS,TOTAL,UK,1980,180000,
ESTAT:RAIL_PA_NBPASS(1.0),02/03/15 23:00:00,A,PAS,TOTAL,UK,1981,175000,
ESTAT:RAIL_PA_NBPASS(1.0),02/03/15 23:00:00,A,PAS,TOTAL,UK,1982,120000,
ESTAT:RAIL_PA_NBPASS(1.0),02/03/15 23:00:00,A,PAS,TOTAL,UK,1983,86000,
ESTAT:RAIL_PA_NBPASS(1.0),02/03/15 23:00:00,A,PAS,TOTAL,UK,1984,80000,
ESTAT:RAIL_PA_NBPASS(1.0),02/03/15 23:00:00,A,PAS,TOTAL,UK,1992,51565,
ESTAT:RAIL_PA_NBPASS(1.0),02/03/15 23:00:00,A,PAS,TOTAL,UK,1993,49485,
ESTAT:RAIL_PA_NBPASS(1.0),02/03/15 23:00:00,A,PAS,TOTAL,UK,1994,39790,
