DATAFLOW,LAST UPDATE,freq,train,vehicle,mot_nrg,unit,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:RAIL_TF_HAULMOV(1.0),31/07/24 23:00:00,A,TOTAL,RCA,ELC,MIO_GTKM,LT,2014,338.500,
ESTAT:RAIL_TF_HAULMOV(1.0),31/07/24 23:00:00,A,TOTAL,RCA,ELC,MIO_GTKM,LT,2015,315.300,
ESTAT:RAIL_TF_HAULMOV(1.0),31/07/24 23:00:00,A,TOTAL,RCA,ELC,MIO_GTKM,LT,2016,344.400,
ESTAT:RAIL_TF_HAULMOV(1.0),31/07/24 23:00:00,A,TOTAL,RCA,ELC,MIO_GTKM,LT,2017,325.600,
ESTAT:RAIL_TF_HAULMOV(1.0),31/07/24 23:00:00,A,TOTAL,RCA,ELC,MIO_GTKM,LT,2018,347,
ESTAT:RAIL_TF_HAULMOV(1.0),31/07/24 23:00:00,A,TOTAL,RCA,ELC,MIO_GTKM,LT,2019,359,
ESTAT:RAIL_TF_HAULMOV(1.0),31/07/24 23:00:00,A,TOTAL,RCA,ELC,MIO_GTKM,LT,2020,297,
ESTAT:RAIL_TF_HAULMOV(1.0),31/07/24 23:00:00,A,TOTAL,RCA,ELC,MIO_GTKM,LT,2021,288,
ESTAT:RAIL_TF_HAULMOV(1.0),31/07/24 23:00:00,A,TOTAL,RCA,ELC,MIO_GTKM,LT,2022,300,
ESTAT:RAIL_TF_HAULMOV(1.0),31/07/24 23:00:00,A,TOTAL,RCA,ELC,MIO_GTKM,LU,1990,200,
ESTAT:RAIL_TF_HAULMOV(1.0),31/07/24 23:00:00,A,TOTAL,RCA,ELC,MIO_GTKM,LU,1991,268,
ESTAT:RAIL_TF_HAULMOV(1.0),31/07/24 23:00:00,A,TOTAL,RCA,ELC,MIO_GTKM,LU,1992,420,
ESTAT:RAIL_TF_HAULMOV(1.0),31/07/24 23:00:00,A,TOTAL,RCA,ELC,MIO_GTKM,LV,1992,2503,
ESTAT:RAIL_TF_HAULMOV(1.0),31/07/24 23:00:00,A,TOTAL,RCA,ELC,MIO_GTKM,LV,1993,2306,
ESTAT:RAIL_TF_HAULMOV(1.0),31/07/24 23:00:00,A,TOTAL,RCA,ELC,MIO_GTKM,LV,1994,2136,
ESTAT:RAIL_TF_HAULMOV(1.0),31/07/24 23:00:00,A,TOTAL,RCA,ELC,MIO_GTKM,LV,1995,1877,
ESTAT:RAIL_TF_HAULMOV(1.0),31/07/24 23:00:00,A,TOTAL,RCA,ELC,MIO_GTKM,LV,1996,1643,
ESTAT:RAIL_TF_HAULMOV(1.0),31/07/24 23:00:00,A,TOTAL,RCA,ELC,MIO_GTKM,LV,1997,1543,
ESTAT:RAIL_TF_HAULMOV(1.0),31/07/24 23:00:00,A,TOTAL,RCA,ELC,MIO_GTKM,LV,1998,1398,
ESTAT:RAIL_TF_HAULMOV(1.0),31/07/24 23:00:00,A,TOTAL,RCA,ELC,MIO_GTKM,LV,1999,1271,
ESTAT:RAIL_TF_HAULMOV(1.0),31/07/24 23:00:00,A,TOTAL,RCA,ELC,MIO_GTKM,LV,2000,1298.600,
ESTAT:RAIL_TF_HAULMOV(1.0),31/07/24 23:00:00,A,TOTAL,RCA,ELC,MIO_GTKM,LV,2001,1182.200,
ESTAT:RAIL_TF_HAULMOV(1.0),31/07/24 23:00:00,A,TOTAL,RCA,ELC,MIO_GTKM,LV,2002,1091.100,
ESTAT:RAIL_TF_HAULMOV(1.0),31/07/24 23:00:00,A,TOTAL,RCA,ELC,MIO_GTKM,LV,2003,1149.400,
ESTAT:RAIL_TF_HAULMOV(1.0),31/07/24 23:00:00,A,TOTAL,RCA,ELC,MIO_GTKM,LV,2004,1175.200,
ESTAT:RAIL_TF_HAULMOV(1.0),31/07/24 23:00:00,A,TOTAL,RCA,ELC,MIO_GTKM,LV,2005,1203.300,
ESTAT:RAIL_TF_HAULMOV(1.0),31/07/24 23:00:00,A,TOTAL,RCA,ELC,MIO_GTKM,LV,2006,1129,
ESTAT:RAIL_TF_HAULMOV(1.0),31/07/24 23:00:00,A,TOTAL,RCA,ELC,MIO_GTKM,LV,2007,1169,
ESTAT:RAIL_TF_HAULMOV(1.0),31/07/24 23:00:00,A,TOTAL,RCA,ELC,MIO_GTKM,LV,2008,1200,
ESTAT:RAIL_TF_HAULMOV(1.0),31/07/24 23:00:00,A,TOTAL,RCA,ELC,MIO_GTKM,LV,2009,1100,
ESTAT:RAIL_TF_HAULMOV(1.0),31/07/24 23:00:00,A,TOTAL,RCA,ELC,MIO_GTKM,LV,2010,1100,
ESTAT:RAIL_TF_HAULMOV(1.0),31/07/24 23:00:00,A,TOTAL,RCA,ELC,MIO_GTKM,LV,2011,1100,
ESTAT:RAIL_TF_HAULMOV(1.0),31/07/24 23:00:00,A,TOTAL,RCA,ELC,MIO_GTKM,LV,2012,1100,
ESTAT:RAIL_TF_HAULMOV(1.0),31/07/24 23:00:00,A,TOTAL,RCA,ELC,MIO_GTKM,LV,2013,1100,
ESTAT:RAIL_TF_HAULMOV(1.0),31/07/24 23:00:00,A,TOTAL,RCA,ELC,MIO_GTKM,LV,2014,1100,
ESTAT:RAIL_TF_HAULMOV(1.0),31/07/24 23:00:00,A,TOTAL,RCA,ELC,MIO_GTKM,LV,2015,1100,
ESTAT:RAIL_TF_HAULMOV(1.0),31/07/24 23:00:00,A,TOTAL,RCA,ELC,MIO_GTKM,LV,2016,1100,
ESTAT:RAIL_TF_HAULMOV(1.0),31/07/24 23:00:00,A,TOTAL,RCA,ELC,MIO_GTKM,LV,2017,1100,
ESTAT:RAIL_TF_HAULMOV(1.0),31/07/24 23:00:00,A,TOTAL,RCA,ELC,MIO_GTKM,LV,2018,1100,
ESTAT:RAIL_TF_HAULMOV(1.0),31/07/24 23:00:00,A,TOTAL,RCA,ELC,MIO_GTKM,LV,2019,1100,
ESTAT:RAIL_TF_HAULMOV(1.0),31/07/24 23:00:00,A,TOTAL,RCA,ELC,MIO_GTKM,LV,2020,1100,
ESTAT:RAIL_TF_HAULMOV(1.0),31/07/24 23:00:00,A,TOTAL,RCA,ELC,MIO_GTKM,LV,2021,1100,
ESTAT:RAIL_TF_HAULMOV(1.0),31/07/24 23:00:00,A,TOTAL,RCA,ELC,MIO_GTKM,LV,2022,1100,
ESTAT:RAIL_TF_HAULMOV(1.0),31/07/24 23:00:00,A,TOTAL,RCA,ELC,MIO_GTKM,MD,1990,0,
ESTAT:RAIL_TF_HAULMOV(1.0),31/07/24 23:00:00,A,TOTAL,RCA,ELC,MIO_GTKM,MD,1991,0,
ESTAT:RAIL_TF_HAULMOV(1.0),31/07/24 23:00:00,A,TOTAL,RCA,ELC,MIO_GTKM,MD,1992,0,
ESTAT:RAIL_TF_HAULMOV(1.0),31/07/24 23:00:00,A,TOTAL,RCA,ELC,MIO_GTKM,MD,1993,0,
ESTAT:RAIL_TF_HAULMOV(1.0),31/07/24 23:00:00,A,TOTAL,RCA,ELC,MIO_GTKM,MD,1994,0,
ESTAT:RAIL_TF_HAULMOV(1.0),31/07/24 23:00:00,A,TOTAL,RCA,ELC,MIO_GTKM,MD,1995,0,
ESTAT:RAIL_TF_HAULMOV(1.0),31/07/24 23:00:00,A,TOTAL,RCA,ELC,MIO_GTKM,MD,1996,0,
ESTAT:RAIL_TF_HAULMOV(1.0),31/07/24 23:00:00,A,TOTAL,RCA,ELC,MIO_GTKM,MD,1997,0,
ESTAT:RAIL_TF_HAULMOV(1.0),31/07/24 23:00:00,A,TOTAL,RCA,ELC,MIO_GTKM,MD,1998,0,
ESTAT:RAIL_TF_HAULMOV(1.0),31/07/24 23:00:00,A,TOTAL,RCA,ELC,MIO_GTKM,MD,1999,0,
ESTAT:RAIL_TF_HAULMOV(1.0),31/07/24 23:00:00,A,TOTAL,RCA,ELC,MIO_GTKM,MD,2000,0,
ESTAT:RAIL_TF_HAULMOV(1.0),31/07/24 23:00:00,A,TOTAL,RCA,ELC,MIO_GTKM,MD,2001,0,
ESTAT:RAIL_TF_HAULMOV(1.0),31/07/24 23:00:00,A,TOTAL,RCA,ELC,MIO_GTKM,MD,2002,0,
ESTAT:RAIL_TF_HAULMOV(1.0),31/07/24 23:00:00,A,TOTAL,RCA,ELC,MIO_GTKM,MD,2004,0,
ESTAT:RAIL_TF_HAULMOV(1.0),31/07/24 23:00:00,A,TOTAL,RCA,ELC,MIO_GTKM,MK,1993,51.304,
ESTAT:RAIL_TF_HAULMOV(1.0),31/07/24 23:00:00,A,TOTAL,RCA,ELC,MIO_GTKM,MK,1994,101.989,
ESTAT:RAIL_TF_HAULMOV(1.0),31/07/24 23:00:00,A,TOTAL,RCA,ELC,MIO_GTKM,MK,1995,113,
ESTAT:RAIL_TF_HAULMOV(1.0),31/07/24 23:00:00,A,TOTAL,RCA,ELC,MIO_GTKM,MK,1996,130,
ESTAT:RAIL_TF_HAULMOV(1.0),31/07/24 23:00:00,A,TOTAL,RCA,ELC,MIO_GTKM,MK,1997,104.500,
ESTAT:RAIL_TF_HAULMOV(1.0),31/07/24 23:00:00,A,TOTAL,RCA,ELC,MIO_GTKM,MK,1998,93,
ESTAT:RAIL_TF_HAULMOV(1.0),31/07/24 23:00:00,A,TOTAL,RCA,ELC,MIO_GTKM,MK,1999,112,
ESTAT:RAIL_TF_HAULMOV(1.0),31/07/24 23:00:00,A,TOTAL,RCA,ELC,MIO_GTKM,MK,2000,97,
ESTAT:RAIL_TF_HAULMOV(1.0),31/07/24 23:00:00,A,TOTAL,RCA,ELC,MIO_GTKM,MK,2001,72,
ESTAT:RAIL_TF_HAULMOV(1.0),31/07/24 23:00:00,A,TOTAL,RCA,ELC,MIO_GTKM,MK,2002,18,
ESTAT:RAIL_TF_HAULMOV(1.0),31/07/24 23:00:00,A,TOTAL,RCA,ELC,MIO_GTKM,MK,2005,66,
ESTAT:RAIL_TF_HAULMOV(1.0),31/07/24 23:00:00,A,TOTAL,RCA,ELC,MIO_GTKM,MK,2006,41,
ESTAT:RAIL_TF_HAULMOV(1.0),31/07/24 23:00:00,A,TOTAL,RCA,ELC,MIO_GTKM,MK,2007,69,
ESTAT:RAIL_TF_HAULMOV(1.0),31/07/24 23:00:00,A,TOTAL,RCA,ELC,MIO_GTKM,MK,2008,73,
ESTAT:RAIL_TF_HAULMOV(1.0),31/07/24 23:00:00,A,TOTAL,RCA,ELC,MIO_GTKM,MK,2009,78,
ESTAT:RAIL_TF_HAULMOV(1.0),31/07/24 23:00:00,A,TOTAL,RCA,ELC,MIO_GTKM,MK,2010,51,
ESTAT:RAIL_TF_HAULMOV(1.0),31/07/24 23:00:00,A,TOTAL,RCA,ELC,MIO_GTKM,MK,2011,78,
ESTAT:RAIL_TF_HAULMOV(1.0),31/07/24 23:00:00,A,TOTAL,RCA,ELC,MIO_GTKM,MK,2012,77,
ESTAT:RAIL_TF_HAULMOV(1.0),31/07/24 23:00:00,A,TOTAL,RCA,ELC,MIO_GTKM,MK,2013,77,
ESTAT:RAIL_TF_HAULMOV(1.0),31/07/24 23:00:00,A,TOTAL,RCA,ELC,MIO_GTKM,MK,2014,64,
ESTAT:RAIL_TF_HAULMOV(1.0),31/07/24 23:00:00,A,TOTAL,RCA,ELC,MIO_GTKM,MK,2015,87,
ESTAT:RAIL_TF_HAULMOV(1.0),31/07/24 23:00:00,A,TOTAL,RCA,ELC,MIO_GTKM,MK,2016,41,
ESTAT:RAIL_TF_HAULMOV(1.0),31/07/24 23:00:00,A,TOTAL,RCA,ELC,MIO_GTKM,MK,2017,22,
ESTAT:RAIL_TF_HAULMOV(1.0),31/07/24 23:00:00,A,TOTAL,RCA,ELC,MIO_GTKM,MK,2018,41,
ESTAT:RAIL_TF_HAULMOV(1.0),31/07/24 23:00:00,A,TOTAL,RCA,ELC,MIO_GTKM,MK,2019,42,
ESTAT:RAIL_TF_HAULMOV(1.0),31/07/24 23:00:00,A,TOTAL,RCA,ELC,MIO_GTKM,MK,2020,21.020,
ESTAT:RAIL_TF_HAULMOV(1.0),31/07/24 23:00:00,A,TOTAL,RCA,ELC,MIO_GTKM,MK,2021,12.925,
ESTAT:RAIL_TF_HAULMOV(1.0),31/07/24 23:00:00,A,TOTAL,RCA,ELC,MIO_GTKM,MK,2022,31.862,
ESTAT:RAIL_TF_HAULMOV(1.0),31/07/24 23:00:00,A,TOTAL,RCA,ELC,MIO_GTKM,NL,1990,15277,
ESTAT:RAIL_TF_HAULMOV(1.0),31/07/24 23:00:00,A,TOTAL,RCA,ELC,MIO_GTKM,NO,1990,938,
ESTAT:RAIL_TF_HAULMOV(1.0),31/07/24 23:00:00,A,TOTAL,RCA,ELC,MIO_GTKM,NO,1991,897,
ESTAT:RAIL_TF_HAULMOV(1.0),31/07/24 23:00:00,A,TOTAL,RCA,ELC,MIO_GTKM,NO,1992,1027,
ESTAT:RAIL_TF_HAULMOV(1.0),31/07/24 23:00:00,A,TOTAL,RCA,ELC,MIO_GTKM,NO,1993,1130,
ESTAT:RAIL_TF_HAULMOV(1.0),31/07/24 23:00:00,A,TOTAL,RCA,ELC,MIO_GTKM,NO,1994,1350,
ESTAT:RAIL_TF_HAULMOV(1.0),31/07/24 23:00:00,A,TOTAL,RCA,ELC,MIO_GTKM,NO,1995,1361,
ESTAT:RAIL_TF_HAULMOV(1.0),31/07/24 23:00:00,A,TOTAL,RCA,ELC,MIO_GTKM,NO,1996,1427,
ESTAT:RAIL_TF_HAULMOV(1.0),31/07/24 23:00:00,A,TOTAL,RCA,ELC,MIO_GTKM,NO,1997,2137,
ESTAT:RAIL_TF_HAULMOV(1.0),31/07/24 23:00:00,A,TOTAL,RCA,ELC,MIO_GTKM,NO,1998,2163,
ESTAT:RAIL_TF_HAULMOV(1.0),31/07/24 23:00:00,A,TOTAL,RCA,ELC,MIO_GTKM,NO,1999,2708,
ESTAT:RAIL_TF_HAULMOV(1.0),31/07/24 23:00:00,A,TOTAL,RCA,ELC,MIO_GTKM,NO,2000,2259,
ESTAT:RAIL_TF_HAULMOV(1.0),31/07/24 23:00:00,A,TOTAL,RCA,ELC,MIO_GTKM,PL,1992,18700,
ESTAT:RAIL_TF_HAULMOV(1.0),31/07/24 23:00:00,A,TOTAL,RCA,ELC,MIO_GTKM,PL,1993,18374,
ESTAT:RAIL_TF_HAULMOV(1.0),31/07/24 23:00:00,A,TOTAL,RCA,ELC,MIO_GTKM,PL,1994,18365,
ESTAT:RAIL_TF_HAULMOV(1.0),31/07/24 23:00:00,A,TOTAL,RCA,ELC,MIO_GTKM,PL,1995,17135,
ESTAT:RAIL_TF_HAULMOV(1.0),31/07/24 23:00:00,A,TOTAL,RCA,ELC,MIO_GTKM,PL,1996,17031,
ESTAT:RAIL_TF_HAULMOV(1.0),31/07/24 23:00:00,A,TOTAL,RCA,ELC,MIO_GTKM,PL,1997,17233,
ESTAT:RAIL_TF_HAULMOV(1.0),31/07/24 23:00:00,A,TOTAL,RCA,ELC,MIO_GTKM,PL,1998,17331,
ESTAT:RAIL_TF_HAULMOV(1.0),31/07/24 23:00:00,A,TOTAL,RCA,ELC,MIO_GTKM,PL,1999,17312,
ESTAT:RAIL_TF_HAULMOV(1.0),31/07/24 23:00:00,A,TOTAL,RCA,ELC,MIO_GTKM,PL,2000,16556,
ESTAT:RAIL_TF_HAULMOV(1.0),31/07/24 23:00:00,A,TOTAL,RCA,ELC,MIO_GTKM,PL,2001,16009,
ESTAT:RAIL_TF_HAULMOV(1.0),31/07/24 23:00:00,A,TOTAL,RCA,ELC,MIO_GTKM,PL,2002,15661,
ESTAT:RAIL_TF_HAULMOV(1.0),31/07/24 23:00:00,A,TOTAL,RCA,ELC,MIO_GTKM,PL,2003,14375,
ESTAT:RAIL_TF_HAULMOV(1.0),31/07/24 23:00:00,A,TOTAL,RCA,ELC,MIO_GTKM,PL,2004,13388,
ESTAT:RAIL_TF_HAULMOV(1.0),31/07/24 23:00:00,A,TOTAL,RCA,ELC,MIO_GTKM,PL,2005,12670,
ESTAT:RAIL_TF_HAULMOV(1.0),31/07/24 23:00:00,A,TOTAL,RCA,ELC,MIO_GTKM,PL,2006,12883,
ESTAT:RAIL_TF_HAULMOV(1.0),31/07/24 23:00:00,A,TOTAL,RCA,ELC,MIO_GTKM,PL,2007,12489,
ESTAT:RAIL_TF_HAULMOV(1.0),31/07/24 23:00:00,A,TOTAL,RCA,ELC,MIO_GTKM,PL,2008,12900,
ESTAT:RAIL_TF_HAULMOV(1.0),31/07/24 23:00:00,A,TOTAL,RCA,ELC,MIO_GTKM,PL,2009,12594,
ESTAT:RAIL_TF_HAULMOV(1.0),31/07/24 23:00:00,A,TOTAL,RCA,ELC,MIO_GTKM,PL,2010,13070,
ESTAT:RAIL_TF_HAULMOV(1.0),31/07/24 23:00:00,A,TOTAL,RCA,ELC,MIO_GTKM,PL,2011,12081,
ESTAT:RAIL_TF_HAULMOV(1.0),31/07/24 23:00:00,A,TOTAL,RCA,ELC,MIO_GTKM,PL,2012,12790,
ESTAT:RAIL_TF_HAULMOV(1.0),31/07/24 23:00:00,A,TOTAL,RCA,ELC,MIO_GTKM,PL,2013,12002,
ESTAT:RAIL_TF_HAULMOV(1.0),31/07/24 23:00:00,A,TOTAL,RCA,ELC,MIO_GTKM,PL,2014,12439,
ESTAT:RAIL_TF_HAULMOV(1.0),31/07/24 23:00:00,A,TOTAL,RCA,ELC,MIO_GTKM,PL,2015,15284,
ESTAT:RAIL_TF_HAULMOV(1.0),31/07/24 23:00:00,A,TOTAL,RCA,ELC,MIO_GTKM,PL,2016,20285,
ESTAT:RAIL_TF_HAULMOV(1.0),31/07/24 23:00:00,A,TOTAL,RCA,ELC,MIO_GTKM,PL,2017,14586,
ESTAT:RAIL_TF_HAULMOV(1.0),31/07/24 23:00:00,A,TOTAL,RCA,ELC,MIO_GTKM,PL,2018,14988,
ESTAT:RAIL_TF_HAULMOV(1.0),31/07/24 23:00:00,A,TOTAL,RCA,ELC,MIO_GTKM,PL,2019,15615,
ESTAT:RAIL_TF_HAULMOV(1.0),31/07/24 23:00:00,A,TOTAL,RCA,ELC,MIO_GTKM,PL,2020,14463,
ESTAT:RAIL_TF_HAULMOV(1.0),31/07/24 23:00:00,A,TOTAL,RCA,ELC,MIO_GTKM,PL,2021,22668,
ESTAT:RAIL_TF_HAULMOV(1.0),31/07/24 23:00:00,A,TOTAL,RCA,ELC,MIO_GTKM,PL,2022,23823,
ESTAT:RAIL_TF_HAULMOV(1.0),31/07/24 23:00:00,A,TOTAL,RCA,ELC,MIO_GTKM,PT,1990,2398,
ESTAT:RAIL_TF_HAULMOV(1.0),31/07/24 23:00:00,A,TOTAL,RCA,ELC,MIO_GTKM,PT,1991,2517,
ESTAT:RAIL_TF_HAULMOV(1.0),31/07/24 23:00:00,A,TOTAL,RCA,ELC,MIO_GTKM,PT,1992,2397,
ESTAT:RAIL_TF_HAULMOV(1.0),31/07/24 23:00:00,A,TOTAL,RCA,ELC,MIO_GTKM,PT,1993,2545,
ESTAT:RAIL_TF_HAULMOV(1.0),31/07/24 23:00:00,A,TOTAL,RCA,ELC,MIO_GTKM,PT,1994,2456,
ESTAT:RAIL_TF_HAULMOV(1.0),31/07/24 23:00:00,A,TOTAL,RCA,ELC,MIO_GTKM,PT,1995,2744,
ESTAT:RAIL_TF_HAULMOV(1.0),31/07/24 23:00:00,A,TOTAL,RCA,ELC,MIO_GTKM,PT,1996,3147,
ESTAT:RAIL_TF_HAULMOV(1.0),31/07/24 23:00:00,A,TOTAL,RCA,ELC,MIO_GTKM,PT,1997,3068,
ESTAT:RAIL_TF_HAULMOV(1.0),31/07/24 23:00:00,A,TOTAL,RCA,ELC,MIO_GTKM,RO,1992,209,
ESTAT:RAIL_TF_HAULMOV(1.0),31/07/24 23:00:00,A,TOTAL,RCA,ELC,MIO_GTKM,RO,1993,170,
ESTAT:RAIL_TF_HAULMOV(1.0),31/07/24 23:00:00,A,TOTAL,RCA,ELC,MIO_GTKM,RO,1994,160,
ESTAT:RAIL_TF_HAULMOV(1.0),31/07/24 23:00:00,A,TOTAL,RCA,ELC,MIO_GTKM,RO,1995,0,
ESTAT:RAIL_TF_HAULMOV(1.0),31/07/24 23:00:00,A,TOTAL,RCA,ELC,MIO_GTKM,RO,1996,0,
ESTAT:RAIL_TF_HAULMOV(1.0),31/07/24 23:00:00,A,TOTAL,RCA,ELC,MIO_GTKM,RO,1997,0,
ESTAT:RAIL_TF_HAULMOV(1.0),31/07/24 23:00:00,A,TOTAL,RCA,ELC,MIO_GTKM,RS,2006,902,
ESTAT:RAIL_TF_HAULMOV(1.0),31/07/24 23:00:00,A,TOTAL,RCA,ELC,MIO_GTKM,RS,2007,827,
ESTAT:RAIL_TF_HAULMOV(1.0),31/07/24 23:00:00,A,TOTAL,RCA,ELC,MIO_GTKM,RS,2008,730,
ESTAT:RAIL_TF_HAULMOV(1.0),31/07/24 23:00:00,A,TOTAL,RCA,ELC,MIO_GTKM,RS,2009,604,
ESTAT:RAIL_TF_HAULMOV(1.0),31/07/24 23:00:00,A,TOTAL,RCA,ELC,MIO_GTKM,RS,2010,487,
ESTAT:RAIL_TF_HAULMOV(1.0),31/07/24 23:00:00,A,TOTAL,RCA,ELC,MIO_GTKM,RS,2013,711,
ESTAT:RAIL_TF_HAULMOV(1.0),31/07/24 23:00:00,A,TOTAL,RCA,ELC,MIO_GTKM,RS,2015,859,
ESTAT:RAIL_TF_HAULMOV(1.0),31/07/24 23:00:00,A,TOTAL,RCA,ELC,MIO_GTKM,RS,2016,1148,
ESTAT:RAIL_TF_HAULMOV(1.0),31/07/24 23:00:00,A,TOTAL,RCA,ELC,MIO_GTKM,RS,2017,845,
ESTAT:RAIL_TF_HAULMOV(1.0),31/07/24 23:00:00,A,TOTAL,RCA,ELC,MIO_GTKM,RS,2019,955,
ESTAT:RAIL_TF_HAULMOV(1.0),31/07/24 23:00:00,A,TOTAL,RCA,ELC,MIO_GTKM,RS,2020,716,
ESTAT:RAIL_TF_HAULMOV(1.0),31/07/24 23:00:00,A,TOTAL,RCA,ELC,MIO_GTKM,RS,2021,816,
ESTAT:RAIL_TF_HAULMOV(1.0),31/07/24 23:00:00,A,TOTAL,RCA,ELC,MIO_GTKM,RS,2022,1051,
ESTAT:RAIL_TF_HAULMOV(1.0),31/07/24 23:00:00,A,TOTAL,RCA,ELC,MIO_GTKM,SI,1992,635,
ESTAT:RAIL_TF_HAULMOV(1.0),31/07/24 23:00:00,A,TOTAL,RCA,ELC,MIO_GTKM,SI,1993,613,
ESTAT:RAIL_TF_HAULMOV(1.0),31/07/24 23:00:00,A,TOTAL,RCA,ELC,MIO_GTKM,SI,1994,669,
ESTAT:RAIL_TF_HAULMOV(1.0),31/07/24 23:00:00,A,TOTAL,RCA,ELC,MIO_GTKM,SI,1995,691,
ESTAT:RAIL_TF_HAULMOV(1.0),31/07/24 23:00:00,A,TOTAL,RCA,ELC,MIO_GTKM,SI,1996,686,
ESTAT:RAIL_TF_HAULMOV(1.0),31/07/24 23:00:00,A,TOTAL,RCA,ELC,MIO_GTKM,SI,1997,656,
ESTAT:RAIL_TF_HAULMOV(1.0),31/07/24 23:00:00,A,TOTAL,RCA,ELC,MIO_GTKM,SI,1998,616,
ESTAT:RAIL_TF_HAULMOV(1.0),31/07/24 23:00:00,A,TOTAL,RCA,ELC,MIO_GTKM,SI,1999,654,
ESTAT:RAIL_TF_HAULMOV(1.0),31/07/24 23:00:00,A,TOTAL,RCA,ELC,MIO_GTKM,SI,2000,742,
ESTAT:RAIL_TF_HAULMOV(1.0),31/07/24 23:00:00,A,TOTAL,RCA,ELC,MIO_GTKM,SI,2001,826,
ESTAT:RAIL_TF_HAULMOV(1.0),31/07/24 23:00:00,A,TOTAL,RCA,ELC,MIO_GTKM,SI,2002,677,
ESTAT:RAIL_TF_HAULMOV(1.0),31/07/24 23:00:00,A,TOTAL,RCA,ELC,MIO_GTKM,SI,2003,651,
ESTAT:RAIL_TF_HAULMOV(1.0),31/07/24 23:00:00,A,TOTAL,RCA,ELC,MIO_GTKM,SI,2004,677,
ESTAT:RAIL_TF_HAULMOV(1.0),31/07/24 23:00:00,A,TOTAL,RCA,ELC,MIO_GTKM,SI,2005,668,
ESTAT:RAIL_TF_HAULMOV(1.0),31/07/24 23:00:00,A,TOTAL,RCA,ELC,MIO_GTKM,SI,2006,664,
ESTAT:RAIL_TF_HAULMOV(1.0),31/07/24 23:00:00,A,TOTAL,RCA,ELC,MIO_GTKM,SI,2007,638,
ESTAT:RAIL_TF_HAULMOV(1.0),31/07/24 23:00:00,A,TOTAL,RCA,ELC,MIO_GTKM,SI,2008,642,
ESTAT:RAIL_TF_HAULMOV(1.0),31/07/24 23:00:00,A,TOTAL,RCA,ELC,MIO_GTKM,SI,2009,644,
ESTAT:RAIL_TF_HAULMOV(1.0),31/07/24 23:00:00,A,TOTAL,RCA,ELC,MIO_GTKM,SI,2010,644,
ESTAT:RAIL_TF_HAULMOV(1.0),31/07/24 23:00:00,A,TOTAL,RCA,ELC,MIO_GTKM,SI,2011,660,
ESTAT:RAIL_TF_HAULMOV(1.0),31/07/24 23:00:00,A,TOTAL,RCA,ELC,MIO_GTKM,SI,2012,667,
ESTAT:RAIL_TF_HAULMOV(1.0),31/07/24 23:00:00,A,TOTAL,RCA,ELC,MIO_GTKM,SI,2013,675,
ESTAT:RAIL_TF_HAULMOV(1.0),31/07/24 23:00:00,A,TOTAL,RCA,ELC,MIO_GTKM,SI,2014,578,
ESTAT:RAIL_TF_HAULMOV(1.0),31/07/24 23:00:00,A,TOTAL,RCA,ELC,MIO_GTKM,SI,2015,587,
ESTAT:RAIL_TF_HAULMOV(1.0),31/07/24 23:00:00,A,TOTAL,RCA,ELC,MIO_GTKM,SI,2016,651,
ESTAT:RAIL_TF_HAULMOV(1.0),31/07/24 23:00:00,A,TOTAL,RCA,ELC,MIO_GTKM,SI,2017,599,
ESTAT:RAIL_TF_HAULMOV(1.0),31/07/24 23:00:00,A,TOTAL,RCA,ELC,MIO_GTKM,SI,2018,545,
ESTAT:RAIL_TF_HAULMOV(1.0),31/07/24 23:00:00,A,TOTAL,RCA,ELC,MIO_GTKM,SI,2019,577,
ESTAT:RAIL_TF_HAULMOV(1.0),31/07/24 23:00:00,A,TOTAL,RCA,ELC,MIO_GTKM,SI,2020,484,
ESTAT:RAIL_TF_HAULMOV(1.0),31/07/24 23:00:00,A,TOTAL,RCA,ELC,MIO_GTKM,SI,2021,608,
ESTAT:RAIL_TF_HAULMOV(1.0),31/07/24 23:00:00,A,TOTAL,RCA,ELC,MIO_GTKM,SI,2022,655,
ESTAT:RAIL_TF_HAULMOV(1.0),31/07/24 23:00:00,A,TOTAL,RCA,ELC,MIO_GTKM,SK,1990,677,
ESTAT:RAIL_TF_HAULMOV(1.0),31/07/24 23:00:00,A,TOTAL,RCA,ELC,MIO_GTKM,SK,1991,699,
ESTAT:RAIL_TF_HAULMOV(1.0),31/07/24 23:00:00,A,TOTAL,RCA,ELC,MIO_GTKM,SK,1992,811,
ESTAT:RAIL_TF_HAULMOV(1.0),31/07/24 23:00:00,A,TOTAL,RCA,ELC,MIO_GTKM,SK,1993,890,
ESTAT:RAIL_TF_HAULMOV(1.0),31/07/24 23:00:00,A,TOTAL,RCA,ELC,MIO_GTKM,SK,1994,890,
ESTAT:RAIL_TF_HAULMOV(1.0),31/07/24 23:00:00,A,TOTAL,RCA,ELC,MIO_GTKM,SK,1995,737,
ESTAT:RAIL_TF_HAULMOV(1.0),31/07/24 23:00:00,A,TOTAL,RCA,ELC,MIO_GTKM,SK,1996,674,
ESTAT:RAIL_TF_HAULMOV(1.0),31/07/24 23:00:00,A,TOTAL,RCA,ELC,MIO_GTKM,SK,1997,789,
