DATAFLOW,LAST UPDATE,freq,unit,tra_cov,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:RAIL_PA_NBCAR(1.0),16/06/14 23:00:00,A,NR,TOTAL,ES,1995,57429,
ESTAT:RAIL_PA_NBCAR(1.0),16/06/14 23:00:00,A,NR,TOTAL,ES,1996,53450,
ESTAT:RAIL_PA_NBCAR(1.0),16/06/14 23:00:00,A,NR,TOTAL,ES,1997,58570,
ESTAT:RAIL_PA_NBCAR(1.0),16/06/14 23:00:00,A,NR,TOTAL,ES,1998,57922,
ESTAT:RAIL_PA_NBCAR(1.0),16/06/14 23:00:00,A,NR,TOTAL,ES,1999,54273,
ESTAT:RAIL_PA_NBCAR(1.0),16/06/14 23:00:00,A,NR,TOTAL,ES,2000,45887,
ESTAT:RAIL_PA_NBCAR(1.0),16/06/14 23:00:00,A,NR,TOTAL,ES,2001,29597,
ESTAT:RAIL_PA_NBCAR(1.0),16/06/14 23:00:00,A,NR,TOTAL,ES,2002,26125,
ESTAT:RAIL_PA_NBCAR(1.0),16/06/14 23:00:00,A,NR,TOTAL,ES,2004,22070,
ESTAT:RAIL_PA_NBCAR(1.0),16/06/14 23:00:00,A,NR,TOTAL,ES,2005,13470,
ESTAT:RAIL_PA_NBCAR(1.0),16/06/14 23:00:00,A,NR,TOTAL,FI,1989,27068,
ESTAT:RAIL_PA_NBCAR(1.0),16/06/14 23:00:00,A,NR,TOTAL,FI,1990,25129,
ESTAT:RAIL_PA_NBCAR(1.0),16/06/14 23:00:00,A,NR,TOTAL,FI,1991,22882,
ESTAT:RAIL_PA_NBCAR(1.0),16/06/14 23:00:00,A,NR,TOTAL,FI,1992,20004,
ESTAT:RAIL_PA_NBCAR(1.0),16/06/14 23:00:00,A,NR,TOTAL,FI,1993,22281,
ESTAT:RAIL_PA_NBCAR(1.0),16/06/14 23:00:00,A,NR,TOTAL,FI,1994,25196,
ESTAT:RAIL_PA_NBCAR(1.0),16/06/14 23:00:00,A,NR,TOTAL,FI,1995,28060,
ESTAT:RAIL_PA_NBCAR(1.0),16/06/14 23:00:00,A,NR,TOTAL,FI,1996,29255,
ESTAT:RAIL_PA_NBCAR(1.0),16/06/14 23:00:00,A,NR,TOTAL,FI,1997,32084,
ESTAT:RAIL_PA_NBCAR(1.0),16/06/14 23:00:00,A,NR,TOTAL,FI,1998,33431,
ESTAT:RAIL_PA_NBCAR(1.0),16/06/14 23:00:00,A,NR,TOTAL,FI,1999,31664,
ESTAT:RAIL_PA_NBCAR(1.0),16/06/14 23:00:00,A,NR,TOTAL,FI,2000,33234,
ESTAT:RAIL_PA_NBCAR(1.0),16/06/14 23:00:00,A,NR,TOTAL,FI,2001,33251,
ESTAT:RAIL_PA_NBCAR(1.0),16/06/14 23:00:00,A,NR,TOTAL,FI,2002,33632,
ESTAT:RAIL_PA_NBCAR(1.0),16/06/14 23:00:00,A,NR,TOTAL,FI,2003,32893,
ESTAT:RAIL_PA_NBCAR(1.0),16/06/14 23:00:00,A,NR,TOTAL,FI,2004,33773,
ESTAT:RAIL_PA_NBCAR(1.0),16/06/14 23:00:00,A,NR,TOTAL,FI,2005,37790,
ESTAT:RAIL_PA_NBCAR(1.0),16/06/14 23:00:00,A,NR,TOTAL,FI,2006,40419,
ESTAT:RAIL_PA_NBCAR(1.0),16/06/14 23:00:00,A,NR,TOTAL,FI,2007,42680,
ESTAT:RAIL_PA_NBCAR(1.0),16/06/14 23:00:00,A,NR,TOTAL,FI,2008,48926,
ESTAT:RAIL_PA_NBCAR(1.0),16/06/14 23:00:00,A,NR,TOTAL,FI,2009,46278,
ESTAT:RAIL_PA_NBCAR(1.0),16/06/14 23:00:00,A,NR,TOTAL,FI,2010,43029,
ESTAT:RAIL_PA_NBCAR(1.0),16/06/14 23:00:00,A,NR,TOTAL,FI,2011,40906,
ESTAT:RAIL_PA_NBCAR(1.0),16/06/14 23:00:00,A,NR,TOTAL,FI,2012,41945,
ESTAT:RAIL_PA_NBCAR(1.0),16/06/14 23:00:00,A,NR,TOTAL,FR,1979,261240,
ESTAT:RAIL_PA_NBCAR(1.0),16/06/14 23:00:00,A,NR,TOTAL,FR,1980,279190,
ESTAT:RAIL_PA_NBCAR(1.0),16/06/14 23:00:00,A,NR,TOTAL,FR,1981,294050,
ESTAT:RAIL_PA_NBCAR(1.0),16/06/14 23:00:00,A,NR,TOTAL,FR,1982,295810,
ESTAT:RAIL_PA_NBCAR(1.0),16/06/14 23:00:00,A,NR,TOTAL,FR,1983,308800,
ESTAT:RAIL_PA_NBCAR(1.0),16/06/14 23:00:00,A,NR,TOTAL,FR,1984,313190,
ESTAT:RAIL_PA_NBCAR(1.0),16/06/14 23:00:00,A,NR,TOTAL,FR,1985,319710,
ESTAT:RAIL_PA_NBCAR(1.0),16/06/14 23:00:00,A,NR,TOTAL,FR,1986,333590,
ESTAT:RAIL_PA_NBCAR(1.0),16/06/14 23:00:00,A,NR,TOTAL,FR,1987,326960,
ESTAT:RAIL_PA_NBCAR(1.0),16/06/14 23:00:00,A,NR,TOTAL,FR,1988,348970,
ESTAT:RAIL_PA_NBCAR(1.0),16/06/14 23:00:00,A,NR,TOTAL,FR,1989,351770,
ESTAT:RAIL_PA_NBCAR(1.0),16/06/14 23:00:00,A,NR,TOTAL,FR,1990,332730,
ESTAT:RAIL_PA_NBCAR(1.0),16/06/14 23:00:00,A,NR,TOTAL,FR,1991,313340,
ESTAT:RAIL_PA_NBCAR(1.0),16/06/14 23:00:00,A,NR,TOTAL,FR,1992,280760,
ESTAT:RAIL_PA_NBCAR(1.0),16/06/14 23:00:00,A,NR,TOTAL,HR,2006,15692,
ESTAT:RAIL_PA_NBCAR(1.0),16/06/14 23:00:00,A,NR,TOTAL,HR,2007,12606,
ESTAT:RAIL_PA_NBCAR(1.0),16/06/14 23:00:00,A,NR,TOTAL,HR,2008,10005,
ESTAT:RAIL_PA_NBCAR(1.0),16/06/14 23:00:00,A,NR,TOTAL,HR,2009,8008,
ESTAT:RAIL_PA_NBCAR(1.0),16/06/14 23:00:00,A,NR,TOTAL,HR,2010,7573,
ESTAT:RAIL_PA_NBCAR(1.0),16/06/14 23:00:00,A,NR,TOTAL,HR,2011,6581,
ESTAT:RAIL_PA_NBCAR(1.0),16/06/14 23:00:00,A,NR,TOTAL,HR,2012,6215,
ESTAT:RAIL_PA_NBCAR(1.0),16/06/14 23:00:00,A,NR,TOTAL,HU,2012,,z
ESTAT:RAIL_PA_NBCAR(1.0),16/06/14 23:00:00,A,NR,TOTAL,IT,1979,57706,
ESTAT:RAIL_PA_NBCAR(1.0),16/06/14 23:00:00,A,NR,TOTAL,IT,1980,58478,
ESTAT:RAIL_PA_NBCAR(1.0),16/06/14 23:00:00,A,NR,TOTAL,IT,1981,58940,
ESTAT:RAIL_PA_NBCAR(1.0),16/06/14 23:00:00,A,NR,TOTAL,IT,1982,62111,
ESTAT:RAIL_PA_NBCAR(1.0),16/06/14 23:00:00,A,NR,TOTAL,IT,1983,56017,
ESTAT:RAIL_PA_NBCAR(1.0),16/06/14 23:00:00,A,NR,TOTAL,IT,1984,57367,
ESTAT:RAIL_PA_NBCAR(1.0),16/06/14 23:00:00,A,NR,TOTAL,IT,1995,69700,
ESTAT:RAIL_PA_NBCAR(1.0),16/06/14 23:00:00,A,NR,TOTAL,IT,1996,84792,
ESTAT:RAIL_PA_NBCAR(1.0),16/06/14 23:00:00,A,NR,TOTAL,IT,1997,88590,
ESTAT:RAIL_PA_NBCAR(1.0),16/06/14 23:00:00,A,NR,TOTAL,IT,1998,77570,
ESTAT:RAIL_PA_NBCAR(1.0),16/06/14 23:00:00,A,NR,TOTAL,IT,1999,75945,
ESTAT:RAIL_PA_NBCAR(1.0),16/06/14 23:00:00,A,NR,TOTAL,IT,2000,77061,
ESTAT:RAIL_PA_NBCAR(1.0),16/06/14 23:00:00,A,NR,TOTAL,IT,2001,67311,
ESTAT:RAIL_PA_NBCAR(1.0),16/06/14 23:00:00,A,NR,TOTAL,IT,2002,64799,
ESTAT:RAIL_PA_NBCAR(1.0),16/06/14 23:00:00,A,NR,TOTAL,LT,2004,0,
ESTAT:RAIL_PA_NBCAR(1.0),16/06/14 23:00:00,A,NR,TOTAL,LT,2005,0,
ESTAT:RAIL_PA_NBCAR(1.0),16/06/14 23:00:00,A,NR,TOTAL,LT,2006,0,
ESTAT:RAIL_PA_NBCAR(1.0),16/06/14 23:00:00,A,NR,TOTAL,LT,2007,0,
ESTAT:RAIL_PA_NBCAR(1.0),16/06/14 23:00:00,A,NR,TOTAL,LT,2008,0,
ESTAT:RAIL_PA_NBCAR(1.0),16/06/14 23:00:00,A,NR,TOTAL,LT,2009,0,
ESTAT:RAIL_PA_NBCAR(1.0),16/06/14 23:00:00,A,NR,TOTAL,LT,2010,0,
ESTAT:RAIL_PA_NBCAR(1.0),16/06/14 23:00:00,A,NR,TOTAL,LT,2011,0,
ESTAT:RAIL_PA_NBCAR(1.0),16/06/14 23:00:00,A,NR,TOTAL,LU,2007,0,
ESTAT:RAIL_PA_NBCAR(1.0),16/06/14 23:00:00,A,NR,TOTAL,LU,2008,0,
ESTAT:RAIL_PA_NBCAR(1.0),16/06/14 23:00:00,A,NR,TOTAL,LV,2005,0,
ESTAT:RAIL_PA_NBCAR(1.0),16/06/14 23:00:00,A,NR,TOTAL,LV,2006,0,
ESTAT:RAIL_PA_NBCAR(1.0),16/06/14 23:00:00,A,NR,TOTAL,LV,2007,0,
ESTAT:RAIL_PA_NBCAR(1.0),16/06/14 23:00:00,A,NR,TOTAL,LV,2008,0,
ESTAT:RAIL_PA_NBCAR(1.0),16/06/14 23:00:00,A,NR,TOTAL,LV,2009,0,
ESTAT:RAIL_PA_NBCAR(1.0),16/06/14 23:00:00,A,NR,TOTAL,LV,2010,0,
ESTAT:RAIL_PA_NBCAR(1.0),16/06/14 23:00:00,A,NR,TOTAL,LV,2011,0,
ESTAT:RAIL_PA_NBCAR(1.0),16/06/14 23:00:00,A,NR,TOTAL,LV,2012,0,
ESTAT:RAIL_PA_NBCAR(1.0),16/06/14 23:00:00,A,NR,TOTAL,NL,1979,12416,
ESTAT:RAIL_PA_NBCAR(1.0),16/06/14 23:00:00,A,NR,TOTAL,NL,1980,15291,
ESTAT:RAIL_PA_NBCAR(1.0),16/06/14 23:00:00,A,NR,TOTAL,NL,1981,13324,
ESTAT:RAIL_PA_NBCAR(1.0),16/06/14 23:00:00,A,NR,TOTAL,NL,1982,11877,
ESTAT:RAIL_PA_NBCAR(1.0),16/06/14 23:00:00,A,NR,TOTAL,NL,1983,9920,
ESTAT:RAIL_PA_NBCAR(1.0),16/06/14 23:00:00,A,NR,TOTAL,NL,1984,8463,
ESTAT:RAIL_PA_NBCAR(1.0),16/06/14 23:00:00,A,NR,TOTAL,NL,1985,9182,
ESTAT:RAIL_PA_NBCAR(1.0),16/06/14 23:00:00,A,NR,TOTAL,NL,1986,9720,
ESTAT:RAIL_PA_NBCAR(1.0),16/06/14 23:00:00,A,NR,TOTAL,NL,1987,11398,
ESTAT:RAIL_PA_NBCAR(1.0),16/06/14 23:00:00,A,NR,TOTAL,NL,1988,13848,
ESTAT:RAIL_PA_NBCAR(1.0),16/06/14 23:00:00,A,NR,TOTAL,NL,1989,14643,
ESTAT:RAIL_PA_NBCAR(1.0),16/06/14 23:00:00,A,NR,TOTAL,NL,1990,13067,
ESTAT:RAIL_PA_NBCAR(1.0),16/06/14 23:00:00,A,NR,TOTAL,NO,2009,0,
ESTAT:RAIL_PA_NBCAR(1.0),16/06/14 23:00:00,A,NR,TOTAL,NO,2010,0,
ESTAT:RAIL_PA_NBCAR(1.0),16/06/14 23:00:00,A,NR,TOTAL,NO,2011,0,
ESTAT:RAIL_PA_NBCAR(1.0),16/06/14 23:00:00,A,NR,TOTAL,NO,2012,0,
ESTAT:RAIL_PA_NBCAR(1.0),16/06/14 23:00:00,A,NR,TOTAL,PL,2006,,z
ESTAT:RAIL_PA_NBCAR(1.0),16/06/14 23:00:00,A,NR,TOTAL,PL,2007,8277,
ESTAT:RAIL_PA_NBCAR(1.0),16/06/14 23:00:00,A,NR,TOTAL,PL,2008,,z
ESTAT:RAIL_PA_NBCAR(1.0),16/06/14 23:00:00,A,NR,TOTAL,PL,2009,,z
ESTAT:RAIL_PA_NBCAR(1.0),16/06/14 23:00:00,A,NR,TOTAL,PL,2010,,z
ESTAT:RAIL_PA_NBCAR(1.0),16/06/14 23:00:00,A,NR,TOTAL,PL,2011,,z
ESTAT:RAIL_PA_NBCAR(1.0),16/06/14 23:00:00,A,NR,TOTAL,PL,2012,,z
ESTAT:RAIL_PA_NBCAR(1.0),16/06/14 23:00:00,A,NR,TOTAL,PT,1985,44258,
ESTAT:RAIL_PA_NBCAR(1.0),16/06/14 23:00:00,A,NR,TOTAL,PT,1986,47394,
ESTAT:RAIL_PA_NBCAR(1.0),16/06/14 23:00:00,A,NR,TOTAL,PT,1988,33736,
ESTAT:RAIL_PA_NBCAR(1.0),16/06/14 23:00:00,A,NR,TOTAL,PT,1989,30752,
ESTAT:RAIL_PA_NBCAR(1.0),16/06/14 23:00:00,A,NR,TOTAL,PT,1992,30514,
ESTAT:RAIL_PA_NBCAR(1.0),16/06/14 23:00:00,A,NR,TOTAL,PT,1993,27588,
ESTAT:RAIL_PA_NBCAR(1.0),16/06/14 23:00:00,A,NR,TOTAL,PT,1994,25543,
ESTAT:RAIL_PA_NBCAR(1.0),16/06/14 23:00:00,A,NR,TOTAL,PT,1995,25374,
ESTAT:RAIL_PA_NBCAR(1.0),16/06/14 23:00:00,A,NR,TOTAL,PT,1996,22442,
ESTAT:RAIL_PA_NBCAR(1.0),16/06/14 23:00:00,A,NR,TOTAL,PT,1997,24183,
ESTAT:RAIL_PA_NBCAR(1.0),16/06/14 23:00:00,A,NR,TOTAL,PT,1998,23141,
ESTAT:RAIL_PA_NBCAR(1.0),16/06/14 23:00:00,A,NR,TOTAL,PT,1999,23482,
ESTAT:RAIL_PA_NBCAR(1.0),16/06/14 23:00:00,A,NR,TOTAL,PT,2000,23761,
ESTAT:RAIL_PA_NBCAR(1.0),16/06/14 23:00:00,A,NR,TOTAL,SE,1990,2445,
ESTAT:RAIL_PA_NBCAR(1.0),16/06/14 23:00:00,A,NR,TOTAL,SE,1991,2545,
ESTAT:RAIL_PA_NBCAR(1.0),16/06/14 23:00:00,A,NR,TOTAL,SE,1992,1445,
ESTAT:RAIL_PA_NBCAR(1.0),16/06/14 23:00:00,A,NR,TOTAL,SI,1995,140,
ESTAT:RAIL_PA_NBCAR(1.0),16/06/14 23:00:00,A,NR,TOTAL,SI,1996,175,
ESTAT:RAIL_PA_NBCAR(1.0),16/06/14 23:00:00,A,NR,TOTAL,SI,1997,233,
ESTAT:RAIL_PA_NBCAR(1.0),16/06/14 23:00:00,A,NR,TOTAL,SI,1998,190,
ESTAT:RAIL_PA_NBCAR(1.0),16/06/14 23:00:00,A,NR,TOTAL,SI,1999,809,
ESTAT:RAIL_PA_NBCAR(1.0),16/06/14 23:00:00,A,NR,TOTAL,SI,2000,16091,
ESTAT:RAIL_PA_NBCAR(1.0),16/06/14 23:00:00,A,NR,TOTAL,SI,2001,15336,
ESTAT:RAIL_PA_NBCAR(1.0),16/06/14 23:00:00,A,NR,TOTAL,SI,2002,13043,
ESTAT:RAIL_PA_NBCAR(1.0),16/06/14 23:00:00,A,NR,TOTAL,SI,2003,11927,
ESTAT:RAIL_PA_NBCAR(1.0),16/06/14 23:00:00,A,NR,TOTAL,SI,2004,10505,
ESTAT:RAIL_PA_NBCAR(1.0),16/06/14 23:00:00,A,NR,TOTAL,SI,2005,11112,
ESTAT:RAIL_PA_NBCAR(1.0),16/06/14 23:00:00,A,NR,TOTAL,SI,2006,11183,
ESTAT:RAIL_PA_NBCAR(1.0),16/06/14 23:00:00,A,NR,TOTAL,SI,2007,11016,
ESTAT:RAIL_PA_NBCAR(1.0),16/06/14 23:00:00,A,NR,TOTAL,SI,2008,12167,
ESTAT:RAIL_PA_NBCAR(1.0),16/06/14 23:00:00,A,NR,TOTAL,SI,2009,12226,
ESTAT:RAIL_PA_NBCAR(1.0),16/06/14 23:00:00,A,NR,TOTAL,SI,2010,11220,
ESTAT:RAIL_PA_NBCAR(1.0),16/06/14 23:00:00,A,NR,TOTAL,SI,2011,11535,
ESTAT:RAIL_PA_NBCAR(1.0),16/06/14 23:00:00,A,NR,TOTAL,SI,2012,11740,
ESTAT:RAIL_PA_NBCAR(1.0),16/06/14 23:00:00,A,NR,TOTAL,TR,1995,749,
ESTAT:RAIL_PA_NBCAR(1.0),16/06/14 23:00:00,A,NR,TOTAL,TR,1996,5248,
ESTAT:RAIL_PA_NBCAR(1.0),16/06/14 23:00:00,A,NR,TOTAL,TR,2000,45781,
ESTAT:RAIL_PA_NBCAR(1.0),16/06/14 23:00:00,A,NR,TOTAL,TR,2001,65680,
ESTAT:RAIL_PA_NBCAR(1.0),16/06/14 23:00:00,A,NR,TOTAL,TR,2002,71919,
ESTAT:RAIL_PA_NBCAR(1.0),16/06/14 23:00:00,A,NR,TOTAL,TR,2003,63215,
ESTAT:RAIL_PA_NBCAR(1.0),16/06/14 23:00:00,A,NR,TOTAL,TR,2005,11344,
ESTAT:RAIL_PA_NBCAR(1.0),16/06/14 23:00:00,A,NR,TOTAL,TR,2009,6353,
ESTAT:RAIL_PA_NBCAR(1.0),16/06/14 23:00:00,A,NR,TOTAL,TR,2010,6956,
ESTAT:RAIL_PA_NBCAR(1.0),16/06/14 23:00:00,A,NR,TOTAL,TR,2011,5691,
ESTAT:RAIL_PA_NBCAR(1.0),16/06/14 23:00:00,A,NR,TOTAL,TR,2012,5283,
ESTAT:RAIL_PA_NBCAR(1.0),16/06/14 23:00:00,A,NR,TOTAL,UK,1979,78710,
ESTAT:RAIL_PA_NBCAR(1.0),16/06/14 23:00:00,A,NR,TOTAL,UK,1980,66640,
ESTAT:RAIL_PA_NBCAR(1.0),16/06/14 23:00:00,A,NR,TOTAL,UK,1981,58386,
ESTAT:RAIL_PA_NBCAR(1.0),16/06/14 23:00:00,A,NR,TOTAL,UK,1982,39981,
ESTAT:RAIL_PA_NBCAR(1.0),16/06/14 23:00:00,A,NR,TOTAL,UK,1983,31750,
ESTAT:RAIL_PA_NBCAR(1.0),16/06/14 23:00:00,A,NR,TOTAL,UK,1984,30632,
ESTAT:RAIL_PA_NBCAR(1.0),16/06/14 23:00:00,A,NR,TOTAL,UK,1992,20262,
ESTAT:RAIL_PA_NBCAR(1.0),16/06/14 23:00:00,A,NR,TOTAL,UK,1993,19794,
ESTAT:RAIL_PA_NBCAR(1.0),16/06/14 23:00:00,A,NR,TOTAL,UK,1994,15916,
ESTAT:RAIL_PA_NBCAR(1.0),16/06/14 23:00:00,A,NR,TRS,BE,1993,9352,
ESTAT:RAIL_PA_NBCAR(1.0),16/06/14 23:00:00,A,NR,TRS,BE,1994,10826,
ESTAT:RAIL_PA_NBCAR(1.0),16/06/14 23:00:00,A,NR,TRS,CH,1995,5954,
ESTAT:RAIL_PA_NBCAR(1.0),16/06/14 23:00:00,A,NR,TRS,CH,1996,7573,
ESTAT:RAIL_PA_NBCAR(1.0),16/06/14 23:00:00,A,NR,TRS,CZ,2000,0,
ESTAT:RAIL_PA_NBCAR(1.0),16/06/14 23:00:00,A,NR,TRS,CZ,2001,0,
ESTAT:RAIL_PA_NBCAR(1.0),16/06/14 23:00:00,A,NR,TRS,CZ,2002,0,
ESTAT:RAIL_PA_NBCAR(1.0),16/06/14 23:00:00,A,NR,TRS,CZ,2003,0,
ESTAT:RAIL_PA_NBCAR(1.0),16/06/14 23:00:00,A,NR,TRS,CZ,2004,0,
ESTAT:RAIL_PA_NBCAR(1.0),16/06/14 23:00:00,A,NR,TRS,CZ,2005,0,
ESTAT:RAIL_PA_NBCAR(1.0),16/06/14 23:00:00,A,NR,TRS,CZ,2006,0,
ESTAT:RAIL_PA_NBCAR(1.0),16/06/14 23:00:00,A,NR,TRS,CZ,2007,0,
ESTAT:RAIL_PA_NBCAR(1.0),16/06/14 23:00:00,A,NR,TRS,CZ,2008,0,
ESTAT:RAIL_PA_NBCAR(1.0),16/06/14 23:00:00,A,NR,TRS,CZ,2009,0,
ESTAT:RAIL_PA_NBCAR(1.0),16/06/14 23:00:00,A,NR,TRS,CZ,2010,0,
ESTAT:RAIL_PA_NBCAR(1.0),16/06/14 23:00:00,A,NR,TRS,CZ,2011,0,
ESTAT:RAIL_PA_NBCAR(1.0),16/06/14 23:00:00,A,NR,TRS,CZ,2012,0,
ESTAT:RAIL_PA_NBCAR(1.0),16/06/14 23:00:00,A,NR,TRS,EL,2004,,z
ESTAT:RAIL_PA_NBCAR(1.0),16/06/14 23:00:00,A,NR,TRS,EL,2005,,z
ESTAT:RAIL_PA_NBCAR(1.0),16/06/14 23:00:00,A,NR,TRS,EL,2006,,z
ESTAT:RAIL_PA_NBCAR(1.0),16/06/14 23:00:00,A,NR,TRS,EL,2007,,z
ESTAT:RAIL_PA_NBCAR(1.0),16/06/14 23:00:00,A,NR,TRS,EL,2008,,z
ESTAT:RAIL_PA_NBCAR(1.0),16/06/14 23:00:00,A,NR,TRS,FI,2003,,z
ESTAT:RAIL_PA_NBCAR(1.0),16/06/14 23:00:00,A,NR,TRS,FI,2004,,z
ESTAT:RAIL_PA_NBCAR(1.0),16/06/14 23:00:00,A,NR,TRS,FI,2006,,z
ESTAT:RAIL_PA_NBCAR(1.0),16/06/14 23:00:00,A,NR,TRS,FI,2007,,z
ESTAT:RAIL_PA_NBCAR(1.0),16/06/14 23:00:00,A,NR,TRS,FI,2008,,z
ESTAT:RAIL_PA_NBCAR(1.0),16/06/14 23:00:00,A,NR,TRS,FI,2009,,z
ESTAT:RAIL_PA_NBCAR(1.0),16/06/14 23:00:00,A,NR,TRS,FI,2010,,z
ESTAT:RAIL_PA_NBCAR(1.0),16/06/14 23:00:00,A,NR,TRS,FI,2011,,z
ESTAT:RAIL_PA_NBCAR(1.0),16/06/14 23:00:00,A,NR,TRS,FI,2012,,z
ESTAT:RAIL_PA_NBCAR(1.0),16/06/14 23:00:00,A,NR,TRS,HR,2006,13265,
ESTAT:RAIL_PA_NBCAR(1.0),16/06/14 23:00:00,A,NR,TRS,HR,2007,8656,
ESTAT:RAIL_PA_NBCAR(1.0),16/06/14 23:00:00,A,NR,TRS,HR,2008,7566,
ESTAT:RAIL_PA_NBCAR(1.0),16/06/14 23:00:00,A,NR,TRS,HR,2009,5753,
ESTAT:RAIL_PA_NBCAR(1.0),16/06/14 23:00:00,A,NR,TRS,HR,2010,6514,
ESTAT:RAIL_PA_NBCAR(1.0),16/06/14 23:00:00,A,NR,TRS,HR,2011,5693,
ESTAT:RAIL_PA_NBCAR(1.0),16/06/14 23:00:00,A,NR,TRS,HR,2012,5290,
ESTAT:RAIL_PA_NBCAR(1.0),16/06/14 23:00:00,A,NR,TRS,HU,2012,,z
ESTAT:RAIL_PA_NBCAR(1.0),16/06/14 23:00:00,A,NR,TRS,LT,2004,0,
ESTAT:RAIL_PA_NBCAR(1.0),16/06/14 23:00:00,A,NR,TRS,LT,2005,0,
ESTAT:RAIL_PA_NBCAR(1.0),16/06/14 23:00:00,A,NR,TRS,LT,2006,0,
ESTAT:RAIL_PA_NBCAR(1.0),16/06/14 23:00:00,A,NR,TRS,LT,2007,0,
ESTAT:RAIL_PA_NBCAR(1.0),16/06/14 23:00:00,A,NR,TRS,LT,2008,0,
ESTAT:RAIL_PA_NBCAR(1.0),16/06/14 23:00:00,A,NR,TRS,LT,2009,0,
ESTAT:RAIL_PA_NBCAR(1.0),16/06/14 23:00:00,A,NR,TRS,LT,2010,0,
ESTAT:RAIL_PA_NBCAR(1.0),16/06/14 23:00:00,A,NR,TRS,LT,2011,0,
ESTAT:RAIL_PA_NBCAR(1.0),16/06/14 23:00:00,A,NR,TRS,LU,2007,0,
ESTAT:RAIL_PA_NBCAR(1.0),16/06/14 23:00:00,A,NR,TRS,LU,2008,0,
ESTAT:RAIL_PA_NBCAR(1.0),16/06/14 23:00:00,A,NR,TRS,LV,2005,0,
ESTAT:RAIL_PA_NBCAR(1.0),16/06/14 23:00:00,A,NR,TRS,LV,2006,0,
ESTAT:RAIL_PA_NBCAR(1.0),16/06/14 23:00:00,A,NR,TRS,LV,2007,0,
ESTAT:RAIL_PA_NBCAR(1.0),16/06/14 23:00:00,A,NR,TRS,LV,2008,0,
ESTAT:RAIL_PA_NBCAR(1.0),16/06/14 23:00:00,A,NR,TRS,LV,2009,0,
ESTAT:RAIL_PA_NBCAR(1.0),16/06/14 23:00:00,A,NR,TRS,LV,2010,0,
ESTAT:RAIL_PA_NBCAR(1.0),16/06/14 23:00:00,A,NR,TRS,LV,2011,0,
ESTAT:RAIL_PA_NBCAR(1.0),16/06/14 23:00:00,A,NR,TRS,LV,2012,0,
ESTAT:RAIL_PA_NBCAR(1.0),16/06/14 23:00:00,A,NR,TRS,NO,2009,0,
ESTAT:RAIL_PA_NBCAR(1.0),16/06/14 23:00:00,A,NR,TRS,NO,2010,0,
ESTAT:RAIL_PA_NBCAR(1.0),16/06/14 23:00:00,A,NR,TRS,NO,2011,0,
ESTAT:RAIL_PA_NBCAR(1.0),16/06/14 23:00:00,A,NR,TRS,NO,2012,0,
ESTAT:RAIL_PA_NBCAR(1.0),16/06/14 23:00:00,A,NR,TRS,PL,2006,,z
ESTAT:RAIL_PA_NBCAR(1.0),16/06/14 23:00:00,A,NR,TRS,PL,2007,,z
ESTAT:RAIL_PA_NBCAR(1.0),16/06/14 23:00:00,A,NR,TRS,PL,2008,,z
ESTAT:RAIL_PA_NBCAR(1.0),16/06/14 23:00:00,A,NR,TRS,PL,2009,,z
ESTAT:RAIL_PA_NBCAR(1.0),16/06/14 23:00:00,A,NR,TRS,PL,2010,,z
ESTAT:RAIL_PA_NBCAR(1.0),16/06/14 23:00:00,A,NR,TRS,PL,2011,,z
ESTAT:RAIL_PA_NBCAR(1.0),16/06/14 23:00:00,A,NR,TRS,PL,2012,,z
ESTAT:RAIL_PA_NBCAR(1.0),16/06/14 23:00:00,A,NR,TRS,SI,2000,0,
ESTAT:RAIL_PA_NBCAR(1.0),16/06/14 23:00:00,A,NR,TRS,SI,2001,0,
ESTAT:RAIL_PA_NBCAR(1.0),16/06/14 23:00:00,A,NR,TRS,SI,2002,0,
ESTAT:RAIL_PA_NBCAR(1.0),16/06/14 23:00:00,A,NR,TRS,SI,2003,,z
ESTAT:RAIL_PA_NBCAR(1.0),16/06/14 23:00:00,A,NR,TRS,SI,2004,,z
ESTAT:RAIL_PA_NBCAR(1.0),16/06/14 23:00:00,A,NR,TRS,SI,2005,,z
ESTAT:RAIL_PA_NBCAR(1.0),16/06/14 23:00:00,A,NR,TRS,SI,2006,,z
ESTAT:RAIL_PA_NBCAR(1.0),16/06/14 23:00:00,A,NR,TRS,SI,2007,,z
ESTAT:RAIL_PA_NBCAR(1.0),16/06/14 23:00:00,A,NR,TRS,SI,2008,,z
ESTAT:RAIL_PA_NBCAR(1.0),16/06/14 23:00:00,A,NR,TRS,SI,2009,,z
ESTAT:RAIL_PA_NBCAR(1.0),16/06/14 23:00:00,A,NR,TRS,SI,2010,,z
ESTAT:RAIL_PA_NBCAR(1.0),16/06/14 23:00:00,A,NR,TRS,SI,2011,,z
ESTAT:RAIL_PA_NBCAR(1.0),16/06/14 23:00:00,A,NR,TRS,SI,2012,,z
ESTAT:RAIL_PA_NBCAR(1.0),16/06/14 23:00:00,A,NR,TRS,TR,1995,0,
ESTAT:RAIL_PA_NBCAR(1.0),16/06/14 23:00:00,A,NR,TRS,TR,1996,0,
