DATAFLOW,LAST UPDATE,freq,vehicle,unit,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:RAIL_EQ_WAGON(1.0),31/07/24 23:00:00,A,WAG,NR,AL,1993,2211,
ESTAT:RAIL_EQ_WAGON(1.0),31/07/24 23:00:00,A,WAG,NR,AL,1994,2119,
ESTAT:RAIL_EQ_WAGON(1.0),31/07/24 23:00:00,A,WAG,NR,AL,1995,2119,
ESTAT:RAIL_EQ_WAGON(1.0),31/07/24 23:00:00,A,WAG,NR,AL,1996,2072,
ESTAT:RAIL_EQ_WAGON(1.0),31/07/24 23:00:00,A,WAG,NR,AL,1997,2037,
ESTAT:RAIL_EQ_WAGON(1.0),31/07/24 23:00:00,A,WAG,NR,AL,1998,1648,
ESTAT:RAIL_EQ_WAGON(1.0),31/07/24 23:00:00,A,WAG,NR,AL,1999,840,
ESTAT:RAIL_EQ_WAGON(1.0),31/07/24 23:00:00,A,WAG,NR,AL,2000,840,
ESTAT:RAIL_EQ_WAGON(1.0),31/07/24 23:00:00,A,WAG,NR,AL,2001,834,
ESTAT:RAIL_EQ_WAGON(1.0),31/07/24 23:00:00,A,WAG,NR,AL,2002,834,
ESTAT:RAIL_EQ_WAGON(1.0),31/07/24 23:00:00,A,WAG,NR,AL,2013,390,
ESTAT:RAIL_EQ_WAGON(1.0),31/07/24 23:00:00,A,WAG,NR,AL,2014,390,
ESTAT:RAIL_EQ_WAGON(1.0),31/07/24 23:00:00,A,WAG,NR,AL,2015,360,
ESTAT:RAIL_EQ_WAGON(1.0),31/07/24 23:00:00,A,WAG,NR,AL,2016,360,
ESTAT:RAIL_EQ_WAGON(1.0),31/07/24 23:00:00,A,WAG,NR,AL,2017,236,
ESTAT:RAIL_EQ_WAGON(1.0),31/07/24 23:00:00,A,WAG,NR,AL,2018,236,
ESTAT:RAIL_EQ_WAGON(1.0),31/07/24 23:00:00,A,WAG,NR,AL,2019,236,
ESTAT:RAIL_EQ_WAGON(1.0),31/07/24 23:00:00,A,WAG,NR,AL,2020,165,
ESTAT:RAIL_EQ_WAGON(1.0),31/07/24 23:00:00,A,WAG,NR,AL,2021,165,
ESTAT:RAIL_EQ_WAGON(1.0),31/07/24 23:00:00,A,WAG,NR,AL,2022,114,
ESTAT:RAIL_EQ_WAGON(1.0),31/07/24 23:00:00,A,WAG,NR,AT,1992,36340,
ESTAT:RAIL_EQ_WAGON(1.0),31/07/24 23:00:00,A,WAG,NR,AT,1993,34770,
ESTAT:RAIL_EQ_WAGON(1.0),31/07/24 23:00:00,A,WAG,NR,AT,1994,25137,
ESTAT:RAIL_EQ_WAGON(1.0),31/07/24 23:00:00,A,WAG,NR,AT,1995,22406,
ESTAT:RAIL_EQ_WAGON(1.0),31/07/24 23:00:00,A,WAG,NR,AT,1996,20975,
ESTAT:RAIL_EQ_WAGON(1.0),31/07/24 23:00:00,A,WAG,NR,AT,1997,20170,
ESTAT:RAIL_EQ_WAGON(1.0),31/07/24 23:00:00,A,WAG,NR,AT,1998,19316,
ESTAT:RAIL_EQ_WAGON(1.0),31/07/24 23:00:00,A,WAG,NR,AT,1999,18741,
ESTAT:RAIL_EQ_WAGON(1.0),31/07/24 23:00:00,A,WAG,NR,AT,2000,19135,
ESTAT:RAIL_EQ_WAGON(1.0),31/07/24 23:00:00,A,WAG,NR,AT,2001,18519,
ESTAT:RAIL_EQ_WAGON(1.0),31/07/24 23:00:00,A,WAG,NR,AT,2002,18441,
ESTAT:RAIL_EQ_WAGON(1.0),31/07/24 23:00:00,A,WAG,NR,AT,2007,20787,
ESTAT:RAIL_EQ_WAGON(1.0),31/07/24 23:00:00,A,WAG,NR,AT,2010,21015,
ESTAT:RAIL_EQ_WAGON(1.0),31/07/24 23:00:00,A,WAG,NR,AT,2011,20684,
ESTAT:RAIL_EQ_WAGON(1.0),31/07/24 23:00:00,A,WAG,NR,AT,2012,19706,
ESTAT:RAIL_EQ_WAGON(1.0),31/07/24 23:00:00,A,WAG,NR,AT,2013,20108,
ESTAT:RAIL_EQ_WAGON(1.0),31/07/24 23:00:00,A,WAG,NR,AT,2014,19771,
ESTAT:RAIL_EQ_WAGON(1.0),31/07/24 23:00:00,A,WAG,NR,AT,2015,19294,
ESTAT:RAIL_EQ_WAGON(1.0),31/07/24 23:00:00,A,WAG,NR,AT,2016,18817,
ESTAT:RAIL_EQ_WAGON(1.0),31/07/24 23:00:00,A,WAG,NR,AT,2017,18619,
ESTAT:RAIL_EQ_WAGON(1.0),31/07/24 23:00:00,A,WAG,NR,AT,2018,18242,
ESTAT:RAIL_EQ_WAGON(1.0),31/07/24 23:00:00,A,WAG,NR,AT,2019,17895,
ESTAT:RAIL_EQ_WAGON(1.0),31/07/24 23:00:00,A,WAG,NR,AT,2020,17511,
ESTAT:RAIL_EQ_WAGON(1.0),31/07/24 23:00:00,A,WAG,NR,AT,2021,17510,
ESTAT:RAIL_EQ_WAGON(1.0),31/07/24 23:00:00,A,WAG,NR,AT,2022,17401,
ESTAT:RAIL_EQ_WAGON(1.0),31/07/24 23:00:00,A,WAG,NR,BA,1991,9405,
ESTAT:RAIL_EQ_WAGON(1.0),31/07/24 23:00:00,A,WAG,NR,BA,1999,3314,
ESTAT:RAIL_EQ_WAGON(1.0),31/07/24 23:00:00,A,WAG,NR,BA,2000,1351,
ESTAT:RAIL_EQ_WAGON(1.0),31/07/24 23:00:00,A,WAG,NR,BA,2001,1609,
ESTAT:RAIL_EQ_WAGON(1.0),31/07/24 23:00:00,A,WAG,NR,BA,2010,4639,
ESTAT:RAIL_EQ_WAGON(1.0),31/07/24 23:00:00,A,WAG,NR,BA,2011,4647,
ESTAT:RAIL_EQ_WAGON(1.0),31/07/24 23:00:00,A,WAG,NR,BA,2012,4624,
ESTAT:RAIL_EQ_WAGON(1.0),31/07/24 23:00:00,A,WAG,NR,BA,2013,4741,
ESTAT:RAIL_EQ_WAGON(1.0),31/07/24 23:00:00,A,WAG,NR,BA,2014,4644,
ESTAT:RAIL_EQ_WAGON(1.0),31/07/24 23:00:00,A,WAG,NR,BA,2015,4471,
ESTAT:RAIL_EQ_WAGON(1.0),31/07/24 23:00:00,A,WAG,NR,BA,2016,4208,
ESTAT:RAIL_EQ_WAGON(1.0),31/07/24 23:00:00,A,WAG,NR,BA,2017,4281,
ESTAT:RAIL_EQ_WAGON(1.0),31/07/24 23:00:00,A,WAG,NR,BA,2018,4284,
ESTAT:RAIL_EQ_WAGON(1.0),31/07/24 23:00:00,A,WAG,NR,BA,2019,4383,
ESTAT:RAIL_EQ_WAGON(1.0),31/07/24 23:00:00,A,WAG,NR,BA,2020,4243,
ESTAT:RAIL_EQ_WAGON(1.0),31/07/24 23:00:00,A,WAG,NR,BA,2021,4243,
ESTAT:RAIL_EQ_WAGON(1.0),31/07/24 23:00:00,A,WAG,NR,BA,2022,4269,
ESTAT:RAIL_EQ_WAGON(1.0),31/07/24 23:00:00,A,WAG,NR,BE,1970,48912,
ESTAT:RAIL_EQ_WAGON(1.0),31/07/24 23:00:00,A,WAG,NR,BE,1975,52874,
ESTAT:RAIL_EQ_WAGON(1.0),31/07/24 23:00:00,A,WAG,NR,BE,1979,49258,
ESTAT:RAIL_EQ_WAGON(1.0),31/07/24 23:00:00,A,WAG,NR,BE,1980,47404,
ESTAT:RAIL_EQ_WAGON(1.0),31/07/24 23:00:00,A,WAG,NR,BE,1981,45946,
ESTAT:RAIL_EQ_WAGON(1.0),31/07/24 23:00:00,A,WAG,NR,BE,1982,44878,
ESTAT:RAIL_EQ_WAGON(1.0),31/07/24 23:00:00,A,WAG,NR,BE,1983,43073,
ESTAT:RAIL_EQ_WAGON(1.0),31/07/24 23:00:00,A,WAG,NR,BE,1984,41579,
ESTAT:RAIL_EQ_WAGON(1.0),31/07/24 23:00:00,A,WAG,NR,BE,1985,38774,
ESTAT:RAIL_EQ_WAGON(1.0),31/07/24 23:00:00,A,WAG,NR,BE,1986,37647,
ESTAT:RAIL_EQ_WAGON(1.0),31/07/24 23:00:00,A,WAG,NR,BE,1987,36388,
ESTAT:RAIL_EQ_WAGON(1.0),31/07/24 23:00:00,A,WAG,NR,BE,1988,35109,
ESTAT:RAIL_EQ_WAGON(1.0),31/07/24 23:00:00,A,WAG,NR,BE,1989,33050,
ESTAT:RAIL_EQ_WAGON(1.0),31/07/24 23:00:00,A,WAG,NR,BE,1990,31367,
ESTAT:RAIL_EQ_WAGON(1.0),31/07/24 23:00:00,A,WAG,NR,BE,1991,30772,
ESTAT:RAIL_EQ_WAGON(1.0),31/07/24 23:00:00,A,WAG,NR,BE,1992,30985,
ESTAT:RAIL_EQ_WAGON(1.0),31/07/24 23:00:00,A,WAG,NR,BE,1993,19927,
ESTAT:RAIL_EQ_WAGON(1.0),31/07/24 23:00:00,A,WAG,NR,BE,1994,20153,
ESTAT:RAIL_EQ_WAGON(1.0),31/07/24 23:00:00,A,WAG,NR,BE,1995,20384,
ESTAT:RAIL_EQ_WAGON(1.0),31/07/24 23:00:00,A,WAG,NR,BE,1996,18600,
ESTAT:RAIL_EQ_WAGON(1.0),31/07/24 23:00:00,A,WAG,NR,BE,1997,18908,
ESTAT:RAIL_EQ_WAGON(1.0),31/07/24 23:00:00,A,WAG,NR,BE,1998,19111,
ESTAT:RAIL_EQ_WAGON(1.0),31/07/24 23:00:00,A,WAG,NR,BE,1999,18688,
ESTAT:RAIL_EQ_WAGON(1.0),31/07/24 23:00:00,A,WAG,NR,BE,2000,18891,
ESTAT:RAIL_EQ_WAGON(1.0),31/07/24 23:00:00,A,WAG,NR,BE,2001,19719,
ESTAT:RAIL_EQ_WAGON(1.0),31/07/24 23:00:00,A,WAG,NR,BE,2002,20312,
ESTAT:RAIL_EQ_WAGON(1.0),31/07/24 23:00:00,A,WAG,NR,BE,2003,20101,
ESTAT:RAIL_EQ_WAGON(1.0),31/07/24 23:00:00,A,WAG,NR,BE,2004,18782,
ESTAT:RAIL_EQ_WAGON(1.0),31/07/24 23:00:00,A,WAG,NR,BE,2005,17077,
ESTAT:RAIL_EQ_WAGON(1.0),31/07/24 23:00:00,A,WAG,NR,BE,2006,15544,
ESTAT:RAIL_EQ_WAGON(1.0),31/07/24 23:00:00,A,WAG,NR,BE,2007,15730,
ESTAT:RAIL_EQ_WAGON(1.0),31/07/24 23:00:00,A,WAG,NR,BE,2008,15854,
ESTAT:RAIL_EQ_WAGON(1.0),31/07/24 23:00:00,A,WAG,NR,BE,2009,12821,
ESTAT:RAIL_EQ_WAGON(1.0),31/07/24 23:00:00,A,WAG,NR,BE,2021,12491,s
ESTAT:RAIL_EQ_WAGON(1.0),31/07/24 23:00:00,A,WAG,NR,BG,1990,40918,
ESTAT:RAIL_EQ_WAGON(1.0),31/07/24 23:00:00,A,WAG,NR,BG,1991,40451,
ESTAT:RAIL_EQ_WAGON(1.0),31/07/24 23:00:00,A,WAG,NR,BG,1992,38347,
ESTAT:RAIL_EQ_WAGON(1.0),31/07/24 23:00:00,A,WAG,NR,BG,1993,37045,
ESTAT:RAIL_EQ_WAGON(1.0),31/07/24 23:00:00,A,WAG,NR,BG,1994,32199,
ESTAT:RAIL_EQ_WAGON(1.0),31/07/24 23:00:00,A,WAG,NR,BG,1995,29790,
ESTAT:RAIL_EQ_WAGON(1.0),31/07/24 23:00:00,A,WAG,NR,BG,1996,28236,
ESTAT:RAIL_EQ_WAGON(1.0),31/07/24 23:00:00,A,WAG,NR,BG,1997,27598,
ESTAT:RAIL_EQ_WAGON(1.0),31/07/24 23:00:00,A,WAG,NR,BG,1998,26266,
ESTAT:RAIL_EQ_WAGON(1.0),31/07/24 23:00:00,A,WAG,NR,BG,1999,25637,
ESTAT:RAIL_EQ_WAGON(1.0),31/07/24 23:00:00,A,WAG,NR,BG,2000,24968,
ESTAT:RAIL_EQ_WAGON(1.0),31/07/24 23:00:00,A,WAG,NR,BG,2001,22925,
ESTAT:RAIL_EQ_WAGON(1.0),31/07/24 23:00:00,A,WAG,NR,BG,2002,14537,
ESTAT:RAIL_EQ_WAGON(1.0),31/07/24 23:00:00,A,WAG,NR,BG,2003,13505,
ESTAT:RAIL_EQ_WAGON(1.0),31/07/24 23:00:00,A,WAG,NR,BG,2004,12317,
ESTAT:RAIL_EQ_WAGON(1.0),31/07/24 23:00:00,A,WAG,NR,BG,2008,11812,
ESTAT:RAIL_EQ_WAGON(1.0),31/07/24 23:00:00,A,WAG,NR,BG,2009,11812,
ESTAT:RAIL_EQ_WAGON(1.0),31/07/24 23:00:00,A,WAG,NR,BG,2010,11124,
ESTAT:RAIL_EQ_WAGON(1.0),31/07/24 23:00:00,A,WAG,NR,BG,2011,11233,
ESTAT:RAIL_EQ_WAGON(1.0),31/07/24 23:00:00,A,WAG,NR,BG,2012,9669,
ESTAT:RAIL_EQ_WAGON(1.0),31/07/24 23:00:00,A,WAG,NR,BG,2013,9907,
ESTAT:RAIL_EQ_WAGON(1.0),31/07/24 23:00:00,A,WAG,NR,CH,1990,27104,
ESTAT:RAIL_EQ_WAGON(1.0),31/07/24 23:00:00,A,WAG,NR,CH,1991,27140,
ESTAT:RAIL_EQ_WAGON(1.0),31/07/24 23:00:00,A,WAG,NR,CH,1992,26925,
ESTAT:RAIL_EQ_WAGON(1.0),31/07/24 23:00:00,A,WAG,NR,CH,1993,26123,
ESTAT:RAIL_EQ_WAGON(1.0),31/07/24 23:00:00,A,WAG,NR,CH,1994,23926,
ESTAT:RAIL_EQ_WAGON(1.0),31/07/24 23:00:00,A,WAG,NR,CH,1995,22818,
ESTAT:RAIL_EQ_WAGON(1.0),31/07/24 23:00:00,A,WAG,NR,CH,1996,21656,
ESTAT:RAIL_EQ_WAGON(1.0),31/07/24 23:00:00,A,WAG,NR,CZ,1993,80406,
ESTAT:RAIL_EQ_WAGON(1.0),31/07/24 23:00:00,A,WAG,NR,CZ,1994,76626,
ESTAT:RAIL_EQ_WAGON(1.0),31/07/24 23:00:00,A,WAG,NR,CZ,1995,74728,
ESTAT:RAIL_EQ_WAGON(1.0),31/07/24 23:00:00,A,WAG,NR,CZ,1996,74312,
ESTAT:RAIL_EQ_WAGON(1.0),31/07/24 23:00:00,A,WAG,NR,CZ,1997,73109,
ESTAT:RAIL_EQ_WAGON(1.0),31/07/24 23:00:00,A,WAG,NR,CZ,1998,71678,
ESTAT:RAIL_EQ_WAGON(1.0),31/07/24 23:00:00,A,WAG,NR,CZ,1999,67110,
ESTAT:RAIL_EQ_WAGON(1.0),31/07/24 23:00:00,A,WAG,NR,CZ,2000,60681,
ESTAT:RAIL_EQ_WAGON(1.0),31/07/24 23:00:00,A,WAG,NR,CZ,2001,52427,
ESTAT:RAIL_EQ_WAGON(1.0),31/07/24 23:00:00,A,WAG,NR,CZ,2002,49150,
ESTAT:RAIL_EQ_WAGON(1.0),31/07/24 23:00:00,A,WAG,NR,CZ,2003,48158,
ESTAT:RAIL_EQ_WAGON(1.0),31/07/24 23:00:00,A,WAG,NR,CZ,2004,47500,
ESTAT:RAIL_EQ_WAGON(1.0),31/07/24 23:00:00,A,WAG,NR,CZ,2005,47172,
ESTAT:RAIL_EQ_WAGON(1.0),31/07/24 23:00:00,A,WAG,NR,CZ,2006,47680,
ESTAT:RAIL_EQ_WAGON(1.0),31/07/24 23:00:00,A,WAG,NR,CZ,2007,47659,
ESTAT:RAIL_EQ_WAGON(1.0),31/07/24 23:00:00,A,WAG,NR,CZ,2008,46925,
ESTAT:RAIL_EQ_WAGON(1.0),31/07/24 23:00:00,A,WAG,NR,CZ,2009,35436,
ESTAT:RAIL_EQ_WAGON(1.0),31/07/24 23:00:00,A,WAG,NR,CZ,2010,35077,
ESTAT:RAIL_EQ_WAGON(1.0),31/07/24 23:00:00,A,WAG,NR,CZ,2011,34299,
ESTAT:RAIL_EQ_WAGON(1.0),31/07/24 23:00:00,A,WAG,NR,CZ,2012,34091,
ESTAT:RAIL_EQ_WAGON(1.0),31/07/24 23:00:00,A,WAG,NR,CZ,2013,33289,
ESTAT:RAIL_EQ_WAGON(1.0),31/07/24 23:00:00,A,WAG,NR,CZ,2014,32870,
ESTAT:RAIL_EQ_WAGON(1.0),31/07/24 23:00:00,A,WAG,NR,CZ,2015,32827,
ESTAT:RAIL_EQ_WAGON(1.0),31/07/24 23:00:00,A,WAG,NR,CZ,2016,34596,
ESTAT:RAIL_EQ_WAGON(1.0),31/07/24 23:00:00,A,WAG,NR,CZ,2017,33057,
ESTAT:RAIL_EQ_WAGON(1.0),31/07/24 23:00:00,A,WAG,NR,CZ,2018,32213,
ESTAT:RAIL_EQ_WAGON(1.0),31/07/24 23:00:00,A,WAG,NR,CZ,2019,31051,
ESTAT:RAIL_EQ_WAGON(1.0),31/07/24 23:00:00,A,WAG,NR,CZ,2020,30219,
ESTAT:RAIL_EQ_WAGON(1.0),31/07/24 23:00:00,A,WAG,NR,CZ,2021,30850,
ESTAT:RAIL_EQ_WAGON(1.0),31/07/24 23:00:00,A,WAG,NR,CZ,2022,30877,
ESTAT:RAIL_EQ_WAGON(1.0),31/07/24 23:00:00,A,WAG,NR,DE,1970,321046,
ESTAT:RAIL_EQ_WAGON(1.0),31/07/24 23:00:00,A,WAG,NR,DE,1975,335125,
ESTAT:RAIL_EQ_WAGON(1.0),31/07/24 23:00:00,A,WAG,NR,DE,1979,330678,
ESTAT:RAIL_EQ_WAGON(1.0),31/07/24 23:00:00,A,WAG,NR,DE,1980,334235,
ESTAT:RAIL_EQ_WAGON(1.0),31/07/24 23:00:00,A,WAG,NR,DE,1981,335196,
ESTAT:RAIL_EQ_WAGON(1.0),31/07/24 23:00:00,A,WAG,NR,DE,1982,328176,
ESTAT:RAIL_EQ_WAGON(1.0),31/07/24 23:00:00,A,WAG,NR,DE,1983,316642,
ESTAT:RAIL_EQ_WAGON(1.0),31/07/24 23:00:00,A,WAG,NR,DE,1984,311449,
ESTAT:RAIL_EQ_WAGON(1.0),31/07/24 23:00:00,A,WAG,NR,DE,1985,306802,
ESTAT:RAIL_EQ_WAGON(1.0),31/07/24 23:00:00,A,WAG,NR,DE,1986,300179,
ESTAT:RAIL_EQ_WAGON(1.0),31/07/24 23:00:00,A,WAG,NR,DE,1987,285876,
ESTAT:RAIL_EQ_WAGON(1.0),31/07/24 23:00:00,A,WAG,NR,DE,1988,271940,
ESTAT:RAIL_EQ_WAGON(1.0),31/07/24 23:00:00,A,WAG,NR,DE,1989,260831,
ESTAT:RAIL_EQ_WAGON(1.0),31/07/24 23:00:00,A,WAG,NR,DE,1990,255664,
ESTAT:RAIL_EQ_WAGON(1.0),31/07/24 23:00:00,A,WAG,NR,DE,1991,379003,
ESTAT:RAIL_EQ_WAGON(1.0),31/07/24 23:00:00,A,WAG,NR,DE,1992,364759,
ESTAT:RAIL_EQ_WAGON(1.0),31/07/24 23:00:00,A,WAG,NR,DE,1993,318511,
ESTAT:RAIL_EQ_WAGON(1.0),31/07/24 23:00:00,A,WAG,NR,DE,1994,279094,
ESTAT:RAIL_EQ_WAGON(1.0),31/07/24 23:00:00,A,WAG,NR,DE,1998,136663,
ESTAT:RAIL_EQ_WAGON(1.0),31/07/24 23:00:00,A,WAG,NR,DE,1999,129159,
ESTAT:RAIL_EQ_WAGON(1.0),31/07/24 23:00:00,A,WAG,NR,DE,2000,131377,
ESTAT:RAIL_EQ_WAGON(1.0),31/07/24 23:00:00,A,WAG,NR,DE,2001,118415,
ESTAT:RAIL_EQ_WAGON(1.0),31/07/24 23:00:00,A,WAG,NR,DE,2002,111852,
ESTAT:RAIL_EQ_WAGON(1.0),31/07/24 23:00:00,A,WAG,NR,DE,2005,102778,
ESTAT:RAIL_EQ_WAGON(1.0),31/07/24 23:00:00,A,WAG,NR,DE,2015,141143,
ESTAT:RAIL_EQ_WAGON(1.0),31/07/24 23:00:00,A,WAG,NR,DE,2020,103991,b
ESTAT:RAIL_EQ_WAGON(1.0),31/07/24 23:00:00,A,WAG,NR,DK,1970,10265,
ESTAT:RAIL_EQ_WAGON(1.0),31/07/24 23:00:00,A,WAG,NR,DK,1975,8978,
ESTAT:RAIL_EQ_WAGON(1.0),31/07/24 23:00:00,A,WAG,NR,DK,1979,8492,
ESTAT:RAIL_EQ_WAGON(1.0),31/07/24 23:00:00,A,WAG,NR,DK,1980,8324,
ESTAT:RAIL_EQ_WAGON(1.0),31/07/24 23:00:00,A,WAG,NR,DK,1981,6777,
ESTAT:RAIL_EQ_WAGON(1.0),31/07/24 23:00:00,A,WAG,NR,DK,1982,6534,
ESTAT:RAIL_EQ_WAGON(1.0),31/07/24 23:00:00,A,WAG,NR,DK,1983,6115,
ESTAT:RAIL_EQ_WAGON(1.0),31/07/24 23:00:00,A,WAG,NR,DK,1984,5894,
ESTAT:RAIL_EQ_WAGON(1.0),31/07/24 23:00:00,A,WAG,NR,DK,1985,5858,
ESTAT:RAIL_EQ_WAGON(1.0),31/07/24 23:00:00,A,WAG,NR,DK,1986,5413,
ESTAT:RAIL_EQ_WAGON(1.0),31/07/24 23:00:00,A,WAG,NR,DK,1987,4934,
ESTAT:RAIL_EQ_WAGON(1.0),31/07/24 23:00:00,A,WAG,NR,DK,1988,4692,
ESTAT:RAIL_EQ_WAGON(1.0),31/07/24 23:00:00,A,WAG,NR,DK,1989,4617,
ESTAT:RAIL_EQ_WAGON(1.0),31/07/24 23:00:00,A,WAG,NR,DK,1990,4642,
ESTAT:RAIL_EQ_WAGON(1.0),31/07/24 23:00:00,A,WAG,NR,DK,1991,4414,
ESTAT:RAIL_EQ_WAGON(1.0),31/07/24 23:00:00,A,WAG,NR,DK,1992,4799,
ESTAT:RAIL_EQ_WAGON(1.0),31/07/24 23:00:00,A,WAG,NR,DK,1993,5099,
ESTAT:RAIL_EQ_WAGON(1.0),31/07/24 23:00:00,A,WAG,NR,DK,1994,4200,
ESTAT:RAIL_EQ_WAGON(1.0),31/07/24 23:00:00,A,WAG,NR,DK,1997,3428,
ESTAT:RAIL_EQ_WAGON(1.0),31/07/24 23:00:00,A,WAG,NR,DK,1998,3119,
ESTAT:RAIL_EQ_WAGON(1.0),31/07/24 23:00:00,A,WAG,NR,DK,1999,2488,
ESTAT:RAIL_EQ_WAGON(1.0),31/07/24 23:00:00,A,WAG,NR,DK,2000,2115,
ESTAT:RAIL_EQ_WAGON(1.0),31/07/24 23:00:00,A,WAG,NR,DK,2001,1746,
ESTAT:RAIL_EQ_WAGON(1.0),31/07/24 23:00:00,A,WAG,NR,DK,2002,1378,
ESTAT:RAIL_EQ_WAGON(1.0),31/07/24 23:00:00,A,WAG,NR,DK,2006,192,
ESTAT:RAIL_EQ_WAGON(1.0),31/07/24 23:00:00,A,WAG,NR,DK,2007,153,
ESTAT:RAIL_EQ_WAGON(1.0),31/07/24 23:00:00,A,WAG,NR,DK,2008,0,
ESTAT:RAIL_EQ_WAGON(1.0),31/07/24 23:00:00,A,WAG,NR,EE,1992,8664,
ESTAT:RAIL_EQ_WAGON(1.0),31/07/24 23:00:00,A,WAG,NR,EE,1993,8545,
ESTAT:RAIL_EQ_WAGON(1.0),31/07/24 23:00:00,A,WAG,NR,EE,1994,9150,
ESTAT:RAIL_EQ_WAGON(1.0),31/07/24 23:00:00,A,WAG,NR,EE,1995,8352,
ESTAT:RAIL_EQ_WAGON(1.0),31/07/24 23:00:00,A,WAG,NR,EE,1996,7992,
ESTAT:RAIL_EQ_WAGON(1.0),31/07/24 23:00:00,A,WAG,NR,EE,1997,7218,
ESTAT:RAIL_EQ_WAGON(1.0),31/07/24 23:00:00,A,WAG,NR,EE,1998,6810,
ESTAT:RAIL_EQ_WAGON(1.0),31/07/24 23:00:00,A,WAG,NR,EE,1999,6340,
ESTAT:RAIL_EQ_WAGON(1.0),31/07/24 23:00:00,A,WAG,NR,EE,2000,5857,
ESTAT:RAIL_EQ_WAGON(1.0),31/07/24 23:00:00,A,WAG,NR,EE,2001,6122,
ESTAT:RAIL_EQ_WAGON(1.0),31/07/24 23:00:00,A,WAG,NR,EE,2002,7531,
ESTAT:RAIL_EQ_WAGON(1.0),31/07/24 23:00:00,A,WAG,NR,EE,2003,17433,
ESTAT:RAIL_EQ_WAGON(1.0),31/07/24 23:00:00,A,WAG,NR,EE,2004,18924,
ESTAT:RAIL_EQ_WAGON(1.0),31/07/24 23:00:00,A,WAG,NR,EE,2005,18376,
ESTAT:RAIL_EQ_WAGON(1.0),31/07/24 23:00:00,A,WAG,NR,EE,2006,18376,
ESTAT:RAIL_EQ_WAGON(1.0),31/07/24 23:00:00,A,WAG,NR,EE,2007,16781,
ESTAT:RAIL_EQ_WAGON(1.0),31/07/24 23:00:00,A,WAG,NR,EE,2008,19643,
ESTAT:RAIL_EQ_WAGON(1.0),31/07/24 23:00:00,A,WAG,NR,EE,2009,18284,
ESTAT:RAIL_EQ_WAGON(1.0),31/07/24 23:00:00,A,WAG,NR,EE,2010,18472,
ESTAT:RAIL_EQ_WAGON(1.0),31/07/24 23:00:00,A,WAG,NR,EE,2011,18995,
ESTAT:RAIL_EQ_WAGON(1.0),31/07/24 23:00:00,A,WAG,NR,EE,2012,21667,
ESTAT:RAIL_EQ_WAGON(1.0),31/07/24 23:00:00,A,WAG,NR,EE,2013,22285,
ESTAT:RAIL_EQ_WAGON(1.0),31/07/24 23:00:00,A,WAG,NR,EE,2014,21188,
ESTAT:RAIL_EQ_WAGON(1.0),31/07/24 23:00:00,A,WAG,NR,EE,2015,21501,
ESTAT:RAIL_EQ_WAGON(1.0),31/07/24 23:00:00,A,WAG,NR,EE,2016,21586,
ESTAT:RAIL_EQ_WAGON(1.0),31/07/24 23:00:00,A,WAG,NR,EE,2017,21835,
ESTAT:RAIL_EQ_WAGON(1.0),31/07/24 23:00:00,A,WAG,NR,EE,2018,22522,
ESTAT:RAIL_EQ_WAGON(1.0),31/07/24 23:00:00,A,WAG,NR,EE,2019,22752,
ESTAT:RAIL_EQ_WAGON(1.0),31/07/24 23:00:00,A,WAG,NR,EE,2020,22852,
ESTAT:RAIL_EQ_WAGON(1.0),31/07/24 23:00:00,A,WAG,NR,EE,2021,22678,
ESTAT:RAIL_EQ_WAGON(1.0),31/07/24 23:00:00,A,WAG,NR,EE,2022,22709,
ESTAT:RAIL_EQ_WAGON(1.0),31/07/24 23:00:00,A,WAG,NR,EL,1970,11452,
ESTAT:RAIL_EQ_WAGON(1.0),31/07/24 23:00:00,A,WAG,NR,EL,1975,11158,
ESTAT:RAIL_EQ_WAGON(1.0),31/07/24 23:00:00,A,WAG,NR,EL,1979,10730,
ESTAT:RAIL_EQ_WAGON(1.0),31/07/24 23:00:00,A,WAG,NR,EL,1980,10871,
ESTAT:RAIL_EQ_WAGON(1.0),31/07/24 23:00:00,A,WAG,NR,EL,1981,10868,
ESTAT:RAIL_EQ_WAGON(1.0),31/07/24 23:00:00,A,WAG,NR,EL,1982,10864,
ESTAT:RAIL_EQ_WAGON(1.0),31/07/24 23:00:00,A,WAG,NR,EL,1983,10507,
ESTAT:RAIL_EQ_WAGON(1.0),31/07/24 23:00:00,A,WAG,NR,EL,1984,10596,
ESTAT:RAIL_EQ_WAGON(1.0),31/07/24 23:00:00,A,WAG,NR,EL,1985,10591,
ESTAT:RAIL_EQ_WAGON(1.0),31/07/24 23:00:00,A,WAG,NR,EL,1986,10588,
ESTAT:RAIL_EQ_WAGON(1.0),31/07/24 23:00:00,A,WAG,NR,EL,1987,10585,
ESTAT:RAIL_EQ_WAGON(1.0),31/07/24 23:00:00,A,WAG,NR,EL,1988,10692,
ESTAT:RAIL_EQ_WAGON(1.0),31/07/24 23:00:00,A,WAG,NR,EL,1989,10835,
ESTAT:RAIL_EQ_WAGON(1.0),31/07/24 23:00:00,A,WAG,NR,EL,1990,10967,
ESTAT:RAIL_EQ_WAGON(1.0),31/07/24 23:00:00,A,WAG,NR,EL,1991,11028,
