DATAFLOW,LAST UPDATE,freq,unit,c_load,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:RAIL_GO_INTCMGN(1.0),05/09/24 11:00:00,A,MIO_TKM,EU28,CZ,2019,4089,
ESTAT:RAIL_GO_INTCMGN(1.0),05/09/24 11:00:00,A,MIO_TKM,EU28,CZ,2020,3888,
ESTAT:RAIL_GO_INTCMGN(1.0),05/09/24 11:00:00,A,MIO_TKM,EU28,CZ,2021,4415,
ESTAT:RAIL_GO_INTCMGN(1.0),05/09/24 11:00:00,A,MIO_TKM,EU28,CZ,2022,3608,
ESTAT:RAIL_GO_INTCMGN(1.0),05/09/24 11:00:00,A,MIO_TKM,EU28,CZ,2023,3542,
ESTAT:RAIL_GO_INTCMGN(1.0),05/09/24 11:00:00,A,MIO_TKM,EU28,DE,2003,16244,
ESTAT:RAIL_GO_INTCMGN(1.0),05/09/24 11:00:00,A,MIO_TKM,EU28,DE,2004,17792,
ESTAT:RAIL_GO_INTCMGN(1.0),05/09/24 11:00:00,A,MIO_TKM,EU28,DE,2005,18568,
ESTAT:RAIL_GO_INTCMGN(1.0),05/09/24 11:00:00,A,MIO_TKM,EU28,DE,2006,20614,
ESTAT:RAIL_GO_INTCMGN(1.0),05/09/24 11:00:00,A,MIO_TKM,EU28,DE,2007,22292,
ESTAT:RAIL_GO_INTCMGN(1.0),05/09/24 11:00:00,A,MIO_TKM,EU28,DE,2008,22485,
ESTAT:RAIL_GO_INTCMGN(1.0),05/09/24 11:00:00,A,MIO_TKM,EU28,DE,2009,16921,
ESTAT:RAIL_GO_INTCMGN(1.0),05/09/24 11:00:00,A,MIO_TKM,EU28,DE,2010,19543,
ESTAT:RAIL_GO_INTCMGN(1.0),05/09/24 11:00:00,A,MIO_TKM,EU28,DE,2011,21200,
ESTAT:RAIL_GO_INTCMGN(1.0),05/09/24 11:00:00,A,MIO_TKM,EU28,DE,2012,22009,
ESTAT:RAIL_GO_INTCMGN(1.0),05/09/24 11:00:00,A,MIO_TKM,EU28,DE,2013,22378,
ESTAT:RAIL_GO_INTCMGN(1.0),05/09/24 11:00:00,A,MIO_TKM,EU28,DE,2014,22752,
ESTAT:RAIL_GO_INTCMGN(1.0),05/09/24 11:00:00,A,MIO_TKM,EU28,DE,2015,21540,
ESTAT:RAIL_GO_INTCMGN(1.0),05/09/24 11:00:00,A,MIO_TKM,EU28,DE,2016,22323,
ESTAT:RAIL_GO_INTCMGN(1.0),05/09/24 11:00:00,A,MIO_TKM,EU28,DE,2017,21264,
ESTAT:RAIL_GO_INTCMGN(1.0),05/09/24 11:00:00,A,MIO_TKM,EU28,DE,2018,21930,
ESTAT:RAIL_GO_INTCMGN(1.0),05/09/24 11:00:00,A,MIO_TKM,EU28,DE,2019,24409,
ESTAT:RAIL_GO_INTCMGN(1.0),05/09/24 11:00:00,A,MIO_TKM,EU28,DE,2020,20745,
ESTAT:RAIL_GO_INTCMGN(1.0),05/09/24 11:00:00,A,MIO_TKM,EU28,DE,2021,24076,
ESTAT:RAIL_GO_INTCMGN(1.0),05/09/24 11:00:00,A,MIO_TKM,EU28,DE,2022,24122,
ESTAT:RAIL_GO_INTCMGN(1.0),05/09/24 11:00:00,A,MIO_TKM,EU28,DE,2023,23673,
ESTAT:RAIL_GO_INTCMGN(1.0),05/09/24 11:00:00,A,MIO_TKM,EU28,DK,2003,397,
ESTAT:RAIL_GO_INTCMGN(1.0),05/09/24 11:00:00,A,MIO_TKM,EU28,DK,2004,362,
ESTAT:RAIL_GO_INTCMGN(1.0),05/09/24 11:00:00,A,MIO_TKM,EU28,DK,2005,296,
ESTAT:RAIL_GO_INTCMGN(1.0),05/09/24 11:00:00,A,MIO_TKM,EU28,DK,2006,341,
ESTAT:RAIL_GO_INTCMGN(1.0),05/09/24 11:00:00,A,MIO_TKM,EU28,DK,2007,282,
ESTAT:RAIL_GO_INTCMGN(1.0),05/09/24 11:00:00,A,MIO_TKM,EU28,DK,2008,262,
ESTAT:RAIL_GO_INTCMGN(1.0),05/09/24 11:00:00,A,MIO_TKM,EU28,DK,2009,173,
ESTAT:RAIL_GO_INTCMGN(1.0),05/09/24 11:00:00,A,MIO_TKM,EU28,DK,2010,143,
ESTAT:RAIL_GO_INTCMGN(1.0),05/09/24 11:00:00,A,MIO_TKM,EU28,DK,2011,158,
ESTAT:RAIL_GO_INTCMGN(1.0),05/09/24 11:00:00,A,MIO_TKM,EU28,DK,2012,123,
ESTAT:RAIL_GO_INTCMGN(1.0),05/09/24 11:00:00,A,MIO_TKM,EU28,DK,2013,143,
ESTAT:RAIL_GO_INTCMGN(1.0),05/09/24 11:00:00,A,MIO_TKM,EU28,DK,2014,172,
ESTAT:RAIL_GO_INTCMGN(1.0),05/09/24 11:00:00,A,MIO_TKM,EU28,DK,2015,171,
ESTAT:RAIL_GO_INTCMGN(1.0),05/09/24 11:00:00,A,MIO_TKM,EU28,DK,2016,227,
ESTAT:RAIL_GO_INTCMGN(1.0),05/09/24 11:00:00,A,MIO_TKM,EU28,DK,2017,204,
ESTAT:RAIL_GO_INTCMGN(1.0),05/09/24 11:00:00,A,MIO_TKM,EU28,DK,2018,197,
ESTAT:RAIL_GO_INTCMGN(1.0),05/09/24 11:00:00,A,MIO_TKM,EU28,DK,2019,166,
ESTAT:RAIL_GO_INTCMGN(1.0),05/09/24 11:00:00,A,MIO_TKM,EU28,DK,2020,177,
ESTAT:RAIL_GO_INTCMGN(1.0),05/09/24 11:00:00,A,MIO_TKM,EU28,DK,2021,178,
ESTAT:RAIL_GO_INTCMGN(1.0),05/09/24 11:00:00,A,MIO_TKM,EU28,DK,2022,207,
ESTAT:RAIL_GO_INTCMGN(1.0),05/09/24 11:00:00,A,MIO_TKM,EU28,DK,2023,164,
ESTAT:RAIL_GO_INTCMGN(1.0),05/09/24 11:00:00,A,MIO_TKM,EU28,EE,2003,202,
ESTAT:RAIL_GO_INTCMGN(1.0),05/09/24 11:00:00,A,MIO_TKM,EU28,EE,2004,228,
ESTAT:RAIL_GO_INTCMGN(1.0),05/09/24 11:00:00,A,MIO_TKM,EU28,EE,2005,243,
ESTAT:RAIL_GO_INTCMGN(1.0),05/09/24 11:00:00,A,MIO_TKM,EU28,EE,2006,254,
ESTAT:RAIL_GO_INTCMGN(1.0),05/09/24 11:00:00,A,MIO_TKM,EU28,EE,2007,309,
ESTAT:RAIL_GO_INTCMGN(1.0),05/09/24 11:00:00,A,MIO_TKM,EU28,EE,2008,402,
ESTAT:RAIL_GO_INTCMGN(1.0),05/09/24 11:00:00,A,MIO_TKM,EU28,EE,2009,388,
ESTAT:RAIL_GO_INTCMGN(1.0),05/09/24 11:00:00,A,MIO_TKM,EU28,EE,2010,390,
ESTAT:RAIL_GO_INTCMGN(1.0),05/09/24 11:00:00,A,MIO_TKM,EU28,EE,2011,445,
ESTAT:RAIL_GO_INTCMGN(1.0),05/09/24 11:00:00,A,MIO_TKM,EU28,EE,2012,363,
ESTAT:RAIL_GO_INTCMGN(1.0),05/09/24 11:00:00,A,MIO_TKM,EU28,EE,2013,503,
ESTAT:RAIL_GO_INTCMGN(1.0),05/09/24 11:00:00,A,MIO_TKM,EU28,EE,2014,418,
ESTAT:RAIL_GO_INTCMGN(1.0),05/09/24 11:00:00,A,MIO_TKM,EU28,EE,2015,249,
ESTAT:RAIL_GO_INTCMGN(1.0),05/09/24 11:00:00,A,MIO_TKM,EU28,EE,2016,218,
ESTAT:RAIL_GO_INTCMGN(1.0),05/09/24 11:00:00,A,MIO_TKM,EU28,EE,2017,188,
ESTAT:RAIL_GO_INTCMGN(1.0),05/09/24 11:00:00,A,MIO_TKM,EU28,EE,2018,209,
ESTAT:RAIL_GO_INTCMGN(1.0),05/09/24 11:00:00,A,MIO_TKM,EU28,EE,2019,210,
ESTAT:RAIL_GO_INTCMGN(1.0),05/09/24 11:00:00,A,MIO_TKM,EU28,EE,2020,184,
ESTAT:RAIL_GO_INTCMGN(1.0),05/09/24 11:00:00,A,MIO_TKM,EU28,EE,2021,165,
ESTAT:RAIL_GO_INTCMGN(1.0),05/09/24 11:00:00,A,MIO_TKM,EU28,EE,2022,213,
ESTAT:RAIL_GO_INTCMGN(1.0),05/09/24 11:00:00,A,MIO_TKM,EU28,EE,2023,184,
ESTAT:RAIL_GO_INTCMGN(1.0),05/09/24 11:00:00,A,MIO_TKM,EU28,EL,2004,205,
ESTAT:RAIL_GO_INTCMGN(1.0),05/09/24 11:00:00,A,MIO_TKM,EU28,EL,2005,276,
ESTAT:RAIL_GO_INTCMGN(1.0),05/09/24 11:00:00,A,MIO_TKM,EU28,EL,2006,220,
ESTAT:RAIL_GO_INTCMGN(1.0),05/09/24 11:00:00,A,MIO_TKM,EU28,EL,2007,344,
ESTAT:RAIL_GO_INTCMGN(1.0),05/09/24 11:00:00,A,MIO_TKM,EU28,EL,2008,343,
ESTAT:RAIL_GO_INTCMGN(1.0),05/09/24 11:00:00,A,MIO_TKM,EU28,EL,2009,270,
ESTAT:RAIL_GO_INTCMGN(1.0),05/09/24 11:00:00,A,MIO_TKM,EU28,EL,2010,372,
ESTAT:RAIL_GO_INTCMGN(1.0),05/09/24 11:00:00,A,MIO_TKM,EU28,EL,2011,149,
ESTAT:RAIL_GO_INTCMGN(1.0),05/09/24 11:00:00,A,MIO_TKM,EU28,EL,2012,104,
ESTAT:RAIL_GO_INTCMGN(1.0),05/09/24 11:00:00,A,MIO_TKM,EU28,EL,2013,82,
ESTAT:RAIL_GO_INTCMGN(1.0),05/09/24 11:00:00,A,MIO_TKM,EU28,EL,2014,112,
ESTAT:RAIL_GO_INTCMGN(1.0),05/09/24 11:00:00,A,MIO_TKM,EU28,EL,2015,117,
ESTAT:RAIL_GO_INTCMGN(1.0),05/09/24 11:00:00,A,MIO_TKM,EU28,EL,2016,89,
ESTAT:RAIL_GO_INTCMGN(1.0),05/09/24 11:00:00,A,MIO_TKM,EU28,EL,2017,143,
ESTAT:RAIL_GO_INTCMGN(1.0),05/09/24 11:00:00,A,MIO_TKM,EU28,EL,2018,172,
ESTAT:RAIL_GO_INTCMGN(1.0),05/09/24 11:00:00,A,MIO_TKM,EU28,EL,2019,234,
ESTAT:RAIL_GO_INTCMGN(1.0),05/09/24 11:00:00,A,MIO_TKM,EU28,EL,2020,286,
ESTAT:RAIL_GO_INTCMGN(1.0),05/09/24 11:00:00,A,MIO_TKM,EU28,EL,2021,256,
ESTAT:RAIL_GO_INTCMGN(1.0),05/09/24 11:00:00,A,MIO_TKM,EU28,EL,2022,176,
ESTAT:RAIL_GO_INTCMGN(1.0),05/09/24 11:00:00,A,MIO_TKM,EU28,EL,2023,54,
ESTAT:RAIL_GO_INTCMGN(1.0),05/09/24 11:00:00,A,MIO_TKM,EU28,ES,2003,978,
ESTAT:RAIL_GO_INTCMGN(1.0),05/09/24 11:00:00,A,MIO_TKM,EU28,ES,2004,1497,
ESTAT:RAIL_GO_INTCMGN(1.0),05/09/24 11:00:00,A,MIO_TKM,EU28,ES,2005,1130,
ESTAT:RAIL_GO_INTCMGN(1.0),05/09/24 11:00:00,A,MIO_TKM,EU28,ES,2006,1020,
ESTAT:RAIL_GO_INTCMGN(1.0),05/09/24 11:00:00,A,MIO_TKM,EU28,ES,2007,936,
ESTAT:RAIL_GO_INTCMGN(1.0),05/09/24 11:00:00,A,MIO_TKM,EU28,ES,2008,779,
ESTAT:RAIL_GO_INTCMGN(1.0),05/09/24 11:00:00,A,MIO_TKM,EU28,ES,2009,582,
ESTAT:RAIL_GO_INTCMGN(1.0),05/09/24 11:00:00,A,MIO_TKM,EU28,ES,2010,622,
ESTAT:RAIL_GO_INTCMGN(1.0),05/09/24 11:00:00,A,MIO_TKM,EU28,ES,2011,741,
ESTAT:RAIL_GO_INTCMGN(1.0),05/09/24 11:00:00,A,MIO_TKM,EU28,ES,2012,819,
ESTAT:RAIL_GO_INTCMGN(1.0),05/09/24 11:00:00,A,MIO_TKM,EU28,ES,2013,827,
ESTAT:RAIL_GO_INTCMGN(1.0),05/09/24 11:00:00,A,MIO_TKM,EU28,ES,2014,766,
ESTAT:RAIL_GO_INTCMGN(1.0),05/09/24 11:00:00,A,MIO_TKM,EU28,ES,2015,894,
ESTAT:RAIL_GO_INTCMGN(1.0),05/09/24 11:00:00,A,MIO_TKM,EU28,ES,2016,853,
ESTAT:RAIL_GO_INTCMGN(1.0),05/09/24 11:00:00,A,MIO_TKM,EU28,ES,2017,715,
ESTAT:RAIL_GO_INTCMGN(1.0),05/09/24 11:00:00,A,MIO_TKM,EU28,ES,2018,761,
ESTAT:RAIL_GO_INTCMGN(1.0),05/09/24 11:00:00,A,MIO_TKM,EU28,ES,2019,785,
ESTAT:RAIL_GO_INTCMGN(1.0),05/09/24 11:00:00,A,MIO_TKM,EU28,ES,2020,675,
ESTAT:RAIL_GO_INTCMGN(1.0),05/09/24 11:00:00,A,MIO_TKM,EU28,ES,2021,711,
ESTAT:RAIL_GO_INTCMGN(1.0),05/09/24 11:00:00,A,MIO_TKM,EU28,ES,2022,733,
ESTAT:RAIL_GO_INTCMGN(1.0),05/09/24 11:00:00,A,MIO_TKM,EU28,ES,2023,615,
ESTAT:RAIL_GO_INTCMGN(1.0),05/09/24 11:00:00,A,MIO_TKM,EU28,FI,2003,92,
ESTAT:RAIL_GO_INTCMGN(1.0),05/09/24 11:00:00,A,MIO_TKM,EU28,FI,2004,81,
ESTAT:RAIL_GO_INTCMGN(1.0),05/09/24 11:00:00,A,MIO_TKM,EU28,FI,2005,65,
ESTAT:RAIL_GO_INTCMGN(1.0),05/09/24 11:00:00,A,MIO_TKM,EU28,FI,2006,51,
ESTAT:RAIL_GO_INTCMGN(1.0),05/09/24 11:00:00,A,MIO_TKM,EU28,FI,2007,55,
ESTAT:RAIL_GO_INTCMGN(1.0),05/09/24 11:00:00,A,MIO_TKM,EU28,FI,2008,46,
ESTAT:RAIL_GO_INTCMGN(1.0),05/09/24 11:00:00,A,MIO_TKM,EU28,FI,2009,18,
ESTAT:RAIL_GO_INTCMGN(1.0),05/09/24 11:00:00,A,MIO_TKM,EU28,FI,2010,19,
ESTAT:RAIL_GO_INTCMGN(1.0),05/09/24 11:00:00,A,MIO_TKM,EU28,FI,2011,10,
ESTAT:RAIL_GO_INTCMGN(1.0),05/09/24 11:00:00,A,MIO_TKM,EU28,FI,2012,4,
ESTAT:RAIL_GO_INTCMGN(1.0),05/09/24 11:00:00,A,MIO_TKM,EU28,FI,2013,1,
ESTAT:RAIL_GO_INTCMGN(1.0),05/09/24 11:00:00,A,MIO_TKM,EU28,FI,2014,1,
ESTAT:RAIL_GO_INTCMGN(1.0),05/09/24 11:00:00,A,MIO_TKM,EU28,FI,2017,0,
ESTAT:RAIL_GO_INTCMGN(1.0),05/09/24 11:00:00,A,MIO_TKM,EU28,FI,2018,0,
ESTAT:RAIL_GO_INTCMGN(1.0),05/09/24 11:00:00,A,MIO_TKM,EU28,FI,2019,0,
ESTAT:RAIL_GO_INTCMGN(1.0),05/09/24 11:00:00,A,MIO_TKM,EU28,FI,2021,0,
ESTAT:RAIL_GO_INTCMGN(1.0),05/09/24 11:00:00,A,MIO_TKM,EU28,FI,2022,1,
ESTAT:RAIL_GO_INTCMGN(1.0),05/09/24 11:00:00,A,MIO_TKM,EU28,FI,2023,0,
ESTAT:RAIL_GO_INTCMGN(1.0),05/09/24 11:00:00,A,MIO_TKM,EU28,FR,2003,5675,
ESTAT:RAIL_GO_INTCMGN(1.0),05/09/24 11:00:00,A,MIO_TKM,EU28,FR,2004,6090,
ESTAT:RAIL_GO_INTCMGN(1.0),05/09/24 11:00:00,A,MIO_TKM,EU28,FR,2005,5692,
ESTAT:RAIL_GO_INTCMGN(1.0),05/09/24 11:00:00,A,MIO_TKM,EU28,FR,2006,5757,
ESTAT:RAIL_GO_INTCMGN(1.0),05/09/24 11:00:00,A,MIO_TKM,EU28,FR,2007,,c
ESTAT:RAIL_GO_INTCMGN(1.0),05/09/24 11:00:00,A,MIO_TKM,EU28,FR,2008,,c
ESTAT:RAIL_GO_INTCMGN(1.0),05/09/24 11:00:00,A,MIO_TKM,EU28,FR,2009,3350,
ESTAT:RAIL_GO_INTCMGN(1.0),05/09/24 11:00:00,A,MIO_TKM,EU28,FR,2010,1714,
ESTAT:RAIL_GO_INTCMGN(1.0),05/09/24 11:00:00,A,MIO_TKM,EU28,FR,2011,2495,
ESTAT:RAIL_GO_INTCMGN(1.0),05/09/24 11:00:00,A,MIO_TKM,EU28,FR,2012,2978,
ESTAT:RAIL_GO_INTCMGN(1.0),05/09/24 11:00:00,A,MIO_TKM,EU28,FR,2013,3715,
ESTAT:RAIL_GO_INTCMGN(1.0),05/09/24 11:00:00,A,MIO_TKM,EU28,FR,2014,4038,
ESTAT:RAIL_GO_INTCMGN(1.0),05/09/24 11:00:00,A,MIO_TKM,EU28,FR,2015,4394,
ESTAT:RAIL_GO_INTCMGN(1.0),05/09/24 11:00:00,A,MIO_TKM,EU28,FR,2016,4179,
ESTAT:RAIL_GO_INTCMGN(1.0),05/09/24 11:00:00,A,MIO_TKM,EU28,FR,2017,4300,
ESTAT:RAIL_GO_INTCMGN(1.0),05/09/24 11:00:00,A,MIO_TKM,EU28,FR,2018,4008,
ESTAT:RAIL_GO_INTCMGN(1.0),05/09/24 11:00:00,A,MIO_TKM,EU28,FR,2019,4331,
ESTAT:RAIL_GO_INTCMGN(1.0),05/09/24 11:00:00,A,MIO_TKM,EU28,FR,2020,4513,
ESTAT:RAIL_GO_INTCMGN(1.0),05/09/24 11:00:00,A,MIO_TKM,EU28,FR,2021,4733,
ESTAT:RAIL_GO_INTCMGN(1.0),05/09/24 11:00:00,A,MIO_TKM,EU28,FR,2022,4536,
ESTAT:RAIL_GO_INTCMGN(1.0),05/09/24 11:00:00,A,MIO_TKM,EU28,FR,2023,3643,
ESTAT:RAIL_GO_INTCMGN(1.0),05/09/24 11:00:00,A,MIO_TKM,EU28,HR,2004,319,
ESTAT:RAIL_GO_INTCMGN(1.0),05/09/24 11:00:00,A,MIO_TKM,EU28,HR,2005,390,
ESTAT:RAIL_GO_INTCMGN(1.0),05/09/24 11:00:00,A,MIO_TKM,EU28,HR,2006,389,
ESTAT:RAIL_GO_INTCMGN(1.0),05/09/24 11:00:00,A,MIO_TKM,EU28,HR,2007,419,
ESTAT:RAIL_GO_INTCMGN(1.0),05/09/24 11:00:00,A,MIO_TKM,EU28,HR,2008,336,
ESTAT:RAIL_GO_INTCMGN(1.0),05/09/24 11:00:00,A,MIO_TKM,EU28,HR,2009,411,
ESTAT:RAIL_GO_INTCMGN(1.0),05/09/24 11:00:00,A,MIO_TKM,EU28,HR,2010,333,
ESTAT:RAIL_GO_INTCMGN(1.0),05/09/24 11:00:00,A,MIO_TKM,EU28,HR,2011,209,
ESTAT:RAIL_GO_INTCMGN(1.0),05/09/24 11:00:00,A,MIO_TKM,EU28,HR,2012,236,
ESTAT:RAIL_GO_INTCMGN(1.0),05/09/24 11:00:00,A,MIO_TKM,EU28,HR,2013,220,
ESTAT:RAIL_GO_INTCMGN(1.0),05/09/24 11:00:00,A,MIO_TKM,EU28,HR,2014,204,
ESTAT:RAIL_GO_INTCMGN(1.0),05/09/24 11:00:00,A,MIO_TKM,EU28,HR,2015,157,
ESTAT:RAIL_GO_INTCMGN(1.0),05/09/24 11:00:00,A,MIO_TKM,EU28,HR,2016,148,
ESTAT:RAIL_GO_INTCMGN(1.0),05/09/24 11:00:00,A,MIO_TKM,EU28,HR,2017,150,
ESTAT:RAIL_GO_INTCMGN(1.0),05/09/24 11:00:00,A,MIO_TKM,EU28,HR,2018,126,
ESTAT:RAIL_GO_INTCMGN(1.0),05/09/24 11:00:00,A,MIO_TKM,EU28,HR,2019,137,
ESTAT:RAIL_GO_INTCMGN(1.0),05/09/24 11:00:00,A,MIO_TKM,EU28,HR,2020,193,
ESTAT:RAIL_GO_INTCMGN(1.0),05/09/24 11:00:00,A,MIO_TKM,EU28,HR,2021,207,
ESTAT:RAIL_GO_INTCMGN(1.0),05/09/24 11:00:00,A,MIO_TKM,EU28,HR,2022,235,
ESTAT:RAIL_GO_INTCMGN(1.0),05/09/24 11:00:00,A,MIO_TKM,EU28,HR,2023,221,
ESTAT:RAIL_GO_INTCMGN(1.0),05/09/24 11:00:00,A,MIO_TKM,EU28,HU,2003,1555,
ESTAT:RAIL_GO_INTCMGN(1.0),05/09/24 11:00:00,A,MIO_TKM,EU28,HU,2004,1498,
ESTAT:RAIL_GO_INTCMGN(1.0),05/09/24 11:00:00,A,MIO_TKM,EU28,HU,2005,1509,
ESTAT:RAIL_GO_INTCMGN(1.0),05/09/24 11:00:00,A,MIO_TKM,EU28,HU,2006,1500,
ESTAT:RAIL_GO_INTCMGN(1.0),05/09/24 11:00:00,A,MIO_TKM,EU28,HU,2007,1479,
ESTAT:RAIL_GO_INTCMGN(1.0),05/09/24 11:00:00,A,MIO_TKM,EU28,HU,2008,1490,
ESTAT:RAIL_GO_INTCMGN(1.0),05/09/24 11:00:00,A,MIO_TKM,EU28,HU,2009,1135,
ESTAT:RAIL_GO_INTCMGN(1.0),05/09/24 11:00:00,A,MIO_TKM,EU28,HU,2010,1383,
ESTAT:RAIL_GO_INTCMGN(1.0),05/09/24 11:00:00,A,MIO_TKM,EU28,HU,2011,1598,
ESTAT:RAIL_GO_INTCMGN(1.0),05/09/24 11:00:00,A,MIO_TKM,EU28,HU,2012,1353,
ESTAT:RAIL_GO_INTCMGN(1.0),05/09/24 11:00:00,A,MIO_TKM,EU28,HU,2013,1804,
ESTAT:RAIL_GO_INTCMGN(1.0),05/09/24 11:00:00,A,MIO_TKM,EU28,HU,2014,1839,
ESTAT:RAIL_GO_INTCMGN(1.0),05/09/24 11:00:00,A,MIO_TKM,EU28,HU,2015,1850,
ESTAT:RAIL_GO_INTCMGN(1.0),05/09/24 11:00:00,A,MIO_TKM,EU28,HU,2016,1841,
ESTAT:RAIL_GO_INTCMGN(1.0),05/09/24 11:00:00,A,MIO_TKM,EU28,HU,2017,2268,
ESTAT:RAIL_GO_INTCMGN(1.0),05/09/24 11:00:00,A,MIO_TKM,EU28,HU,2018,1946,
ESTAT:RAIL_GO_INTCMGN(1.0),05/09/24 11:00:00,A,MIO_TKM,EU28,HU,2019,2004,
ESTAT:RAIL_GO_INTCMGN(1.0),05/09/24 11:00:00,A,MIO_TKM,EU28,HU,2020,2178,
ESTAT:RAIL_GO_INTCMGN(1.0),05/09/24 11:00:00,A,MIO_TKM,EU28,HU,2021,2067,
ESTAT:RAIL_GO_INTCMGN(1.0),05/09/24 11:00:00,A,MIO_TKM,EU28,HU,2022,2011,
ESTAT:RAIL_GO_INTCMGN(1.0),05/09/24 11:00:00,A,MIO_TKM,EU28,HU,2023,1781,
ESTAT:RAIL_GO_INTCMGN(1.0),05/09/24 11:00:00,A,MIO_TKM,EU28,IE,2003,,c
ESTAT:RAIL_GO_INTCMGN(1.0),05/09/24 11:00:00,A,MIO_TKM,EU28,IE,2004,1,
ESTAT:RAIL_GO_INTCMGN(1.0),05/09/24 11:00:00,A,MIO_TKM,EU28,IE,2008,0,
ESTAT:RAIL_GO_INTCMGN(1.0),05/09/24 11:00:00,A,MIO_TKM,EU28,IE,2009,0,
ESTAT:RAIL_GO_INTCMGN(1.0),05/09/24 11:00:00,A,MIO_TKM,EU28,IE,2010,0,
ESTAT:RAIL_GO_INTCMGN(1.0),05/09/24 11:00:00,A,MIO_TKM,EU28,IE,2011,0,
ESTAT:RAIL_GO_INTCMGN(1.0),05/09/24 11:00:00,A,MIO_TKM,EU28,IE,2012,0,
ESTAT:RAIL_GO_INTCMGN(1.0),05/09/24 11:00:00,A,MIO_TKM,EU28,IE,2013,0,
ESTAT:RAIL_GO_INTCMGN(1.0),05/09/24 11:00:00,A,MIO_TKM,EU28,IE,2014,0,
ESTAT:RAIL_GO_INTCMGN(1.0),05/09/24 11:00:00,A,MIO_TKM,EU28,IE,2015,0,
ESTAT:RAIL_GO_INTCMGN(1.0),05/09/24 11:00:00,A,MIO_TKM,EU28,IE,2016,0,
ESTAT:RAIL_GO_INTCMGN(1.0),05/09/24 11:00:00,A,MIO_TKM,EU28,IE,2017,0,
ESTAT:RAIL_GO_INTCMGN(1.0),05/09/24 11:00:00,A,MIO_TKM,EU28,IE,2018,0,
ESTAT:RAIL_GO_INTCMGN(1.0),05/09/24 11:00:00,A,MIO_TKM,EU28,IE,2019,0,
ESTAT:RAIL_GO_INTCMGN(1.0),05/09/24 11:00:00,A,MIO_TKM,EU28,IE,2020,0,
ESTAT:RAIL_GO_INTCMGN(1.0),05/09/24 11:00:00,A,MIO_TKM,EU28,IE,2021,0,
ESTAT:RAIL_GO_INTCMGN(1.0),05/09/24 11:00:00,A,MIO_TKM,EU28,IE,2022,0,
ESTAT:RAIL_GO_INTCMGN(1.0),05/09/24 11:00:00,A,MIO_TKM,EU28,IE,2023,0,
ESTAT:RAIL_GO_INTCMGN(1.0),05/09/24 11:00:00,A,MIO_TKM,EU28,IT,2003,6849,
ESTAT:RAIL_GO_INTCMGN(1.0),05/09/24 11:00:00,A,MIO_TKM,EU28,IT,2004,6605,
ESTAT:RAIL_GO_INTCMGN(1.0),05/09/24 11:00:00,A,MIO_TKM,EU28,IT,2005,5750,
ESTAT:RAIL_GO_INTCMGN(1.0),05/09/24 11:00:00,A,MIO_TKM,EU28,IT,2006,5496,
ESTAT:RAIL_GO_INTCMGN(1.0),05/09/24 11:00:00,A,MIO_TKM,EU28,IT,2007,5546,
ESTAT:RAIL_GO_INTCMGN(1.0),05/09/24 11:00:00,A,MIO_TKM,EU28,IT,2008,,c
ESTAT:RAIL_GO_INTCMGN(1.0),05/09/24 11:00:00,A,MIO_TKM,EU28,IT,2009,4909,
ESTAT:RAIL_GO_INTCMGN(1.0),05/09/24 11:00:00,A,MIO_TKM,EU28,IT,2010,5023,
ESTAT:RAIL_GO_INTCMGN(1.0),05/09/24 11:00:00,A,MIO_TKM,EU28,IT,2011,6023,
ESTAT:RAIL_GO_INTCMGN(1.0),05/09/24 11:00:00,A,MIO_TKM,EU28,IT,2012,5636,
ESTAT:RAIL_GO_INTCMGN(1.0),05/09/24 11:00:00,A,MIO_TKM,EU28,IT,2013,5467,
ESTAT:RAIL_GO_INTCMGN(1.0),05/09/24 11:00:00,A,MIO_TKM,EU28,IT,2014,5877,
ESTAT:RAIL_GO_INTCMGN(1.0),05/09/24 11:00:00,A,MIO_TKM,EU28,IT,2015,5967,
ESTAT:RAIL_GO_INTCMGN(1.0),05/09/24 11:00:00,A,MIO_TKM,EU28,IT,2016,6850,
ESTAT:RAIL_GO_INTCMGN(1.0),05/09/24 11:00:00,A,MIO_TKM,EU28,IT,2017,7147,
ESTAT:RAIL_GO_INTCMGN(1.0),05/09/24 11:00:00,A,MIO_TKM,EU28,IT,2018,7034,
ESTAT:RAIL_GO_INTCMGN(1.0),05/09/24 11:00:00,A,MIO_TKM,EU28,IT,2019,6349,
ESTAT:RAIL_GO_INTCMGN(1.0),05/09/24 11:00:00,A,MIO_TKM,EU28,IT,2020,5980,
ESTAT:RAIL_GO_INTCMGN(1.0),05/09/24 11:00:00,A,MIO_TKM,EU28,IT,2021,6434,
ESTAT:RAIL_GO_INTCMGN(1.0),05/09/24 11:00:00,A,MIO_TKM,EU28,IT,2022,6505,
ESTAT:RAIL_GO_INTCMGN(1.0),05/09/24 11:00:00,A,MIO_TKM,EU28,IT,2023,5700,
ESTAT:RAIL_GO_INTCMGN(1.0),05/09/24 11:00:00,A,MIO_TKM,EU28,LT,2003,207,
ESTAT:RAIL_GO_INTCMGN(1.0),05/09/24 11:00:00,A,MIO_TKM,EU28,LT,2004,104,
