DATAFLOW,LAST UPDATE,freq,consign,unit,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:RAIL_GO_CONSGMT(1.0),04/09/24 23:00:00,A,TOTAL,MIO_TKM,RO,2009,9832,
ESTAT:RAIL_GO_CONSGMT(1.0),04/09/24 23:00:00,A,TOTAL,MIO_TKM,RO,2010,11587,
ESTAT:RAIL_GO_CONSGMT(1.0),04/09/24 23:00:00,A,TOTAL,MIO_TKM,RO,2011,13924,
ESTAT:RAIL_GO_CONSGMT(1.0),04/09/24 23:00:00,A,TOTAL,MIO_TKM,RO,2012,12662,
ESTAT:RAIL_GO_CONSGMT(1.0),04/09/24 23:00:00,A,TOTAL,MIO_TKM,RO,2013,12567,
ESTAT:RAIL_GO_CONSGMT(1.0),04/09/24 23:00:00,A,TOTAL,MIO_TKM,RO,2014,12085,
ESTAT:RAIL_GO_CONSGMT(1.0),04/09/24 23:00:00,A,TOTAL,MIO_TKM,RO,2015,11761,
ESTAT:RAIL_GO_CONSGMT(1.0),04/09/24 23:00:00,A,TOTAL,MIO_TKM,RO,2016,12285,
ESTAT:RAIL_GO_CONSGMT(1.0),04/09/24 23:00:00,A,TOTAL,MIO_TKM,RO,2017,13782,
ESTAT:RAIL_GO_CONSGMT(1.0),04/09/24 23:00:00,A,TOTAL,MIO_TKM,RO,2018,13020,
ESTAT:RAIL_GO_CONSGMT(1.0),04/09/24 23:00:00,A,TOTAL,MIO_TKM,RO,2019,13285,
ESTAT:RAIL_GO_CONSGMT(1.0),04/09/24 23:00:00,A,TOTAL,MIO_TKM,RO,2020,12235,
ESTAT:RAIL_GO_CONSGMT(1.0),04/09/24 23:00:00,A,TOTAL,MIO_TKM,RO,2021,13564,
ESTAT:RAIL_GO_CONSGMT(1.0),04/09/24 23:00:00,A,TOTAL,MIO_TKM,RO,2022,13085,
ESTAT:RAIL_GO_CONSGMT(1.0),04/09/24 23:00:00,A,TOTAL,MIO_TKM,RO,2023,12654,
ESTAT:RAIL_GO_CONSGMT(1.0),04/09/24 23:00:00,A,TOTAL,MIO_TKM,SE,2003,20170,
ESTAT:RAIL_GO_CONSGMT(1.0),04/09/24 23:00:00,A,TOTAL,MIO_TKM,SE,2004,20856,
ESTAT:RAIL_GO_CONSGMT(1.0),04/09/24 23:00:00,A,TOTAL,MIO_TKM,SE,2005,21675,
ESTAT:RAIL_GO_CONSGMT(1.0),04/09/24 23:00:00,A,TOTAL,MIO_TKM,SE,2006,22271,
ESTAT:RAIL_GO_CONSGMT(1.0),04/09/24 23:00:00,A,TOTAL,MIO_TKM,SE,2007,23250,
ESTAT:RAIL_GO_CONSGMT(1.0),04/09/24 23:00:00,A,TOTAL,MIO_TKM,SE,2008,22924,
ESTAT:RAIL_GO_CONSGMT(1.0),04/09/24 23:00:00,A,TOTAL,MIO_TKM,SE,2009,20389,
ESTAT:RAIL_GO_CONSGMT(1.0),04/09/24 23:00:00,A,TOTAL,MIO_TKM,SE,2010,23464,
ESTAT:RAIL_GO_CONSGMT(1.0),04/09/24 23:00:00,A,TOTAL,MIO_TKM,SE,2011,22864,
ESTAT:RAIL_GO_CONSGMT(1.0),04/09/24 23:00:00,A,TOTAL,MIO_TKM,SE,2012,22043,
ESTAT:RAIL_GO_CONSGMT(1.0),04/09/24 23:00:00,A,TOTAL,MIO_TKM,SE,2013,20970,
ESTAT:RAIL_GO_CONSGMT(1.0),04/09/24 23:00:00,A,TOTAL,MIO_TKM,SE,2014,21296,
ESTAT:RAIL_GO_CONSGMT(1.0),04/09/24 23:00:00,A,TOTAL,MIO_TKM,SE,2015,20699,
ESTAT:RAIL_GO_CONSGMT(1.0),04/09/24 23:00:00,A,TOTAL,MIO_TKM,SE,2016,21406,
ESTAT:RAIL_GO_CONSGMT(1.0),04/09/24 23:00:00,A,TOTAL,MIO_TKM,SE,2017,21838,
ESTAT:RAIL_GO_CONSGMT(1.0),04/09/24 23:00:00,A,TOTAL,MIO_TKM,SE,2018,22794,
ESTAT:RAIL_GO_CONSGMT(1.0),04/09/24 23:00:00,A,TOTAL,MIO_TKM,SE,2019,22222,
ESTAT:RAIL_GO_CONSGMT(1.0),04/09/24 23:00:00,A,TOTAL,MIO_TKM,SE,2020,22094,
ESTAT:RAIL_GO_CONSGMT(1.0),04/09/24 23:00:00,A,TOTAL,MIO_TKM,SE,2021,23449,
ESTAT:RAIL_GO_CONSGMT(1.0),04/09/24 23:00:00,A,TOTAL,MIO_TKM,SE,2022,,c
ESTAT:RAIL_GO_CONSGMT(1.0),04/09/24 23:00:00,A,TOTAL,MIO_TKM,SE,2023,21953,
ESTAT:RAIL_GO_CONSGMT(1.0),04/09/24 23:00:00,A,TOTAL,MIO_TKM,SI,2004,3466,
ESTAT:RAIL_GO_CONSGMT(1.0),04/09/24 23:00:00,A,TOTAL,MIO_TKM,SI,2005,3245,
ESTAT:RAIL_GO_CONSGMT(1.0),04/09/24 23:00:00,A,TOTAL,MIO_TKM,SI,2006,3373,
ESTAT:RAIL_GO_CONSGMT(1.0),04/09/24 23:00:00,A,TOTAL,MIO_TKM,SI,2008,3520,
ESTAT:RAIL_GO_CONSGMT(1.0),04/09/24 23:00:00,A,TOTAL,MIO_TKM,SI,2009,2668,
ESTAT:RAIL_GO_CONSGMT(1.0),04/09/24 23:00:00,A,TOTAL,MIO_TKM,SI,2010,3283,
ESTAT:RAIL_GO_CONSGMT(1.0),04/09/24 23:00:00,A,TOTAL,MIO_TKM,SI,2011,3584,
ESTAT:RAIL_GO_CONSGMT(1.0),04/09/24 23:00:00,A,TOTAL,MIO_TKM,SI,2012,3227,
ESTAT:RAIL_GO_CONSGMT(1.0),04/09/24 23:00:00,A,TOTAL,MIO_TKM,SI,2013,3534,
ESTAT:RAIL_GO_CONSGMT(1.0),04/09/24 23:00:00,A,TOTAL,MIO_TKM,SI,2014,3847,
ESTAT:RAIL_GO_CONSGMT(1.0),04/09/24 23:00:00,A,TOTAL,MIO_TKM,SI,2015,3854,
ESTAT:RAIL_GO_CONSGMT(1.0),04/09/24 23:00:00,A,TOTAL,MIO_TKM,SI,2016,3963,
ESTAT:RAIL_GO_CONSGMT(1.0),04/09/24 23:00:00,A,TOTAL,MIO_TKM,SI,2017,4447,
ESTAT:RAIL_GO_CONSGMT(1.0),04/09/24 23:00:00,A,TOTAL,MIO_TKM,SI,2018,4390,
ESTAT:RAIL_GO_CONSGMT(1.0),04/09/24 23:00:00,A,TOTAL,MIO_TKM,SI,2019,4414,
ESTAT:RAIL_GO_CONSGMT(1.0),04/09/24 23:00:00,A,TOTAL,MIO_TKM,SI,2020,3989,
ESTAT:RAIL_GO_CONSGMT(1.0),04/09/24 23:00:00,A,TOTAL,MIO_TKM,SI,2021,4062,
ESTAT:RAIL_GO_CONSGMT(1.0),04/09/24 23:00:00,A,TOTAL,MIO_TKM,SI,2022,4084,
ESTAT:RAIL_GO_CONSGMT(1.0),04/09/24 23:00:00,A,TOTAL,MIO_TKM,SI,2023,3794,
ESTAT:RAIL_GO_CONSGMT(1.0),04/09/24 23:00:00,A,TOTAL,MIO_TKM,SK,2004,9675,
ESTAT:RAIL_GO_CONSGMT(1.0),04/09/24 23:00:00,A,TOTAL,MIO_TKM,SK,2005,9463,
ESTAT:RAIL_GO_CONSGMT(1.0),04/09/24 23:00:00,A,TOTAL,MIO_TKM,SK,2006,9988,
ESTAT:RAIL_GO_CONSGMT(1.0),04/09/24 23:00:00,A,TOTAL,MIO_TKM,SK,2007,9515,
ESTAT:RAIL_GO_CONSGMT(1.0),04/09/24 23:00:00,A,TOTAL,MIO_TKM,SK,2008,9139,
ESTAT:RAIL_GO_CONSGMT(1.0),04/09/24 23:00:00,A,TOTAL,MIO_TKM,SK,2009,6931,
ESTAT:RAIL_GO_CONSGMT(1.0),04/09/24 23:00:00,A,TOTAL,MIO_TKM,SK,2010,8054,
ESTAT:RAIL_GO_CONSGMT(1.0),04/09/24 23:00:00,A,TOTAL,MIO_TKM,SK,2011,7912,
ESTAT:RAIL_GO_CONSGMT(1.0),04/09/24 23:00:00,A,TOTAL,MIO_TKM,SK,2012,7468,
ESTAT:RAIL_GO_CONSGMT(1.0),04/09/24 23:00:00,A,TOTAL,MIO_TKM,SK,2013,8335,
ESTAT:RAIL_GO_CONSGMT(1.0),04/09/24 23:00:00,A,TOTAL,MIO_TKM,SK,2014,8544,
ESTAT:RAIL_GO_CONSGMT(1.0),04/09/24 23:00:00,A,TOTAL,MIO_TKM,SK,2015,8309,
ESTAT:RAIL_GO_CONSGMT(1.0),04/09/24 23:00:00,A,TOTAL,MIO_TKM,SK,2016,8370,
ESTAT:RAIL_GO_CONSGMT(1.0),04/09/24 23:00:00,A,TOTAL,MIO_TKM,SK,2017,8477,
ESTAT:RAIL_GO_CONSGMT(1.0),04/09/24 23:00:00,A,TOTAL,MIO_TKM,SK,2018,8373,
ESTAT:RAIL_GO_CONSGMT(1.0),04/09/24 23:00:00,A,TOTAL,MIO_TKM,SK,2019,8134,
ESTAT:RAIL_GO_CONSGMT(1.0),04/09/24 23:00:00,A,TOTAL,MIO_TKM,SK,2020,6908,
ESTAT:RAIL_GO_CONSGMT(1.0),04/09/24 23:00:00,A,TOTAL,MIO_TKM,SK,2021,8190,
ESTAT:RAIL_GO_CONSGMT(1.0),04/09/24 23:00:00,A,TOTAL,MIO_TKM,SK,2022,7838,
ESTAT:RAIL_GO_CONSGMT(1.0),04/09/24 23:00:00,A,TOTAL,MIO_TKM,SK,2023,7488,
ESTAT:RAIL_GO_CONSGMT(1.0),04/09/24 23:00:00,A,TOTAL,MIO_TKM,TR,2004,9332,
ESTAT:RAIL_GO_CONSGMT(1.0),04/09/24 23:00:00,A,TOTAL,MIO_TKM,TR,2005,9077,
ESTAT:RAIL_GO_CONSGMT(1.0),04/09/24 23:00:00,A,TOTAL,MIO_TKM,TR,2006,9544,
ESTAT:RAIL_GO_CONSGMT(1.0),04/09/24 23:00:00,A,TOTAL,MIO_TKM,TR,2007,9755,
ESTAT:RAIL_GO_CONSGMT(1.0),04/09/24 23:00:00,A,TOTAL,MIO_TKM,TR,2008,10552,
ESTAT:RAIL_GO_CONSGMT(1.0),04/09/24 23:00:00,A,TOTAL,MIO_TKM,TR,2009,20326,
ESTAT:RAIL_GO_CONSGMT(1.0),04/09/24 23:00:00,A,TOTAL,MIO_TKM,TR,2010,22600,
ESTAT:RAIL_GO_CONSGMT(1.0),04/09/24 23:00:00,A,TOTAL,MIO_TKM,TR,2011,11303,
ESTAT:RAIL_GO_CONSGMT(1.0),04/09/24 23:00:00,A,TOTAL,MIO_TKM,TR,2012,11223,
ESTAT:RAIL_GO_CONSGMT(1.0),04/09/24 23:00:00,A,TOTAL,MIO_TKM,TR,2013,10750,
ESTAT:RAIL_GO_CONSGMT(1.0),04/09/24 23:00:00,A,TOTAL,MIO_TKM,TR,2014,11601,
ESTAT:RAIL_GO_CONSGMT(1.0),04/09/24 23:00:00,A,TOTAL,MIO_TKM,TR,2015,10178,
ESTAT:RAIL_GO_CONSGMT(1.0),04/09/24 23:00:00,A,TOTAL,MIO_TKM,TR,2016,11424,
ESTAT:RAIL_GO_CONSGMT(1.0),04/09/24 23:00:00,A,TOTAL,MIO_TKM,TR,2022,0,
ESTAT:RAIL_GO_CONSGMT(1.0),04/09/24 23:00:00,A,TOTAL,MIO_TKM,TR,2023,0,
ESTAT:RAIL_GO_CONSGMT(1.0),04/09/24 23:00:00,A,TOTAL,THS_T,BE,2013,,c
ESTAT:RAIL_GO_CONSGMT(1.0),04/09/24 23:00:00,A,TOTAL,THS_T,BE,2014,,c
ESTAT:RAIL_GO_CONSGMT(1.0),04/09/24 23:00:00,A,TOTAL,THS_T,BE,2015,,c
ESTAT:RAIL_GO_CONSGMT(1.0),04/09/24 23:00:00,A,TOTAL,THS_T,BE,2016,,c
ESTAT:RAIL_GO_CONSGMT(1.0),04/09/24 23:00:00,A,TOTAL,THS_T,BE,2017,,c
ESTAT:RAIL_GO_CONSGMT(1.0),04/09/24 23:00:00,A,TOTAL,THS_T,BE,2018,,c
ESTAT:RAIL_GO_CONSGMT(1.0),04/09/24 23:00:00,A,TOTAL,THS_T,BE,2019,,c
ESTAT:RAIL_GO_CONSGMT(1.0),04/09/24 23:00:00,A,TOTAL,THS_T,BE,2020,,c
ESTAT:RAIL_GO_CONSGMT(1.0),04/09/24 23:00:00,A,TOTAL,THS_T,BE,2021,,c
ESTAT:RAIL_GO_CONSGMT(1.0),04/09/24 23:00:00,A,TOTAL,THS_T,BE,2022,,c
ESTAT:RAIL_GO_CONSGMT(1.0),04/09/24 23:00:00,A,TOTAL,THS_T,BE,2023,,c
ESTAT:RAIL_GO_CONSGMT(1.0),04/09/24 23:00:00,A,TOTAL,THS_T,CH,2008,63336,
ESTAT:RAIL_GO_CONSGMT(1.0),04/09/24 23:00:00,A,TOTAL,THS_T,CH,2009,56640,
ESTAT:RAIL_GO_CONSGMT(1.0),04/09/24 23:00:00,A,TOTAL,THS_T,CH,2010,60418,
ESTAT:RAIL_GO_CONSGMT(1.0),04/09/24 23:00:00,A,TOTAL,THS_T,CH,2011,61114,
ESTAT:RAIL_GO_CONSGMT(1.0),04/09/24 23:00:00,A,TOTAL,THS_T,CH,2012,55607,
ESTAT:RAIL_GO_CONSGMT(1.0),04/09/24 23:00:00,A,TOTAL,THS_T,CH,2013,59505,
ESTAT:RAIL_GO_CONSGMT(1.0),04/09/24 23:00:00,A,TOTAL,THS_T,CH,2014,60345,
ESTAT:RAIL_GO_CONSGMT(1.0),04/09/24 23:00:00,A,TOTAL,THS_T,CH,2015,60832,
ESTAT:RAIL_GO_CONSGMT(1.0),04/09/24 23:00:00,A,TOTAL,THS_T,CH,2016,61148,
ESTAT:RAIL_GO_CONSGMT(1.0),04/09/24 23:00:00,A,TOTAL,THS_T,CH,2017,59097,
ESTAT:RAIL_GO_CONSGMT(1.0),04/09/24 23:00:00,A,TOTAL,THS_T,CH,2018,60781,
ESTAT:RAIL_GO_CONSGMT(1.0),04/09/24 23:00:00,A,TOTAL,THS_T,CH,2019,60000,
ESTAT:RAIL_GO_CONSGMT(1.0),04/09/24 23:00:00,A,TOTAL,THS_T,CH,2020,56214,
ESTAT:RAIL_GO_CONSGMT(1.0),04/09/24 23:00:00,A,TOTAL,THS_T,CH,2021,58431,
ESTAT:RAIL_GO_CONSGMT(1.0),04/09/24 23:00:00,A,TOTAL,THS_T,CH,2022,56513,
ESTAT:RAIL_GO_CONSGMT(1.0),04/09/24 23:00:00,A,TOTAL,THS_T,CH,2023,53290,
ESTAT:RAIL_GO_CONSGMT(1.0),04/09/24 23:00:00,A,TOTAL,THS_T,DE,2004,310159,
ESTAT:RAIL_GO_CONSGMT(1.0),04/09/24 23:00:00,A,TOTAL,THS_T,DE,2005,321343,
ESTAT:RAIL_GO_CONSGMT(1.0),04/09/24 23:00:00,A,TOTAL,THS_T,DE,2006,346118,
ESTAT:RAIL_GO_CONSGMT(1.0),04/09/24 23:00:00,A,TOTAL,THS_T,DE,2007,351857,
ESTAT:RAIL_GO_CONSGMT(1.0),04/09/24 23:00:00,A,TOTAL,THS_T,DE,2008,371298,
ESTAT:RAIL_GO_CONSGMT(1.0),04/09/24 23:00:00,A,TOTAL,THS_T,DE,2010,355939,
ESTAT:RAIL_GO_CONSGMT(1.0),04/09/24 23:00:00,A,TOTAL,THS_T,DE,2011,374801,
ESTAT:RAIL_GO_CONSGMT(1.0),04/09/24 23:00:00,A,TOTAL,THS_T,DE,2012,366204,
ESTAT:RAIL_GO_CONSGMT(1.0),04/09/24 23:00:00,A,TOTAL,THS_T,DE,2013,373274,
ESTAT:RAIL_GO_CONSGMT(1.0),04/09/24 23:00:00,A,TOTAL,THS_T,DE,2014,365026,
ESTAT:RAIL_GO_CONSGMT(1.0),04/09/24 23:00:00,A,TOTAL,THS_T,DE,2016,349794,
ESTAT:RAIL_GO_CONSGMT(1.0),04/09/24 23:00:00,A,TOTAL,THS_T,DE,2017,364132,
ESTAT:RAIL_GO_CONSGMT(1.0),04/09/24 23:00:00,A,TOTAL,THS_T,DE,2018,387895,
ESTAT:RAIL_GO_CONSGMT(1.0),04/09/24 23:00:00,A,TOTAL,THS_T,DE,2019,367190,
ESTAT:RAIL_GO_CONSGMT(1.0),04/09/24 23:00:00,A,TOTAL,THS_T,FI,2004,42663,
ESTAT:RAIL_GO_CONSGMT(1.0),04/09/24 23:00:00,A,TOTAL,THS_T,FI,2005,40722,
ESTAT:RAIL_GO_CONSGMT(1.0),04/09/24 23:00:00,A,TOTAL,THS_T,FI,2006,43560,
ESTAT:RAIL_GO_CONSGMT(1.0),04/09/24 23:00:00,A,TOTAL,THS_T,FI,2007,40288,
ESTAT:RAIL_GO_CONSGMT(1.0),04/09/24 23:00:00,A,TOTAL,THS_T,FI,2008,41937,
ESTAT:RAIL_GO_CONSGMT(1.0),04/09/24 23:00:00,A,TOTAL,THS_T,FI,2009,32860,
ESTAT:RAIL_GO_CONSGMT(1.0),04/09/24 23:00:00,A,TOTAL,THS_T,FI,2010,35795,
ESTAT:RAIL_GO_CONSGMT(1.0),04/09/24 23:00:00,A,TOTAL,THS_T,FI,2011,34827,
ESTAT:RAIL_GO_CONSGMT(1.0),04/09/24 23:00:00,A,TOTAL,THS_T,FI,2012,35267,
ESTAT:RAIL_GO_CONSGMT(1.0),04/09/24 23:00:00,A,TOTAL,THS_T,FI,2013,36433,
ESTAT:RAIL_GO_CONSGMT(1.0),04/09/24 23:00:00,A,TOTAL,THS_T,FI,2014,37008,
ESTAT:RAIL_GO_CONSGMT(1.0),04/09/24 23:00:00,A,TOTAL,THS_T,FI,2015,33392,
ESTAT:RAIL_GO_CONSGMT(1.0),04/09/24 23:00:00,A,TOTAL,THS_T,FI,2016,36147,
ESTAT:RAIL_GO_CONSGMT(1.0),04/09/24 23:00:00,A,TOTAL,THS_T,FI,2017,38406,
ESTAT:RAIL_GO_CONSGMT(1.0),04/09/24 23:00:00,A,TOTAL,THS_T,FI,2018,39430,
ESTAT:RAIL_GO_CONSGMT(1.0),04/09/24 23:00:00,A,TOTAL,THS_T,FI,2019,36907,
ESTAT:RAIL_GO_CONSGMT(1.0),04/09/24 23:00:00,A,TOTAL,THS_T,FI,2020,36589,
ESTAT:RAIL_GO_CONSGMT(1.0),04/09/24 23:00:00,A,TOTAL,THS_T,FI,2021,37352,
ESTAT:RAIL_GO_CONSGMT(1.0),04/09/24 23:00:00,A,TOTAL,THS_T,FI,2023,27066,
ESTAT:RAIL_GO_CONSGMT(1.0),04/09/24 23:00:00,A,TOTAL,THS_T,HR,2011,11794,
ESTAT:RAIL_GO_CONSGMT(1.0),04/09/24 23:00:00,A,TOTAL,THS_T,HR,2012,11088,
ESTAT:RAIL_GO_CONSGMT(1.0),04/09/24 23:00:00,A,TOTAL,THS_T,HR,2013,10661,
ESTAT:RAIL_GO_CONSGMT(1.0),04/09/24 23:00:00,A,TOTAL,THS_T,HR,2014,10390,
ESTAT:RAIL_GO_CONSGMT(1.0),04/09/24 23:00:00,A,TOTAL,THS_T,HR,2015,9939,
ESTAT:RAIL_GO_CONSGMT(1.0),04/09/24 23:00:00,A,TOTAL,THS_T,HR,2016,8523,
ESTAT:RAIL_GO_CONSGMT(1.0),04/09/24 23:00:00,A,TOTAL,THS_T,HR,2017,11482,
ESTAT:RAIL_GO_CONSGMT(1.0),04/09/24 23:00:00,A,TOTAL,THS_T,HR,2018,11879,
ESTAT:RAIL_GO_CONSGMT(1.0),04/09/24 23:00:00,A,TOTAL,THS_T,HR,2019,14449,
ESTAT:RAIL_GO_CONSGMT(1.0),04/09/24 23:00:00,A,TOTAL,THS_T,HR,2020,14992,
ESTAT:RAIL_GO_CONSGMT(1.0),04/09/24 23:00:00,A,TOTAL,THS_T,HR,2021,15176,
ESTAT:RAIL_GO_CONSGMT(1.0),04/09/24 23:00:00,A,TOTAL,THS_T,HR,2022,16257,
ESTAT:RAIL_GO_CONSGMT(1.0),04/09/24 23:00:00,A,TOTAL,THS_T,HR,2023,15069,
ESTAT:RAIL_GO_CONSGMT(1.0),04/09/24 23:00:00,A,TOTAL,THS_T,IE,2005,1820,
ESTAT:RAIL_GO_CONSGMT(1.0),04/09/24 23:00:00,A,TOTAL,THS_T,IE,2006,1245,
ESTAT:RAIL_GO_CONSGMT(1.0),04/09/24 23:00:00,A,TOTAL,THS_T,IE,2007,825,
ESTAT:RAIL_GO_CONSGMT(1.0),04/09/24 23:00:00,A,TOTAL,THS_T,IE,2009,631,
ESTAT:RAIL_GO_CONSGMT(1.0),04/09/24 23:00:00,A,TOTAL,THS_T,IE,2010,568,
ESTAT:RAIL_GO_CONSGMT(1.0),04/09/24 23:00:00,A,TOTAL,THS_T,IE,2011,611,
ESTAT:RAIL_GO_CONSGMT(1.0),04/09/24 23:00:00,A,TOTAL,THS_T,IE,2012,567,
ESTAT:RAIL_GO_CONSGMT(1.0),04/09/24 23:00:00,A,TOTAL,THS_T,IE,2013,589,
ESTAT:RAIL_GO_CONSGMT(1.0),04/09/24 23:00:00,A,TOTAL,THS_T,IE,2014,578,
ESTAT:RAIL_GO_CONSGMT(1.0),04/09/24 23:00:00,A,TOTAL,THS_T,IE,2015,540,
ESTAT:RAIL_GO_CONSGMT(1.0),04/09/24 23:00:00,A,TOTAL,THS_T,IE,2016,581,
ESTAT:RAIL_GO_CONSGMT(1.0),04/09/24 23:00:00,A,TOTAL,THS_T,IE,2017,546,
ESTAT:RAIL_GO_CONSGMT(1.0),04/09/24 23:00:00,A,TOTAL,THS_T,IE,2018,516,
ESTAT:RAIL_GO_CONSGMT(1.0),04/09/24 23:00:00,A,TOTAL,THS_T,IE,2019,346,
ESTAT:RAIL_GO_CONSGMT(1.0),04/09/24 23:00:00,A,TOTAL,THS_T,IE,2020,449,
ESTAT:RAIL_GO_CONSGMT(1.0),04/09/24 23:00:00,A,TOTAL,THS_T,IE,2021,415,
ESTAT:RAIL_GO_CONSGMT(1.0),04/09/24 23:00:00,A,TOTAL,THS_T,IE,2022,419,
ESTAT:RAIL_GO_CONSGMT(1.0),04/09/24 23:00:00,A,TOTAL,THS_T,IE,2023,344,
ESTAT:RAIL_GO_CONSGMT(1.0),04/09/24 23:00:00,A,TOTAL,THS_T,IT,2004,75479,
ESTAT:RAIL_GO_CONSGMT(1.0),04/09/24 23:00:00,A,TOTAL,THS_T,IT,2005,68676,
ESTAT:RAIL_GO_CONSGMT(1.0),04/09/24 23:00:00,A,TOTAL,THS_T,IT,2006,70604,
ESTAT:RAIL_GO_CONSGMT(1.0),04/09/24 23:00:00,A,TOTAL,THS_T,IT,2007,70761,
ESTAT:RAIL_GO_CONSGMT(1.0),04/09/24 23:00:00,A,TOTAL,THS_T,IT,2008,65888,
ESTAT:RAIL_GO_CONSGMT(1.0),04/09/24 23:00:00,A,TOTAL,THS_T,IT,2009,62269,
ESTAT:RAIL_GO_CONSGMT(1.0),04/09/24 23:00:00,A,TOTAL,THS_T,IT,2010,64444,
ESTAT:RAIL_GO_CONSGMT(1.0),04/09/24 23:00:00,A,TOTAL,THS_T,IT,2011,78932,
ESTAT:RAIL_GO_CONSGMT(1.0),04/09/24 23:00:00,A,TOTAL,THS_T,IT,2012,,c
ESTAT:RAIL_GO_CONSGMT(1.0),04/09/24 23:00:00,A,TOTAL,THS_T,IT,2013,78194,
ESTAT:RAIL_GO_CONSGMT(1.0),04/09/24 23:00:00,A,TOTAL,THS_T,IT,2014,79748,
ESTAT:RAIL_GO_CONSGMT(1.0),04/09/24 23:00:00,A,TOTAL,THS_T,IT,2015,,c
ESTAT:RAIL_GO_CONSGMT(1.0),04/09/24 23:00:00,A,TOTAL,THS_T,IT,2016,92263,
ESTAT:RAIL_GO_CONSGMT(1.0),04/09/24 23:00:00,A,TOTAL,THS_T,IT,2017,,c
ESTAT:RAIL_GO_CONSGMT(1.0),04/09/24 23:00:00,A,TOTAL,THS_T,IT,2018,,c
ESTAT:RAIL_GO_CONSGMT(1.0),04/09/24 23:00:00,A,TOTAL,THS_T,IT,2019,,c
ESTAT:RAIL_GO_CONSGMT(1.0),04/09/24 23:00:00,A,TOTAL,THS_T,IT,2020,88699,
ESTAT:RAIL_GO_CONSGMT(1.0),04/09/24 23:00:00,A,TOTAL,THS_T,IT,2021,,c
ESTAT:RAIL_GO_CONSGMT(1.0),04/09/24 23:00:00,A,TOTAL,THS_T,IT,2022,,c
ESTAT:RAIL_GO_CONSGMT(1.0),04/09/24 23:00:00,A,TOTAL,THS_T,IT,2023,,c
ESTAT:RAIL_GO_CONSGMT(1.0),04/09/24 23:00:00,A,TOTAL,THS_T,LT,2004,45555,
ESTAT:RAIL_GO_CONSGMT(1.0),04/09/24 23:00:00,A,TOTAL,THS_T,LT,2005,49287,
ESTAT:RAIL_GO_CONSGMT(1.0),04/09/24 23:00:00,A,TOTAL,THS_T,LT,2006,50225,
ESTAT:RAIL_GO_CONSGMT(1.0),04/09/24 23:00:00,A,TOTAL,THS_T,LT,2007,53503,
ESTAT:RAIL_GO_CONSGMT(1.0),04/09/24 23:00:00,A,TOTAL,THS_T,LT,2008,54970,
ESTAT:RAIL_GO_CONSGMT(1.0),04/09/24 23:00:00,A,TOTAL,THS_T,LT,2009,42669,
ESTAT:RAIL_GO_CONSGMT(1.0),04/09/24 23:00:00,A,TOTAL,THS_T,LT,2010,48061,
ESTAT:RAIL_GO_CONSGMT(1.0),04/09/24 23:00:00,A,TOTAL,THS_T,LT,2011,52330,
ESTAT:RAIL_GO_CONSGMT(1.0),04/09/24 23:00:00,A,TOTAL,THS_T,LT,2012,49377,
ESTAT:RAIL_GO_CONSGMT(1.0),04/09/24 23:00:00,A,TOTAL,THS_T,LT,2013,48028,
ESTAT:RAIL_GO_CONSGMT(1.0),04/09/24 23:00:00,A,TOTAL,THS_T,LT,2014,49000,
ESTAT:RAIL_GO_CONSGMT(1.0),04/09/24 23:00:00,A,TOTAL,THS_T,LT,2015,48053,
ESTAT:RAIL_GO_CONSGMT(1.0),04/09/24 23:00:00,A,TOTAL,THS_T,LT,2016,47651,
ESTAT:RAIL_GO_CONSGMT(1.0),04/09/24 23:00:00,A,TOTAL,THS_T,LT,2017,52638,
ESTAT:RAIL_GO_CONSGMT(1.0),04/09/24 23:00:00,A,TOTAL,THS_T,LT,2018,56776,
ESTAT:RAIL_GO_CONSGMT(1.0),04/09/24 23:00:00,A,TOTAL,THS_T,LT,2019,55209,
ESTAT:RAIL_GO_CONSGMT(1.0),04/09/24 23:00:00,A,TOTAL,THS_T,LT,2020,53430,
ESTAT:RAIL_GO_CONSGMT(1.0),04/09/24 23:00:00,A,TOTAL,THS_T,LT,2021,51080,
ESTAT:RAIL_GO_CONSGMT(1.0),04/09/24 23:00:00,A,TOTAL,THS_T,LT,2022,30977,
ESTAT:RAIL_GO_CONSGMT(1.0),04/09/24 23:00:00,A,TOTAL,THS_T,LT,2023,27224,
ESTAT:RAIL_GO_CONSGMT(1.0),04/09/24 23:00:00,A,TOTAL,THS_T,LU,2004,0,
ESTAT:RAIL_GO_CONSGMT(1.0),04/09/24 23:00:00,A,TOTAL,THS_T,LU,2005,0,
ESTAT:RAIL_GO_CONSGMT(1.0),04/09/24 23:00:00,A,TOTAL,THS_T,LU,2006,0,
ESTAT:RAIL_GO_CONSGMT(1.0),04/09/24 23:00:00,A,TOTAL,THS_T,ME,2017,1603,
ESTAT:RAIL_GO_CONSGMT(1.0),04/09/24 23:00:00,A,TOTAL,THS_T,ME,2018,966,
ESTAT:RAIL_GO_CONSGMT(1.0),04/09/24 23:00:00,A,TOTAL,THS_T,ME,2019,1131,
ESTAT:RAIL_GO_CONSGMT(1.0),04/09/24 23:00:00,A,TOTAL,THS_T,ME,2020,1154,
