DATAFLOW,LAST UPDATE,freq,train,vehicle,mot_nrg,unit,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:RAIL_TF_TRAVEH(1.0),31/07/24 23:00:00,A,TOTAL,RCA,ELC,THS_TRKM,PT,2018,19966.220,
ESTAT:RAIL_TF_TRAVEH(1.0),31/07/24 23:00:00,A,TOTAL,RCA,ELC,THS_TRKM,PT,2019,19274.700,
ESTAT:RAIL_TF_TRAVEH(1.0),31/07/24 23:00:00,A,TOTAL,RCA,ELC,THS_TRKM,PT,2020,17353.456,
ESTAT:RAIL_TF_TRAVEH(1.0),31/07/24 23:00:00,A,TOTAL,RCA,ELC,THS_TRKM,PT,2021,18254.492,
ESTAT:RAIL_TF_TRAVEH(1.0),31/07/24 23:00:00,A,TOTAL,RCA,ELC,THS_TRKM,PT,2022,18678.689,
ESTAT:RAIL_TF_TRAVEH(1.0),31/07/24 23:00:00,A,TOTAL,RCA,ELC,THS_TRKM,RS,2013,2778,
ESTAT:RAIL_TF_TRAVEH(1.0),31/07/24 23:00:00,A,TOTAL,RCA,ELC,THS_TRKM,RS,2015,7248,
ESTAT:RAIL_TF_TRAVEH(1.0),31/07/24 23:00:00,A,TOTAL,RCA,ELC,THS_TRKM,RS,2016,5468,
ESTAT:RAIL_TF_TRAVEH(1.0),31/07/24 23:00:00,A,TOTAL,RCA,ELC,THS_TRKM,RS,2017,8318,
ESTAT:RAIL_TF_TRAVEH(1.0),31/07/24 23:00:00,A,TOTAL,RCA,ELC,THS_TRKM,RS,2019,4817,
ESTAT:RAIL_TF_TRAVEH(1.0),31/07/24 23:00:00,A,TOTAL,RCA,ELC,THS_TRKM,RS,2020,3652,
ESTAT:RAIL_TF_TRAVEH(1.0),31/07/24 23:00:00,A,TOTAL,RCA,ELC,THS_TRKM,RS,2021,4652,
ESTAT:RAIL_TF_TRAVEH(1.0),31/07/24 23:00:00,A,TOTAL,RCA,ELC,THS_TRKM,RS,2022,5047,
ESTAT:RAIL_TF_TRAVEH(1.0),31/07/24 23:00:00,A,TOTAL,RCA,ELC,THS_TRKM,SI,2013,5672,
ESTAT:RAIL_TF_TRAVEH(1.0),31/07/24 23:00:00,A,TOTAL,RCA,ELC,THS_TRKM,SI,2014,4848,
ESTAT:RAIL_TF_TRAVEH(1.0),31/07/24 23:00:00,A,TOTAL,RCA,ELC,THS_TRKM,SI,2015,5036,
ESTAT:RAIL_TF_TRAVEH(1.0),31/07/24 23:00:00,A,TOTAL,RCA,ELC,THS_TRKM,SI,2016,5647,
ESTAT:RAIL_TF_TRAVEH(1.0),31/07/24 23:00:00,A,TOTAL,RCA,ELC,THS_TRKM,SI,2017,5237,
ESTAT:RAIL_TF_TRAVEH(1.0),31/07/24 23:00:00,A,TOTAL,RCA,ELC,THS_TRKM,SI,2018,4850,
ESTAT:RAIL_TF_TRAVEH(1.0),31/07/24 23:00:00,A,TOTAL,RCA,ELC,THS_TRKM,SI,2019,5096,
ESTAT:RAIL_TF_TRAVEH(1.0),31/07/24 23:00:00,A,TOTAL,RCA,ELC,THS_TRKM,SI,2020,4276,
ESTAT:RAIL_TF_TRAVEH(1.0),31/07/24 23:00:00,A,TOTAL,RCA,ELC,THS_TRKM,SI,2021,5376,
ESTAT:RAIL_TF_TRAVEH(1.0),31/07/24 23:00:00,A,TOTAL,RCA,ELC,THS_TRKM,SI,2022,5227,
ESTAT:RAIL_TF_TRAVEH(1.0),31/07/24 23:00:00,A,TOTAL,RCA,ELC,THS_TRKM,SK,2013,3400,
ESTAT:RAIL_TF_TRAVEH(1.0),31/07/24 23:00:00,A,TOTAL,RCA,ELC,THS_TRKM,SK,2014,3442,
ESTAT:RAIL_TF_TRAVEH(1.0),31/07/24 23:00:00,A,TOTAL,RCA,ELC,THS_TRKM,SK,2015,4102,
ESTAT:RAIL_TF_TRAVEH(1.0),31/07/24 23:00:00,A,TOTAL,RCA,ELC,THS_TRKM,SK,2016,4089,
ESTAT:RAIL_TF_TRAVEH(1.0),31/07/24 23:00:00,A,TOTAL,RCA,ELC,THS_TRKM,SK,2017,3972,
ESTAT:RAIL_TF_TRAVEH(1.0),31/07/24 23:00:00,A,TOTAL,RCA,ELC,THS_TRKM,SK,2018,3973,
ESTAT:RAIL_TF_TRAVEH(1.0),31/07/24 23:00:00,A,TOTAL,RCA,ELC,THS_TRKM,SK,2019,3607,
ESTAT:RAIL_TF_TRAVEH(1.0),31/07/24 23:00:00,A,TOTAL,RCA,ELC,THS_TRKM,SK,2020,3778,
ESTAT:RAIL_TF_TRAVEH(1.0),31/07/24 23:00:00,A,TOTAL,RCA,ELC,THS_TRKM,SK,2021,4885,
ESTAT:RAIL_TF_TRAVEH(1.0),31/07/24 23:00:00,A,TOTAL,RCA,ELC,THS_TRKM,SK,2022,5529,
ESTAT:RAIL_TF_TRAVEH(1.0),31/07/24 23:00:00,A,TOTAL,RCA,ELC,THS_TRKM,TR,2013,3170,
ESTAT:RAIL_TF_TRAVEH(1.0),31/07/24 23:00:00,A,TOTAL,RCA,ELC,THS_TRKM,TR,2014,8595,
ESTAT:RAIL_TF_TRAVEH(1.0),31/07/24 23:00:00,A,TOTAL,RCA,ELC,THS_TRKM,TR,2015,9096,
ESTAT:RAIL_TF_TRAVEH(1.0),31/07/24 23:00:00,A,TOTAL,RCA,ELC,THS_TRKM,TR,2016,10665,
ESTAT:RAIL_TF_TRAVEH(1.0),31/07/24 23:00:00,A,TOTAL,RCA,ELC,THS_TRKM,TR,2017,8794,
ESTAT:RAIL_TF_TRAVEH(1.0),31/07/24 23:00:00,A,TOTAL,RCA,ELC,THS_TRKM,TR,2018,15520,
ESTAT:RAIL_TF_TRAVEH(1.0),31/07/24 23:00:00,A,TOTAL,RCA,ELC,THS_TRKM,TR,2019,26487,
ESTAT:RAIL_TF_TRAVEH(1.0),31/07/24 23:00:00,A,TOTAL,RCA,ELC,THS_TRKM,TR,2020,10108,
ESTAT:RAIL_TF_TRAVEH(1.0),31/07/24 23:00:00,A,TOTAL,RCA,ELC,THS_TRKM,UA,2013,45723,
ESTAT:RAIL_TF_TRAVEH(1.0),31/07/24 23:00:00,A,TOTAL,RCA,ELC,THS_TRKM,UA,2014,41103,
ESTAT:RAIL_TF_TRAVEH(1.0),31/07/24 23:00:00,A,TOTAL,RCA,ELC,THS_TRKM,UA,2015,40692,
ESTAT:RAIL_TF_TRAVEH(1.0),31/07/24 23:00:00,A,TOTAL,RCA,ELC,THS_TRKM,UA,2016,41331,
ESTAT:RAIL_TF_TRAVEH(1.0),31/07/24 23:00:00,A,TOTAL,RCA,ELC,THS_TRKM,UA,2017,41182,
ESTAT:RAIL_TF_TRAVEH(1.0),31/07/24 23:00:00,A,TOTAL,RCA,ELC,THS_TRKM,UA,2018,41030,
ESTAT:RAIL_TF_TRAVEH(1.0),31/07/24 23:00:00,A,TOTAL,RCA,ELC,THS_TRKM,UA,2019,40335,
ESTAT:RAIL_TF_TRAVEH(1.0),31/07/24 23:00:00,A,TOTAL,RCA,ELC,THS_TRKM,XK,2017,0,
ESTAT:RAIL_TF_TRAVEH(1.0),31/07/24 23:00:00,A,TOTAL,RCA,ELC,THS_TRKM,XK,2018,0,
ESTAT:RAIL_TF_TRAVEH(1.0),31/07/24 23:00:00,A,TOTAL,RCA,ELC,THS_TRKM,XK,2019,0,
ESTAT:RAIL_TF_TRAVEH(1.0),31/07/24 23:00:00,A,TOTAL,RCA,ELC,THS_TRKM,XK,2020,0,
ESTAT:RAIL_TF_TRAVEH(1.0),31/07/24 23:00:00,A,TOTAL,RCA,ELC,THS_TRKM,XK,2021,0,
ESTAT:RAIL_TF_TRAVEH(1.0),31/07/24 23:00:00,A,TOTAL,RCA,TOTAL,THS_TRKM,AL,2013,0,
ESTAT:RAIL_TF_TRAVEH(1.0),31/07/24 23:00:00,A,TOTAL,RCA,TOTAL,THS_TRKM,AL,2014,0,
ESTAT:RAIL_TF_TRAVEH(1.0),31/07/24 23:00:00,A,TOTAL,RCA,TOTAL,THS_TRKM,AL,2015,0,
ESTAT:RAIL_TF_TRAVEH(1.0),31/07/24 23:00:00,A,TOTAL,RCA,TOTAL,THS_TRKM,AL,2016,0,
ESTAT:RAIL_TF_TRAVEH(1.0),31/07/24 23:00:00,A,TOTAL,RCA,TOTAL,THS_TRKM,AL,2017,0,
ESTAT:RAIL_TF_TRAVEH(1.0),31/07/24 23:00:00,A,TOTAL,RCA,TOTAL,THS_TRKM,AL,2018,0,
ESTAT:RAIL_TF_TRAVEH(1.0),31/07/24 23:00:00,A,TOTAL,RCA,TOTAL,THS_TRKM,AL,2019,0,
ESTAT:RAIL_TF_TRAVEH(1.0),31/07/24 23:00:00,A,TOTAL,RCA,TOTAL,THS_TRKM,AL,2020,0,
ESTAT:RAIL_TF_TRAVEH(1.0),31/07/24 23:00:00,A,TOTAL,RCA,TOTAL,THS_TRKM,AL,2021,0,
ESTAT:RAIL_TF_TRAVEH(1.0),31/07/24 23:00:00,A,TOTAL,RCA,TOTAL,THS_TRKM,AL,2022,0,
ESTAT:RAIL_TF_TRAVEH(1.0),31/07/24 23:00:00,A,TOTAL,RCA,TOTAL,THS_TRKM,AT,2018,71907,
ESTAT:RAIL_TF_TRAVEH(1.0),31/07/24 23:00:00,A,TOTAL,RCA,TOTAL,THS_TRKM,AT,2019,79092,
ESTAT:RAIL_TF_TRAVEH(1.0),31/07/24 23:00:00,A,TOTAL,RCA,TOTAL,THS_TRKM,AT,2020,75028,
ESTAT:RAIL_TF_TRAVEH(1.0),31/07/24 23:00:00,A,TOTAL,RCA,TOTAL,THS_TRKM,AT,2021,80723,
ESTAT:RAIL_TF_TRAVEH(1.0),31/07/24 23:00:00,A,TOTAL,RCA,TOTAL,THS_TRKM,BA,2013,388,
ESTAT:RAIL_TF_TRAVEH(1.0),31/07/24 23:00:00,A,TOTAL,RCA,TOTAL,THS_TRKM,BA,2014,393,
ESTAT:RAIL_TF_TRAVEH(1.0),31/07/24 23:00:00,A,TOTAL,RCA,TOTAL,THS_TRKM,BA,2015,294,
ESTAT:RAIL_TF_TRAVEH(1.0),31/07/24 23:00:00,A,TOTAL,RCA,TOTAL,THS_TRKM,BA,2016,341,
ESTAT:RAIL_TF_TRAVEH(1.0),31/07/24 23:00:00,A,TOTAL,RCA,TOTAL,THS_TRKM,BA,2017,366,
ESTAT:RAIL_TF_TRAVEH(1.0),31/07/24 23:00:00,A,TOTAL,RCA,TOTAL,THS_TRKM,BA,2018,420,
ESTAT:RAIL_TF_TRAVEH(1.0),31/07/24 23:00:00,A,TOTAL,RCA,TOTAL,THS_TRKM,BA,2019,322,
ESTAT:RAIL_TF_TRAVEH(1.0),31/07/24 23:00:00,A,TOTAL,RCA,TOTAL,THS_TRKM,BA,2020,81,
ESTAT:RAIL_TF_TRAVEH(1.0),31/07/24 23:00:00,A,TOTAL,RCA,TOTAL,THS_TRKM,BA,2021,245,
ESTAT:RAIL_TF_TRAVEH(1.0),31/07/24 23:00:00,A,TOTAL,RCA,TOTAL,THS_TRKM,BA,2022,249,
ESTAT:RAIL_TF_TRAVEH(1.0),31/07/24 23:00:00,A,TOTAL,RCA,TOTAL,THS_TRKM,BG,2013,7446,
ESTAT:RAIL_TF_TRAVEH(1.0),31/07/24 23:00:00,A,TOTAL,RCA,TOTAL,THS_TRKM,CZ,2013,76144,
ESTAT:RAIL_TF_TRAVEH(1.0),31/07/24 23:00:00,A,TOTAL,RCA,TOTAL,THS_TRKM,CZ,2014,77012,
ESTAT:RAIL_TF_TRAVEH(1.0),31/07/24 23:00:00,A,TOTAL,RCA,TOTAL,THS_TRKM,CZ,2015,77941,
ESTAT:RAIL_TF_TRAVEH(1.0),31/07/24 23:00:00,A,TOTAL,RCA,TOTAL,THS_TRKM,CZ,2016,82335,
ESTAT:RAIL_TF_TRAVEH(1.0),31/07/24 23:00:00,A,TOTAL,RCA,TOTAL,THS_TRKM,CZ,2017,83562,
ESTAT:RAIL_TF_TRAVEH(1.0),31/07/24 23:00:00,A,TOTAL,RCA,TOTAL,THS_TRKM,CZ,2018,84061,
ESTAT:RAIL_TF_TRAVEH(1.0),31/07/24 23:00:00,A,TOTAL,RCA,TOTAL,THS_TRKM,CZ,2019,85128,
ESTAT:RAIL_TF_TRAVEH(1.0),31/07/24 23:00:00,A,TOTAL,RCA,TOTAL,THS_TRKM,CZ,2020,87106,
ESTAT:RAIL_TF_TRAVEH(1.0),31/07/24 23:00:00,A,TOTAL,RCA,TOTAL,THS_TRKM,CZ,2021,85213,
ESTAT:RAIL_TF_TRAVEH(1.0),31/07/24 23:00:00,A,TOTAL,RCA,TOTAL,THS_TRKM,CZ,2022,84427,
ESTAT:RAIL_TF_TRAVEH(1.0),31/07/24 23:00:00,A,TOTAL,RCA,TOTAL,THS_TRKM,ES,2017,177783,
ESTAT:RAIL_TF_TRAVEH(1.0),31/07/24 23:00:00,A,TOTAL,RCA,TOTAL,THS_TRKM,ES,2018,175593,
ESTAT:RAIL_TF_TRAVEH(1.0),31/07/24 23:00:00,A,TOTAL,RCA,TOTAL,THS_TRKM,ES,2019,181614.824,
ESTAT:RAIL_TF_TRAVEH(1.0),31/07/24 23:00:00,A,TOTAL,RCA,TOTAL,THS_TRKM,ES,2020,139768.756,
ESTAT:RAIL_TF_TRAVEH(1.0),31/07/24 23:00:00,A,TOTAL,RCA,TOTAL,THS_TRKM,ES,2021,148658.525,
ESTAT:RAIL_TF_TRAVEH(1.0),31/07/24 23:00:00,A,TOTAL,RCA,TOTAL,THS_TRKM,ES,2022,165854.658,
ESTAT:RAIL_TF_TRAVEH(1.0),31/07/24 23:00:00,A,TOTAL,RCA,TOTAL,THS_TRKM,FI,2013,17265,
ESTAT:RAIL_TF_TRAVEH(1.0),31/07/24 23:00:00,A,TOTAL,RCA,TOTAL,THS_TRKM,FI,2014,17144,
ESTAT:RAIL_TF_TRAVEH(1.0),31/07/24 23:00:00,A,TOTAL,RCA,TOTAL,THS_TRKM,FI,2015,18222,
ESTAT:RAIL_TF_TRAVEH(1.0),31/07/24 23:00:00,A,TOTAL,RCA,TOTAL,THS_TRKM,FI,2016,18286,
ESTAT:RAIL_TF_TRAVEH(1.0),31/07/24 23:00:00,A,TOTAL,RCA,TOTAL,THS_TRKM,FI,2017,19098,
ESTAT:RAIL_TF_TRAVEH(1.0),31/07/24 23:00:00,A,TOTAL,RCA,TOTAL,THS_TRKM,FI,2018,19565,
ESTAT:RAIL_TF_TRAVEH(1.0),31/07/24 23:00:00,A,TOTAL,RCA,TOTAL,THS_TRKM,FI,2019,20092,
ESTAT:RAIL_TF_TRAVEH(1.0),31/07/24 23:00:00,A,TOTAL,RCA,TOTAL,THS_TRKM,FI,2020,19182,
ESTAT:RAIL_TF_TRAVEH(1.0),31/07/24 23:00:00,A,TOTAL,RCA,TOTAL,THS_TRKM,FI,2021,18283,
ESTAT:RAIL_TF_TRAVEH(1.0),31/07/24 23:00:00,A,TOTAL,RCA,TOTAL,THS_TRKM,FI,2022,18932,
ESTAT:RAIL_TF_TRAVEH(1.0),31/07/24 23:00:00,A,TOTAL,RCA,TOTAL,THS_TRKM,HR,2013,8542,
ESTAT:RAIL_TF_TRAVEH(1.0),31/07/24 23:00:00,A,TOTAL,RCA,TOTAL,THS_TRKM,HR,2014,8152,
ESTAT:RAIL_TF_TRAVEH(1.0),31/07/24 23:00:00,A,TOTAL,RCA,TOTAL,THS_TRKM,HR,2015,8661,
ESTAT:RAIL_TF_TRAVEH(1.0),31/07/24 23:00:00,A,TOTAL,RCA,TOTAL,THS_TRKM,LT,2013,4037,
ESTAT:RAIL_TF_TRAVEH(1.0),31/07/24 23:00:00,A,TOTAL,RCA,TOTAL,THS_TRKM,LT,2014,4030,
ESTAT:RAIL_TF_TRAVEH(1.0),31/07/24 23:00:00,A,TOTAL,RCA,TOTAL,THS_TRKM,LT,2015,4135,
ESTAT:RAIL_TF_TRAVEH(1.0),31/07/24 23:00:00,A,TOTAL,RCA,TOTAL,THS_TRKM,LT,2016,5054,
ESTAT:RAIL_TF_TRAVEH(1.0),31/07/24 23:00:00,A,TOTAL,RCA,TOTAL,THS_TRKM,LT,2017,5883,
ESTAT:RAIL_TF_TRAVEH(1.0),31/07/24 23:00:00,A,TOTAL,RCA,TOTAL,THS_TRKM,LT,2018,5873,
ESTAT:RAIL_TF_TRAVEH(1.0),31/07/24 23:00:00,A,TOTAL,RCA,TOTAL,THS_TRKM,LT,2019,6535,
ESTAT:RAIL_TF_TRAVEH(1.0),31/07/24 23:00:00,A,TOTAL,RCA,TOTAL,THS_TRKM,LT,2020,5814,
ESTAT:RAIL_TF_TRAVEH(1.0),31/07/24 23:00:00,A,TOTAL,RCA,TOTAL,THS_TRKM,LT,2021,5305,
ESTAT:RAIL_TF_TRAVEH(1.0),31/07/24 23:00:00,A,TOTAL,RCA,TOTAL,THS_TRKM,LT,2022,6147,
ESTAT:RAIL_TF_TRAVEH(1.0),31/07/24 23:00:00,A,TOTAL,RCA,TOTAL,THS_TRKM,LV,2013,5583,
ESTAT:RAIL_TF_TRAVEH(1.0),31/07/24 23:00:00,A,TOTAL,RCA,TOTAL,THS_TRKM,LV,2014,5557.800,
ESTAT:RAIL_TF_TRAVEH(1.0),31/07/24 23:00:00,A,TOTAL,RCA,TOTAL,THS_TRKM,LV,2015,5591.700,
ESTAT:RAIL_TF_TRAVEH(1.0),31/07/24 23:00:00,A,TOTAL,RCA,TOTAL,THS_TRKM,LV,2016,5680.600,
ESTAT:RAIL_TF_TRAVEH(1.0),31/07/24 23:00:00,A,TOTAL,RCA,TOTAL,THS_TRKM,LV,2017,5705.900,
ESTAT:RAIL_TF_TRAVEH(1.0),31/07/24 23:00:00,A,TOTAL,RCA,TOTAL,THS_TRKM,LV,2018,5736.300,
ESTAT:RAIL_TF_TRAVEH(1.0),31/07/24 23:00:00,A,TOTAL,RCA,TOTAL,THS_TRKM,LV,2019,5775,
ESTAT:RAIL_TF_TRAVEH(1.0),31/07/24 23:00:00,A,TOTAL,RCA,TOTAL,THS_TRKM,LV,2020,5855.100,
ESTAT:RAIL_TF_TRAVEH(1.0),31/07/24 23:00:00,A,TOTAL,RCA,TOTAL,THS_TRKM,LV,2021,5986.600,
ESTAT:RAIL_TF_TRAVEH(1.0),31/07/24 23:00:00,A,TOTAL,RCA,TOTAL,THS_TRKM,LV,2022,6227.600,
ESTAT:RAIL_TF_TRAVEH(1.0),31/07/24 23:00:00,A,TOTAL,RCA,TOTAL,THS_TRKM,MK,2013,812,
ESTAT:RAIL_TF_TRAVEH(1.0),31/07/24 23:00:00,A,TOTAL,RCA,TOTAL,THS_TRKM,MK,2014,656,
ESTAT:RAIL_TF_TRAVEH(1.0),31/07/24 23:00:00,A,TOTAL,RCA,TOTAL,THS_TRKM,MK,2015,702,
ESTAT:RAIL_TF_TRAVEH(1.0),31/07/24 23:00:00,A,TOTAL,RCA,TOTAL,THS_TRKM,MK,2016,917,
ESTAT:RAIL_TF_TRAVEH(1.0),31/07/24 23:00:00,A,TOTAL,RCA,TOTAL,THS_TRKM,MK,2017,521,
ESTAT:RAIL_TF_TRAVEH(1.0),31/07/24 23:00:00,A,TOTAL,RCA,TOTAL,THS_TRKM,MK,2018,968,
ESTAT:RAIL_TF_TRAVEH(1.0),31/07/24 23:00:00,A,TOTAL,RCA,TOTAL,THS_TRKM,MK,2019,849,
ESTAT:RAIL_TF_TRAVEH(1.0),31/07/24 23:00:00,A,TOTAL,RCA,TOTAL,THS_TRKM,MK,2020,535,
ESTAT:RAIL_TF_TRAVEH(1.0),31/07/24 23:00:00,A,TOTAL,RCA,TOTAL,THS_TRKM,MK,2021,542,
ESTAT:RAIL_TF_TRAVEH(1.0),31/07/24 23:00:00,A,TOTAL,RCA,TOTAL,THS_TRKM,MK,2022,641,
ESTAT:RAIL_TF_TRAVEH(1.0),31/07/24 23:00:00,A,TOTAL,RCA,TOTAL,THS_TRKM,PL,2013,85406,
ESTAT:RAIL_TF_TRAVEH(1.0),31/07/24 23:00:00,A,TOTAL,RCA,TOTAL,THS_TRKM,PL,2014,87695,
ESTAT:RAIL_TF_TRAVEH(1.0),31/07/24 23:00:00,A,TOTAL,RCA,TOTAL,THS_TRKM,PL,2015,100293,
ESTAT:RAIL_TF_TRAVEH(1.0),31/07/24 23:00:00,A,TOTAL,RCA,TOTAL,THS_TRKM,PL,2016,116272,
ESTAT:RAIL_TF_TRAVEH(1.0),31/07/24 23:00:00,A,TOTAL,RCA,TOTAL,THS_TRKM,PL,2017,172017,
ESTAT:RAIL_TF_TRAVEH(1.0),31/07/24 23:00:00,A,TOTAL,RCA,TOTAL,THS_TRKM,PL,2018,118892,
ESTAT:RAIL_TF_TRAVEH(1.0),31/07/24 23:00:00,A,TOTAL,RCA,TOTAL,THS_TRKM,PL,2019,122703,
ESTAT:RAIL_TF_TRAVEH(1.0),31/07/24 23:00:00,A,TOTAL,RCA,TOTAL,THS_TRKM,PL,2020,115929,
ESTAT:RAIL_TF_TRAVEH(1.0),31/07/24 23:00:00,A,TOTAL,RCA,TOTAL,THS_TRKM,PL,2021,126897,
ESTAT:RAIL_TF_TRAVEH(1.0),31/07/24 23:00:00,A,TOTAL,RCA,TOTAL,THS_TRKM,PL,2022,133204,
ESTAT:RAIL_TF_TRAVEH(1.0),31/07/24 23:00:00,A,TOTAL,RCA,TOTAL,THS_TRKM,PT,2017,24868.490,
ESTAT:RAIL_TF_TRAVEH(1.0),31/07/24 23:00:00,A,TOTAL,RCA,TOTAL,THS_TRKM,PT,2018,24868.490,
ESTAT:RAIL_TF_TRAVEH(1.0),31/07/24 23:00:00,A,TOTAL,RCA,TOTAL,THS_TRKM,PT,2019,23882.700,
ESTAT:RAIL_TF_TRAVEH(1.0),31/07/24 23:00:00,A,TOTAL,RCA,TOTAL,THS_TRKM,PT,2020,21333.657,
ESTAT:RAIL_TF_TRAVEH(1.0),31/07/24 23:00:00,A,TOTAL,RCA,TOTAL,THS_TRKM,PT,2021,22158.670,
ESTAT:RAIL_TF_TRAVEH(1.0),31/07/24 23:00:00,A,TOTAL,RCA,TOTAL,THS_TRKM,PT,2022,22578.272,
ESTAT:RAIL_TF_TRAVEH(1.0),31/07/24 23:00:00,A,TOTAL,RCA,TOTAL,THS_TRKM,RS,2013,5795,
ESTAT:RAIL_TF_TRAVEH(1.0),31/07/24 23:00:00,A,TOTAL,RCA,TOTAL,THS_TRKM,RS,2015,11580,
ESTAT:RAIL_TF_TRAVEH(1.0),31/07/24 23:00:00,A,TOTAL,RCA,TOTAL,THS_TRKM,RS,2016,8833,
ESTAT:RAIL_TF_TRAVEH(1.0),31/07/24 23:00:00,A,TOTAL,RCA,TOTAL,THS_TRKM,RS,2017,15076,
ESTAT:RAIL_TF_TRAVEH(1.0),31/07/24 23:00:00,A,TOTAL,RCA,TOTAL,THS_TRKM,RS,2019,8611,
ESTAT:RAIL_TF_TRAVEH(1.0),31/07/24 23:00:00,A,TOTAL,RCA,TOTAL,THS_TRKM,RS,2020,6772,
ESTAT:RAIL_TF_TRAVEH(1.0),31/07/24 23:00:00,A,TOTAL,RCA,TOTAL,THS_TRKM,RS,2021,8272,
ESTAT:RAIL_TF_TRAVEH(1.0),31/07/24 23:00:00,A,TOTAL,RCA,TOTAL,THS_TRKM,RS,2022,7941,
ESTAT:RAIL_TF_TRAVEH(1.0),31/07/24 23:00:00,A,TOTAL,RCA,TOTAL,THS_TRKM,SI,2013,9913,
ESTAT:RAIL_TF_TRAVEH(1.0),31/07/24 23:00:00,A,TOTAL,RCA,TOTAL,THS_TRKM,SI,2014,8955,
ESTAT:RAIL_TF_TRAVEH(1.0),31/07/24 23:00:00,A,TOTAL,RCA,TOTAL,THS_TRKM,SI,2015,9176,
ESTAT:RAIL_TF_TRAVEH(1.0),31/07/24 23:00:00,A,TOTAL,RCA,TOTAL,THS_TRKM,SI,2016,9721,
ESTAT:RAIL_TF_TRAVEH(1.0),31/07/24 23:00:00,A,TOTAL,RCA,TOTAL,THS_TRKM,SI,2017,9355,
ESTAT:RAIL_TF_TRAVEH(1.0),31/07/24 23:00:00,A,TOTAL,RCA,TOTAL,THS_TRKM,SI,2018,8888,
ESTAT:RAIL_TF_TRAVEH(1.0),31/07/24 23:00:00,A,TOTAL,RCA,TOTAL,THS_TRKM,SI,2019,8769,
ESTAT:RAIL_TF_TRAVEH(1.0),31/07/24 23:00:00,A,TOTAL,RCA,TOTAL,THS_TRKM,SI,2020,6815,
ESTAT:RAIL_TF_TRAVEH(1.0),31/07/24 23:00:00,A,TOTAL,RCA,TOTAL,THS_TRKM,SI,2021,9739,
ESTAT:RAIL_TF_TRAVEH(1.0),31/07/24 23:00:00,A,TOTAL,RCA,TOTAL,THS_TRKM,SI,2022,11037,
ESTAT:RAIL_TF_TRAVEH(1.0),31/07/24 23:00:00,A,TOTAL,RCA,TOTAL,THS_TRKM,SK,2013,12367,
ESTAT:RAIL_TF_TRAVEH(1.0),31/07/24 23:00:00,A,TOTAL,RCA,TOTAL,THS_TRKM,SK,2014,12569,
ESTAT:RAIL_TF_TRAVEH(1.0),31/07/24 23:00:00,A,TOTAL,RCA,TOTAL,THS_TRKM,SK,2015,13397,
ESTAT:RAIL_TF_TRAVEH(1.0),31/07/24 23:00:00,A,TOTAL,RCA,TOTAL,THS_TRKM,SK,2016,13311,
ESTAT:RAIL_TF_TRAVEH(1.0),31/07/24 23:00:00,A,TOTAL,RCA,TOTAL,THS_TRKM,SK,2017,13554,
ESTAT:RAIL_TF_TRAVEH(1.0),31/07/24 23:00:00,A,TOTAL,RCA,TOTAL,THS_TRKM,SK,2018,13745,
ESTAT:RAIL_TF_TRAVEH(1.0),31/07/24 23:00:00,A,TOTAL,RCA,TOTAL,THS_TRKM,SK,2019,14200,
ESTAT:RAIL_TF_TRAVEH(1.0),31/07/24 23:00:00,A,TOTAL,RCA,TOTAL,THS_TRKM,SK,2020,14071,
ESTAT:RAIL_TF_TRAVEH(1.0),31/07/24 23:00:00,A,TOTAL,RCA,TOTAL,THS_TRKM,SK,2021,14758,
ESTAT:RAIL_TF_TRAVEH(1.0),31/07/24 23:00:00,A,TOTAL,RCA,TOTAL,THS_TRKM,SK,2022,16356,
ESTAT:RAIL_TF_TRAVEH(1.0),31/07/24 23:00:00,A,TOTAL,RCA,TOTAL,THS_TRKM,TR,2013,7034,
ESTAT:RAIL_TF_TRAVEH(1.0),31/07/24 23:00:00,A,TOTAL,RCA,TOTAL,THS_TRKM,TR,2014,13880,
ESTAT:RAIL_TF_TRAVEH(1.0),31/07/24 23:00:00,A,TOTAL,RCA,TOTAL,THS_TRKM,TR,2015,13888,
ESTAT:RAIL_TF_TRAVEH(1.0),31/07/24 23:00:00,A,TOTAL,RCA,TOTAL,THS_TRKM,TR,2016,15445,
ESTAT:RAIL_TF_TRAVEH(1.0),31/07/24 23:00:00,A,TOTAL,RCA,TOTAL,THS_TRKM,TR,2017,13424,
ESTAT:RAIL_TF_TRAVEH(1.0),31/07/24 23:00:00,A,TOTAL,RCA,TOTAL,THS_TRKM,TR,2018,21233,
ESTAT:RAIL_TF_TRAVEH(1.0),31/07/24 23:00:00,A,TOTAL,RCA,TOTAL,THS_TRKM,TR,2019,32397,
ESTAT:RAIL_TF_TRAVEH(1.0),31/07/24 23:00:00,A,TOTAL,RCA,TOTAL,THS_TRKM,TR,2020,11828,
ESTAT:RAIL_TF_TRAVEH(1.0),31/07/24 23:00:00,A,TOTAL,RCA,TOTAL,THS_TRKM,UA,2013,60326,
ESTAT:RAIL_TF_TRAVEH(1.0),31/07/24 23:00:00,A,TOTAL,RCA,TOTAL,THS_TRKM,UA,2014,54026,
ESTAT:RAIL_TF_TRAVEH(1.0),31/07/24 23:00:00,A,TOTAL,RCA,TOTAL,THS_TRKM,UA,2015,51899,
