DATAFLOW,LAST UPDATE,freq,unit,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:RAIL_PA_TOTAL(1.0),04/09/24 23:00:00,A,MIO_PKM,FI,2004,3352,
ESTAT:RAIL_PA_TOTAL(1.0),04/09/24 23:00:00,A,MIO_PKM,FI,2005,3478,
ESTAT:RAIL_PA_TOTAL(1.0),04/09/24 23:00:00,A,MIO_PKM,FI,2006,3540,
ESTAT:RAIL_PA_TOTAL(1.0),04/09/24 23:00:00,A,MIO_PKM,FI,2007,3778,
ESTAT:RAIL_PA_TOTAL(1.0),04/09/24 23:00:00,A,MIO_PKM,FI,2008,4052,
ESTAT:RAIL_PA_TOTAL(1.0),04/09/24 23:00:00,A,MIO_PKM,FI,2009,3876,
ESTAT:RAIL_PA_TOTAL(1.0),04/09/24 23:00:00,A,MIO_PKM,FI,2010,3959,
ESTAT:RAIL_PA_TOTAL(1.0),04/09/24 23:00:00,A,MIO_PKM,FI,2011,3882,
ESTAT:RAIL_PA_TOTAL(1.0),04/09/24 23:00:00,A,MIO_PKM,FI,2012,4035,
ESTAT:RAIL_PA_TOTAL(1.0),04/09/24 23:00:00,A,MIO_PKM,FI,2013,4053,
ESTAT:RAIL_PA_TOTAL(1.0),04/09/24 23:00:00,A,MIO_PKM,FI,2014,3874,
ESTAT:RAIL_PA_TOTAL(1.0),04/09/24 23:00:00,A,MIO_PKM,FI,2015,4114,
ESTAT:RAIL_PA_TOTAL(1.0),04/09/24 23:00:00,A,MIO_PKM,FI,2016,3868,
ESTAT:RAIL_PA_TOTAL(1.0),04/09/24 23:00:00,A,MIO_PKM,FI,2017,4271,
ESTAT:RAIL_PA_TOTAL(1.0),04/09/24 23:00:00,A,MIO_PKM,FI,2018,4535,
ESTAT:RAIL_PA_TOTAL(1.0),04/09/24 23:00:00,A,MIO_PKM,FI,2019,4924,
ESTAT:RAIL_PA_TOTAL(1.0),04/09/24 23:00:00,A,MIO_PKM,FI,2020,2820,
ESTAT:RAIL_PA_TOTAL(1.0),04/09/24 23:00:00,A,MIO_PKM,FI,2021,2903,
ESTAT:RAIL_PA_TOTAL(1.0),04/09/24 23:00:00,A,MIO_PKM,FI,2022,4572,
ESTAT:RAIL_PA_TOTAL(1.0),04/09/24 23:00:00,A,MIO_PKM,FR,2004,74359,
ESTAT:RAIL_PA_TOTAL(1.0),04/09/24 23:00:00,A,MIO_PKM,FR,2005,76884,
ESTAT:RAIL_PA_TOTAL(1.0),04/09/24 23:00:00,A,MIO_PKM,FR,2006,79809,
ESTAT:RAIL_PA_TOTAL(1.0),04/09/24 23:00:00,A,MIO_PKM,FR,2007,81961,
ESTAT:RAIL_PA_TOTAL(1.0),04/09/24 23:00:00,A,MIO_PKM,FR,2008,86516,
ESTAT:RAIL_PA_TOTAL(1.0),04/09/24 23:00:00,A,MIO_PKM,FR,2009,88610,
ESTAT:RAIL_PA_TOTAL(1.0),04/09/24 23:00:00,A,MIO_PKM,FR,2010,,c
ESTAT:RAIL_PA_TOTAL(1.0),04/09/24 23:00:00,A,MIO_PKM,FR,2011,,c
ESTAT:RAIL_PA_TOTAL(1.0),04/09/24 23:00:00,A,MIO_PKM,FR,2012,91205,
ESTAT:RAIL_PA_TOTAL(1.0),04/09/24 23:00:00,A,MIO_PKM,FR,2013,90485,
ESTAT:RAIL_PA_TOTAL(1.0),04/09/24 23:00:00,A,MIO_PKM,FR,2014,89499,
ESTAT:RAIL_PA_TOTAL(1.0),04/09/24 23:00:00,A,MIO_PKM,FR,2015,91377,
ESTAT:RAIL_PA_TOTAL(1.0),04/09/24 23:00:00,A,MIO_PKM,FR,2016,91832,
ESTAT:RAIL_PA_TOTAL(1.0),04/09/24 23:00:00,A,MIO_PKM,FR,2017,92331,
ESTAT:RAIL_PA_TOTAL(1.0),04/09/24 23:00:00,A,MIO_PKM,FR,2018,89186,
ESTAT:RAIL_PA_TOTAL(1.0),04/09/24 23:00:00,A,MIO_PKM,FR,2019,93504,
ESTAT:RAIL_PA_TOTAL(1.0),04/09/24 23:00:00,A,MIO_PKM,FR,2020,53926,
ESTAT:RAIL_PA_TOTAL(1.0),04/09/24 23:00:00,A,MIO_PKM,FR,2021,70481,
ESTAT:RAIL_PA_TOTAL(1.0),04/09/24 23:00:00,A,MIO_PKM,FR,2022,95635,
ESTAT:RAIL_PA_TOTAL(1.0),04/09/24 23:00:00,A,MIO_PKM,FR,2023,101316,
ESTAT:RAIL_PA_TOTAL(1.0),04/09/24 23:00:00,A,MIO_PKM,HR,2004,1169,
ESTAT:RAIL_PA_TOTAL(1.0),04/09/24 23:00:00,A,MIO_PKM,HR,2005,1227,
ESTAT:RAIL_PA_TOTAL(1.0),04/09/24 23:00:00,A,MIO_PKM,HR,2006,1322,
ESTAT:RAIL_PA_TOTAL(1.0),04/09/24 23:00:00,A,MIO_PKM,HR,2007,1573,
ESTAT:RAIL_PA_TOTAL(1.0),04/09/24 23:00:00,A,MIO_PKM,HR,2008,1769,
ESTAT:RAIL_PA_TOTAL(1.0),04/09/24 23:00:00,A,MIO_PKM,HR,2009,1802,
ESTAT:RAIL_PA_TOTAL(1.0),04/09/24 23:00:00,A,MIO_PKM,HR,2010,1711,
ESTAT:RAIL_PA_TOTAL(1.0),04/09/24 23:00:00,A,MIO_PKM,HR,2011,1457,
ESTAT:RAIL_PA_TOTAL(1.0),04/09/24 23:00:00,A,MIO_PKM,HR,2012,1080,
ESTAT:RAIL_PA_TOTAL(1.0),04/09/24 23:00:00,A,MIO_PKM,HR,2013,935,
ESTAT:RAIL_PA_TOTAL(1.0),04/09/24 23:00:00,A,MIO_PKM,HR,2014,917,
ESTAT:RAIL_PA_TOTAL(1.0),04/09/24 23:00:00,A,MIO_PKM,HR,2015,941,
ESTAT:RAIL_PA_TOTAL(1.0),04/09/24 23:00:00,A,MIO_PKM,HR,2016,827,
ESTAT:RAIL_PA_TOTAL(1.0),04/09/24 23:00:00,A,MIO_PKM,HR,2017,736,
ESTAT:RAIL_PA_TOTAL(1.0),04/09/24 23:00:00,A,MIO_PKM,HR,2018,747,
ESTAT:RAIL_PA_TOTAL(1.0),04/09/24 23:00:00,A,MIO_PKM,HR,2019,724,
ESTAT:RAIL_PA_TOTAL(1.0),04/09/24 23:00:00,A,MIO_PKM,HR,2020,448,
ESTAT:RAIL_PA_TOTAL(1.0),04/09/24 23:00:00,A,MIO_PKM,HR,2021,538,
ESTAT:RAIL_PA_TOTAL(1.0),04/09/24 23:00:00,A,MIO_PKM,HR,2022,812,
ESTAT:RAIL_PA_TOTAL(1.0),04/09/24 23:00:00,A,MIO_PKM,HR,2023,1142,
ESTAT:RAIL_PA_TOTAL(1.0),04/09/24 23:00:00,A,MIO_PKM,HU,2004,10406,
ESTAT:RAIL_PA_TOTAL(1.0),04/09/24 23:00:00,A,MIO_PKM,HU,2005,9714,
ESTAT:RAIL_PA_TOTAL(1.0),04/09/24 23:00:00,A,MIO_PKM,HU,2006,9524,
ESTAT:RAIL_PA_TOTAL(1.0),04/09/24 23:00:00,A,MIO_PKM,HU,2007,8752,
ESTAT:RAIL_PA_TOTAL(1.0),04/09/24 23:00:00,A,MIO_PKM,HU,2008,8291,
ESTAT:RAIL_PA_TOTAL(1.0),04/09/24 23:00:00,A,MIO_PKM,HU,2009,8004,
ESTAT:RAIL_PA_TOTAL(1.0),04/09/24 23:00:00,A,MIO_PKM,HU,2010,7653,
ESTAT:RAIL_PA_TOTAL(1.0),04/09/24 23:00:00,A,MIO_PKM,HU,2011,7763,
ESTAT:RAIL_PA_TOTAL(1.0),04/09/24 23:00:00,A,MIO_PKM,HU,2012,7769,
ESTAT:RAIL_PA_TOTAL(1.0),04/09/24 23:00:00,A,MIO_PKM,HU,2013,7806,
ESTAT:RAIL_PA_TOTAL(1.0),04/09/24 23:00:00,A,MIO_PKM,HU,2014,7710,
ESTAT:RAIL_PA_TOTAL(1.0),04/09/24 23:00:00,A,MIO_PKM,HU,2015,,c
ESTAT:RAIL_PA_TOTAL(1.0),04/09/24 23:00:00,A,MIO_PKM,HU,2016,,c
ESTAT:RAIL_PA_TOTAL(1.0),04/09/24 23:00:00,A,MIO_PKM,HU,2017,,c
ESTAT:RAIL_PA_TOTAL(1.0),04/09/24 23:00:00,A,MIO_PKM,HU,2018,,c
ESTAT:RAIL_PA_TOTAL(1.0),04/09/24 23:00:00,A,MIO_PKM,HU,2019,,c
ESTAT:RAIL_PA_TOTAL(1.0),04/09/24 23:00:00,A,MIO_PKM,HU,2020,,c
ESTAT:RAIL_PA_TOTAL(1.0),04/09/24 23:00:00,A,MIO_PKM,HU,2021,,c
ESTAT:RAIL_PA_TOTAL(1.0),04/09/24 23:00:00,A,MIO_PKM,HU,2022,,c
ESTAT:RAIL_PA_TOTAL(1.0),04/09/24 23:00:00,A,MIO_PKM,HU,2023,,c
ESTAT:RAIL_PA_TOTAL(1.0),04/09/24 23:00:00,A,MIO_PKM,IE,2004,1582,
ESTAT:RAIL_PA_TOTAL(1.0),04/09/24 23:00:00,A,MIO_PKM,IE,2005,1781,
ESTAT:RAIL_PA_TOTAL(1.0),04/09/24 23:00:00,A,MIO_PKM,IE,2006,1872,
ESTAT:RAIL_PA_TOTAL(1.0),04/09/24 23:00:00,A,MIO_PKM,IE,2007,2007,
ESTAT:RAIL_PA_TOTAL(1.0),04/09/24 23:00:00,A,MIO_PKM,IE,2008,1976,
ESTAT:RAIL_PA_TOTAL(1.0),04/09/24 23:00:00,A,MIO_PKM,IE,2009,1683,
ESTAT:RAIL_PA_TOTAL(1.0),04/09/24 23:00:00,A,MIO_PKM,IE,2010,1678,
ESTAT:RAIL_PA_TOTAL(1.0),04/09/24 23:00:00,A,MIO_PKM,IE,2011,1638,
ESTAT:RAIL_PA_TOTAL(1.0),04/09/24 23:00:00,A,MIO_PKM,IE,2012,1578,
ESTAT:RAIL_PA_TOTAL(1.0),04/09/24 23:00:00,A,MIO_PKM,IE,2013,1569,
ESTAT:RAIL_PA_TOTAL(1.0),04/09/24 23:00:00,A,MIO_PKM,IE,2014,1728,
ESTAT:RAIL_PA_TOTAL(1.0),04/09/24 23:00:00,A,MIO_PKM,IE,2015,1918,
ESTAT:RAIL_PA_TOTAL(1.0),04/09/24 23:00:00,A,MIO_PKM,IE,2016,1991,
ESTAT:RAIL_PA_TOTAL(1.0),04/09/24 23:00:00,A,MIO_PKM,IE,2017,2122,
ESTAT:RAIL_PA_TOTAL(1.0),04/09/24 23:00:00,A,MIO_PKM,IE,2018,2281,
ESTAT:RAIL_PA_TOTAL(1.0),04/09/24 23:00:00,A,MIO_PKM,IE,2019,2399,
ESTAT:RAIL_PA_TOTAL(1.0),04/09/24 23:00:00,A,MIO_PKM,IE,2020,834,
ESTAT:RAIL_PA_TOTAL(1.0),04/09/24 23:00:00,A,MIO_PKM,IE,2021,870,
ESTAT:RAIL_PA_TOTAL(1.0),04/09/24 23:00:00,A,MIO_PKM,IE,2022,1748,
ESTAT:RAIL_PA_TOTAL(1.0),04/09/24 23:00:00,A,MIO_PKM,IE,2023,2235,
ESTAT:RAIL_PA_TOTAL(1.0),04/09/24 23:00:00,A,MIO_PKM,IT,2004,49254,
ESTAT:RAIL_PA_TOTAL(1.0),04/09/24 23:00:00,A,MIO_PKM,IT,2005,50088,
ESTAT:RAIL_PA_TOTAL(1.0),04/09/24 23:00:00,A,MIO_PKM,IT,2006,50185,
ESTAT:RAIL_PA_TOTAL(1.0),04/09/24 23:00:00,A,MIO_PKM,IT,2007,49780,
ESTAT:RAIL_PA_TOTAL(1.0),04/09/24 23:00:00,A,MIO_PKM,IT,2008,49524,
ESTAT:RAIL_PA_TOTAL(1.0),04/09/24 23:00:00,A,MIO_PKM,IT,2009,48124,
ESTAT:RAIL_PA_TOTAL(1.0),04/09/24 23:00:00,A,MIO_PKM,IT,2010,47172,
ESTAT:RAIL_PA_TOTAL(1.0),04/09/24 23:00:00,A,MIO_PKM,IT,2011,,c
ESTAT:RAIL_PA_TOTAL(1.0),04/09/24 23:00:00,A,MIO_PKM,IT,2012,46759,
ESTAT:RAIL_PA_TOTAL(1.0),04/09/24 23:00:00,A,MIO_PKM,IT,2013,48739,
ESTAT:RAIL_PA_TOTAL(1.0),04/09/24 23:00:00,A,MIO_PKM,IT,2014,49957,
ESTAT:RAIL_PA_TOTAL(1.0),04/09/24 23:00:00,A,MIO_PKM,IT,2015,52207,
ESTAT:RAIL_PA_TOTAL(1.0),04/09/24 23:00:00,A,MIO_PKM,IT,2016,52178,
ESTAT:RAIL_PA_TOTAL(1.0),04/09/24 23:00:00,A,MIO_PKM,IT,2017,53231,
ESTAT:RAIL_PA_TOTAL(1.0),04/09/24 23:00:00,A,MIO_PKM,IT,2018,55493,
ESTAT:RAIL_PA_TOTAL(1.0),04/09/24 23:00:00,A,MIO_PKM,IT,2019,56586,
ESTAT:RAIL_PA_TOTAL(1.0),04/09/24 23:00:00,A,MIO_PKM,IT,2020,22269,
ESTAT:RAIL_PA_TOTAL(1.0),04/09/24 23:00:00,A,MIO_PKM,IT,2021,27693,
ESTAT:RAIL_PA_TOTAL(1.0),04/09/24 23:00:00,A,MIO_PKM,IT,2022,46498,
ESTAT:RAIL_PA_TOTAL(1.0),04/09/24 23:00:00,A,MIO_PKM,IT,2023,54791,
ESTAT:RAIL_PA_TOTAL(1.0),04/09/24 23:00:00,A,MIO_PKM,LI,2004,1,
ESTAT:RAIL_PA_TOTAL(1.0),04/09/24 23:00:00,A,MIO_PKM,LI,2005,1,
ESTAT:RAIL_PA_TOTAL(1.0),04/09/24 23:00:00,A,MIO_PKM,LI,2006,1,
ESTAT:RAIL_PA_TOTAL(1.0),04/09/24 23:00:00,A,MIO_PKM,LI,2007,1,
ESTAT:RAIL_PA_TOTAL(1.0),04/09/24 23:00:00,A,MIO_PKM,LI,2008,1,
ESTAT:RAIL_PA_TOTAL(1.0),04/09/24 23:00:00,A,MIO_PKM,LI,2009,1,
ESTAT:RAIL_PA_TOTAL(1.0),04/09/24 23:00:00,A,MIO_PKM,LI,2010,1,
ESTAT:RAIL_PA_TOTAL(1.0),04/09/24 23:00:00,A,MIO_PKM,LI,2011,1,
ESTAT:RAIL_PA_TOTAL(1.0),04/09/24 23:00:00,A,MIO_PKM,LI,2012,1,
ESTAT:RAIL_PA_TOTAL(1.0),04/09/24 23:00:00,A,MIO_PKM,LI,2013,1,
ESTAT:RAIL_PA_TOTAL(1.0),04/09/24 23:00:00,A,MIO_PKM,LI,2014,1,
ESTAT:RAIL_PA_TOTAL(1.0),04/09/24 23:00:00,A,MIO_PKM,LI,2015,15,
ESTAT:RAIL_PA_TOTAL(1.0),04/09/24 23:00:00,A,MIO_PKM,LI,2016,16,
ESTAT:RAIL_PA_TOTAL(1.0),04/09/24 23:00:00,A,MIO_PKM,LI,2017,15,
ESTAT:RAIL_PA_TOTAL(1.0),04/09/24 23:00:00,A,MIO_PKM,LI,2018,16,
ESTAT:RAIL_PA_TOTAL(1.0),04/09/24 23:00:00,A,MIO_PKM,LI,2019,18,
ESTAT:RAIL_PA_TOTAL(1.0),04/09/24 23:00:00,A,MIO_PKM,LI,2020,8,
ESTAT:RAIL_PA_TOTAL(1.0),04/09/24 23:00:00,A,MIO_PKM,LI,2021,12,
ESTAT:RAIL_PA_TOTAL(1.0),04/09/24 23:00:00,A,MIO_PKM,LI,2022,27,
ESTAT:RAIL_PA_TOTAL(1.0),04/09/24 23:00:00,A,MIO_PKM,LI,2023,28,
ESTAT:RAIL_PA_TOTAL(1.0),04/09/24 23:00:00,A,MIO_PKM,LT,2004,283,
ESTAT:RAIL_PA_TOTAL(1.0),04/09/24 23:00:00,A,MIO_PKM,LT,2005,280,
ESTAT:RAIL_PA_TOTAL(1.0),04/09/24 23:00:00,A,MIO_PKM,LT,2006,268,
ESTAT:RAIL_PA_TOTAL(1.0),04/09/24 23:00:00,A,MIO_PKM,LT,2007,246,
ESTAT:RAIL_PA_TOTAL(1.0),04/09/24 23:00:00,A,MIO_PKM,LT,2008,258,
ESTAT:RAIL_PA_TOTAL(1.0),04/09/24 23:00:00,A,MIO_PKM,LT,2009,231,
ESTAT:RAIL_PA_TOTAL(1.0),04/09/24 23:00:00,A,MIO_PKM,LT,2010,244,
ESTAT:RAIL_PA_TOTAL(1.0),04/09/24 23:00:00,A,MIO_PKM,LT,2011,269,
ESTAT:RAIL_PA_TOTAL(1.0),04/09/24 23:00:00,A,MIO_PKM,LT,2012,278,
ESTAT:RAIL_PA_TOTAL(1.0),04/09/24 23:00:00,A,MIO_PKM,LT,2013,278,
ESTAT:RAIL_PA_TOTAL(1.0),04/09/24 23:00:00,A,MIO_PKM,LT,2014,270,
ESTAT:RAIL_PA_TOTAL(1.0),04/09/24 23:00:00,A,MIO_PKM,LT,2015,262,
ESTAT:RAIL_PA_TOTAL(1.0),04/09/24 23:00:00,A,MIO_PKM,LT,2016,280,
ESTAT:RAIL_PA_TOTAL(1.0),04/09/24 23:00:00,A,MIO_PKM,LT,2017,315,
ESTAT:RAIL_PA_TOTAL(1.0),04/09/24 23:00:00,A,MIO_PKM,LT,2018,354,
ESTAT:RAIL_PA_TOTAL(1.0),04/09/24 23:00:00,A,MIO_PKM,LT,2019,359,
ESTAT:RAIL_PA_TOTAL(1.0),04/09/24 23:00:00,A,MIO_PKM,LT,2020,237,
ESTAT:RAIL_PA_TOTAL(1.0),04/09/24 23:00:00,A,MIO_PKM,LT,2021,287,
ESTAT:RAIL_PA_TOTAL(1.0),04/09/24 23:00:00,A,MIO_PKM,LT,2022,382,
ESTAT:RAIL_PA_TOTAL(1.0),04/09/24 23:00:00,A,MIO_PKM,LT,2023,392,
ESTAT:RAIL_PA_TOTAL(1.0),04/09/24 23:00:00,A,MIO_PKM,LU,2004,253,
ESTAT:RAIL_PA_TOTAL(1.0),04/09/24 23:00:00,A,MIO_PKM,LU,2005,267,
ESTAT:RAIL_PA_TOTAL(1.0),04/09/24 23:00:00,A,MIO_PKM,LU,2006,298,
ESTAT:RAIL_PA_TOTAL(1.0),04/09/24 23:00:00,A,MIO_PKM,LU,2007,316,
ESTAT:RAIL_PA_TOTAL(1.0),04/09/24 23:00:00,A,MIO_PKM,LU,2008,345,
ESTAT:RAIL_PA_TOTAL(1.0),04/09/24 23:00:00,A,MIO_PKM,LU,2010,347,
ESTAT:RAIL_PA_TOTAL(1.0),04/09/24 23:00:00,A,MIO_PKM,LU,2011,349,
ESTAT:RAIL_PA_TOTAL(1.0),04/09/24 23:00:00,A,MIO_PKM,LU,2012,373,
ESTAT:RAIL_PA_TOTAL(1.0),04/09/24 23:00:00,A,MIO_PKM,LU,2013,394,
ESTAT:RAIL_PA_TOTAL(1.0),04/09/24 23:00:00,A,MIO_PKM,LU,2014,366,
ESTAT:RAIL_PA_TOTAL(1.0),04/09/24 23:00:00,A,MIO_PKM,LU,2015,418,
ESTAT:RAIL_PA_TOTAL(1.0),04/09/24 23:00:00,A,MIO_PKM,LU,2016,417,
ESTAT:RAIL_PA_TOTAL(1.0),04/09/24 23:00:00,A,MIO_PKM,LU,2017,438,
ESTAT:RAIL_PA_TOTAL(1.0),04/09/24 23:00:00,A,MIO_PKM,LU,2018,443,
ESTAT:RAIL_PA_TOTAL(1.0),04/09/24 23:00:00,A,MIO_PKM,LU,2019,463,
ESTAT:RAIL_PA_TOTAL(1.0),04/09/24 23:00:00,A,MIO_PKM,LU,2020,268,
ESTAT:RAIL_PA_TOTAL(1.0),04/09/24 23:00:00,A,MIO_PKM,LU,2021,304,
ESTAT:RAIL_PA_TOTAL(1.0),04/09/24 23:00:00,A,MIO_PKM,LU,2022,389,
ESTAT:RAIL_PA_TOTAL(1.0),04/09/24 23:00:00,A,MIO_PKM,LU,2023,505,
ESTAT:RAIL_PA_TOTAL(1.0),04/09/24 23:00:00,A,MIO_PKM,LV,2004,806,
ESTAT:RAIL_PA_TOTAL(1.0),04/09/24 23:00:00,A,MIO_PKM,LV,2005,889,
ESTAT:RAIL_PA_TOTAL(1.0),04/09/24 23:00:00,A,MIO_PKM,LV,2006,986,
ESTAT:RAIL_PA_TOTAL(1.0),04/09/24 23:00:00,A,MIO_PKM,LV,2007,975,
ESTAT:RAIL_PA_TOTAL(1.0),04/09/24 23:00:00,A,MIO_PKM,LV,2008,941,
ESTAT:RAIL_PA_TOTAL(1.0),04/09/24 23:00:00,A,MIO_PKM,LV,2009,748,
ESTAT:RAIL_PA_TOTAL(1.0),04/09/24 23:00:00,A,MIO_PKM,LV,2010,741,
ESTAT:RAIL_PA_TOTAL(1.0),04/09/24 23:00:00,A,MIO_PKM,LV,2011,733,
ESTAT:RAIL_PA_TOTAL(1.0),04/09/24 23:00:00,A,MIO_PKM,LV,2012,717,
ESTAT:RAIL_PA_TOTAL(1.0),04/09/24 23:00:00,A,MIO_PKM,LV,2013,721,
ESTAT:RAIL_PA_TOTAL(1.0),04/09/24 23:00:00,A,MIO_PKM,LV,2014,644,
ESTAT:RAIL_PA_TOTAL(1.0),04/09/24 23:00:00,A,MIO_PKM,LV,2015,590,
ESTAT:RAIL_PA_TOTAL(1.0),04/09/24 23:00:00,A,MIO_PKM,LV,2016,584,
ESTAT:RAIL_PA_TOTAL(1.0),04/09/24 23:00:00,A,MIO_PKM,LV,2017,596,
ESTAT:RAIL_PA_TOTAL(1.0),04/09/24 23:00:00,A,MIO_PKM,LV,2018,624,
ESTAT:RAIL_PA_TOTAL(1.0),04/09/24 23:00:00,A,MIO_PKM,LV,2019,643,
ESTAT:RAIL_PA_TOTAL(1.0),04/09/24 23:00:00,A,MIO_PKM,LV,2020,413,
ESTAT:RAIL_PA_TOTAL(1.0),04/09/24 23:00:00,A,MIO_PKM,LV,2021,361,
ESTAT:RAIL_PA_TOTAL(1.0),04/09/24 23:00:00,A,MIO_PKM,LV,2022,541,
ESTAT:RAIL_PA_TOTAL(1.0),04/09/24 23:00:00,A,MIO_PKM,LV,2023,612,
ESTAT:RAIL_PA_TOTAL(1.0),04/09/24 23:00:00,A,MIO_PKM,ME,2013,73,
ESTAT:RAIL_PA_TOTAL(1.0),04/09/24 23:00:00,A,MIO_PKM,ME,2014,76,
ESTAT:RAIL_PA_TOTAL(1.0),04/09/24 23:00:00,A,MIO_PKM,ME,2015,81,
ESTAT:RAIL_PA_TOTAL(1.0),04/09/24 23:00:00,A,MIO_PKM,ME,2016,84,
ESTAT:RAIL_PA_TOTAL(1.0),04/09/24 23:00:00,A,MIO_PKM,ME,2017,60,
ESTAT:RAIL_PA_TOTAL(1.0),04/09/24 23:00:00,A,MIO_PKM,ME,2018,67,
ESTAT:RAIL_PA_TOTAL(1.0),04/09/24 23:00:00,A,MIO_PKM,ME,2019,66,
ESTAT:RAIL_PA_TOTAL(1.0),04/09/24 23:00:00,A,MIO_PKM,ME,2020,28,
ESTAT:RAIL_PA_TOTAL(1.0),04/09/24 23:00:00,A,MIO_PKM,ME,2022,52,
ESTAT:RAIL_PA_TOTAL(1.0),04/09/24 23:00:00,A,MIO_PKM,MK,2009,155,
ESTAT:RAIL_PA_TOTAL(1.0),04/09/24 23:00:00,A,MIO_PKM,MK,2010,155,
ESTAT:RAIL_PA_TOTAL(1.0),04/09/24 23:00:00,A,MIO_PKM,MK,2011,145,
ESTAT:RAIL_PA_TOTAL(1.0),04/09/24 23:00:00,A,MIO_PKM,MK,2012,99,
ESTAT:RAIL_PA_TOTAL(1.0),04/09/24 23:00:00,A,MIO_PKM,MK,2013,80,
ESTAT:RAIL_PA_TOTAL(1.0),04/09/24 23:00:00,A,MIO_PKM,MK,2014,80,
ESTAT:RAIL_PA_TOTAL(1.0),04/09/24 23:00:00,A,MIO_PKM,MK,2015,177,
ESTAT:RAIL_PA_TOTAL(1.0),04/09/24 23:00:00,A,MIO_PKM,MK,2016,83,
ESTAT:RAIL_PA_TOTAL(1.0),04/09/24 23:00:00,A,MIO_PKM,MK,2017,59,
ESTAT:RAIL_PA_TOTAL(1.0),04/09/24 23:00:00,A,MIO_PKM,MK,2018,63,
ESTAT:RAIL_PA_TOTAL(1.0),04/09/24 23:00:00,A,MIO_PKM,MK,2019,62,
ESTAT:RAIL_PA_TOTAL(1.0),04/09/24 23:00:00,A,MIO_PKM,MK,2020,25,
ESTAT:RAIL_PA_TOTAL(1.0),04/09/24 23:00:00,A,MIO_PKM,MK,2021,25,
ESTAT:RAIL_PA_TOTAL(1.0),04/09/24 23:00:00,A,MIO_PKM,MK,2022,46,
ESTAT:RAIL_PA_TOTAL(1.0),04/09/24 23:00:00,A,MIO_PKM,NL,2004,14509,
ESTAT:RAIL_PA_TOTAL(1.0),04/09/24 23:00:00,A,MIO_PKM,NL,2005,15153,
ESTAT:RAIL_PA_TOTAL(1.0),04/09/24 23:00:00,A,MIO_PKM,NL,2006,15889,
ESTAT:RAIL_PA_TOTAL(1.0),04/09/24 23:00:00,A,MIO_PKM,NL,2007,16325,
ESTAT:RAIL_PA_TOTAL(1.0),04/09/24 23:00:00,A,MIO_PKM,NL,2008,,c
ESTAT:RAIL_PA_TOTAL(1.0),04/09/24 23:00:00,A,MIO_PKM,NL,2009,,c
ESTAT:RAIL_PA_TOTAL(1.0),04/09/24 23:00:00,A,MIO_PKM,NL,2010,,c
ESTAT:RAIL_PA_TOTAL(1.0),04/09/24 23:00:00,A,MIO_PKM,NL,2011,,c
ESTAT:RAIL_PA_TOTAL(1.0),04/09/24 23:00:00,A,MIO_PKM,NL,2012,,c
ESTAT:RAIL_PA_TOTAL(1.0),04/09/24 23:00:00,A,MIO_PKM,NL,2013,,c
ESTAT:RAIL_PA_TOTAL(1.0),04/09/24 23:00:00,A,MIO_PKM,NL,2014,,c
ESTAT:RAIL_PA_TOTAL(1.0),04/09/24 23:00:00,A,MIO_PKM,NL,2015,,c
ESTAT:RAIL_PA_TOTAL(1.0),04/09/24 23:00:00,A,MIO_PKM,NL,2016,,c
ESTAT:RAIL_PA_TOTAL(1.0),04/09/24 23:00:00,A,MIO_PKM,NL,2017,,c
ESTAT:RAIL_PA_TOTAL(1.0),04/09/24 23:00:00,A,MIO_PKM,NL,2018,,c
ESTAT:RAIL_PA_TOTAL(1.0),04/09/24 23:00:00,A,MIO_PKM,NL,2019,,c
ESTAT:RAIL_PA_TOTAL(1.0),04/09/24 23:00:00,A,MIO_PKM,NL,2020,,c
ESTAT:RAIL_PA_TOTAL(1.0),04/09/24 23:00:00,A,MIO_PKM,NL,2021,,c
ESTAT:RAIL_PA_TOTAL(1.0),04/09/24 23:00:00,A,MIO_PKM,NL,2022,,c
ESTAT:RAIL_PA_TOTAL(1.0),04/09/24 23:00:00,A,MIO_PKM,NL,2023,,c
ESTAT:RAIL_PA_TOTAL(1.0),04/09/24 23:00:00,A,MIO_PKM,NO,2004,2620,
ESTAT:RAIL_PA_TOTAL(1.0),04/09/24 23:00:00,A,MIO_PKM,NO,2005,2723,
ESTAT:RAIL_PA_TOTAL(1.0),04/09/24 23:00:00,A,MIO_PKM,NO,2006,2833,
ESTAT:RAIL_PA_TOTAL(1.0),04/09/24 23:00:00,A,MIO_PKM,NO,2007,2958,
ESTAT:RAIL_PA_TOTAL(1.0),04/09/24 23:00:00,A,MIO_PKM,NO,2008,3123,
ESTAT:RAIL_PA_TOTAL(1.0),04/09/24 23:00:00,A,MIO_PKM,NO,2009,3080,
ESTAT:RAIL_PA_TOTAL(1.0),04/09/24 23:00:00,A,MIO_PKM,NO,2010,3186,
ESTAT:RAIL_PA_TOTAL(1.0),04/09/24 23:00:00,A,MIO_PKM,NO,2011,3076,
ESTAT:RAIL_PA_TOTAL(1.0),04/09/24 23:00:00,A,MIO_PKM,NO,2012,3092,
ESTAT:RAIL_PA_TOTAL(1.0),04/09/24 23:00:00,A,MIO_PKM,NO,2013,3260,
