DATAFLOW,LAST UPDATE,freq,unit,tra_cov,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:RAIL_PA_TYPEPAS(1.0),04/09/24 23:00:00,A,MIO_PKM,INTL,BG,2012,22,
ESTAT:RAIL_PA_TYPEPAS(1.0),04/09/24 23:00:00,A,MIO_PKM,INTL,BG,2013,26,
ESTAT:RAIL_PA_TYPEPAS(1.0),04/09/24 23:00:00,A,MIO_PKM,INTL,BG,2014,15,
ESTAT:RAIL_PA_TYPEPAS(1.0),04/09/24 23:00:00,A,MIO_PKM,INTL,BG,2015,11,
ESTAT:RAIL_PA_TYPEPAS(1.0),04/09/24 23:00:00,A,MIO_PKM,INTL,BG,2016,14,
ESTAT:RAIL_PA_TYPEPAS(1.0),04/09/24 23:00:00,A,MIO_PKM,INTL,BG,2017,18,
ESTAT:RAIL_PA_TYPEPAS(1.0),04/09/24 23:00:00,A,MIO_PKM,INTL,BG,2018,18,
ESTAT:RAIL_PA_TYPEPAS(1.0),04/09/24 23:00:00,A,MIO_PKM,INTL,BG,2019,24,
ESTAT:RAIL_PA_TYPEPAS(1.0),04/09/24 23:00:00,A,MIO_PKM,INTL,BG,2020,6,
ESTAT:RAIL_PA_TYPEPAS(1.0),04/09/24 23:00:00,A,MIO_PKM,INTL,BG,2021,4,
ESTAT:RAIL_PA_TYPEPAS(1.0),04/09/24 23:00:00,A,MIO_PKM,INTL,BG,2022,32,
ESTAT:RAIL_PA_TYPEPAS(1.0),04/09/24 23:00:00,A,MIO_PKM,INTL,BG,2023,36,
ESTAT:RAIL_PA_TYPEPAS(1.0),04/09/24 23:00:00,A,MIO_PKM,INTL,CH,2008,912,
ESTAT:RAIL_PA_TYPEPAS(1.0),04/09/24 23:00:00,A,MIO_PKM,INTL,CH,2009,879,
ESTAT:RAIL_PA_TYPEPAS(1.0),04/09/24 23:00:00,A,MIO_PKM,INTL,CH,2010,998,
ESTAT:RAIL_PA_TYPEPAS(1.0),04/09/24 23:00:00,A,MIO_PKM,INTL,CH,2011,997,
ESTAT:RAIL_PA_TYPEPAS(1.0),04/09/24 23:00:00,A,MIO_PKM,INTL,CH,2012,1006,
ESTAT:RAIL_PA_TYPEPAS(1.0),04/09/24 23:00:00,A,MIO_PKM,INTL,CH,2013,963,
ESTAT:RAIL_PA_TYPEPAS(1.0),04/09/24 23:00:00,A,MIO_PKM,INTL,CH,2014,933,
ESTAT:RAIL_PA_TYPEPAS(1.0),04/09/24 23:00:00,A,MIO_PKM,INTL,CH,2015,1081,
ESTAT:RAIL_PA_TYPEPAS(1.0),04/09/24 23:00:00,A,MIO_PKM,INTL,CH,2016,1037,
ESTAT:RAIL_PA_TYPEPAS(1.0),04/09/24 23:00:00,A,MIO_PKM,INTL,CH,2017,1053,
ESTAT:RAIL_PA_TYPEPAS(1.0),04/09/24 23:00:00,A,MIO_PKM,INTL,CH,2018,1088,
ESTAT:RAIL_PA_TYPEPAS(1.0),04/09/24 23:00:00,A,MIO_PKM,INTL,CH,2019,1189,
ESTAT:RAIL_PA_TYPEPAS(1.0),04/09/24 23:00:00,A,MIO_PKM,INTL,CH,2020,487,
ESTAT:RAIL_PA_TYPEPAS(1.0),04/09/24 23:00:00,A,MIO_PKM,INTL,CH,2021,565,
ESTAT:RAIL_PA_TYPEPAS(1.0),04/09/24 23:00:00,A,MIO_PKM,INTL,CH,2022,1148,
ESTAT:RAIL_PA_TYPEPAS(1.0),04/09/24 23:00:00,A,MIO_PKM,INTL,CH,2023,1318,
ESTAT:RAIL_PA_TYPEPAS(1.0),04/09/24 23:00:00,A,MIO_PKM,INTL,CZ,2004,368,
ESTAT:RAIL_PA_TYPEPAS(1.0),04/09/24 23:00:00,A,MIO_PKM,INTL,CZ,2005,381,
ESTAT:RAIL_PA_TYPEPAS(1.0),04/09/24 23:00:00,A,MIO_PKM,INTL,CZ,2006,358,
ESTAT:RAIL_PA_TYPEPAS(1.0),04/09/24 23:00:00,A,MIO_PKM,INTL,CZ,2007,362,
ESTAT:RAIL_PA_TYPEPAS(1.0),04/09/24 23:00:00,A,MIO_PKM,INTL,CZ,2008,449,
ESTAT:RAIL_PA_TYPEPAS(1.0),04/09/24 23:00:00,A,MIO_PKM,INTL,CZ,2009,340,
ESTAT:RAIL_PA_TYPEPAS(1.0),04/09/24 23:00:00,A,MIO_PKM,INTL,CZ,2010,296,
ESTAT:RAIL_PA_TYPEPAS(1.0),04/09/24 23:00:00,A,MIO_PKM,INTL,CZ,2011,261,
ESTAT:RAIL_PA_TYPEPAS(1.0),04/09/24 23:00:00,A,MIO_PKM,INTL,CZ,2012,402,
ESTAT:RAIL_PA_TYPEPAS(1.0),04/09/24 23:00:00,A,MIO_PKM,INTL,CZ,2013,709,
ESTAT:RAIL_PA_TYPEPAS(1.0),04/09/24 23:00:00,A,MIO_PKM,INTL,CZ,2014,700,
ESTAT:RAIL_PA_TYPEPAS(1.0),04/09/24 23:00:00,A,MIO_PKM,INTL,CZ,2015,913,
ESTAT:RAIL_PA_TYPEPAS(1.0),04/09/24 23:00:00,A,MIO_PKM,INTL,CZ,2016,1229,
ESTAT:RAIL_PA_TYPEPAS(1.0),04/09/24 23:00:00,A,MIO_PKM,INTL,CZ,2017,1437,
ESTAT:RAIL_PA_TYPEPAS(1.0),04/09/24 23:00:00,A,MIO_PKM,INTL,CZ,2018,1705,
ESTAT:RAIL_PA_TYPEPAS(1.0),04/09/24 23:00:00,A,MIO_PKM,INTL,CZ,2019,1884,
ESTAT:RAIL_PA_TYPEPAS(1.0),04/09/24 23:00:00,A,MIO_PKM,INTL,CZ,2020,538,
ESTAT:RAIL_PA_TYPEPAS(1.0),04/09/24 23:00:00,A,MIO_PKM,INTL,CZ,2021,603,
ESTAT:RAIL_PA_TYPEPAS(1.0),04/09/24 23:00:00,A,MIO_PKM,INTL,CZ,2022,1555,
ESTAT:RAIL_PA_TYPEPAS(1.0),04/09/24 23:00:00,A,MIO_PKM,INTL,CZ,2023,1716,
ESTAT:RAIL_PA_TYPEPAS(1.0),04/09/24 23:00:00,A,MIO_PKM,INTL,DE,2004,2180,
ESTAT:RAIL_PA_TYPEPAS(1.0),04/09/24 23:00:00,A,MIO_PKM,INTL,DE,2005,3300,
ESTAT:RAIL_PA_TYPEPAS(1.0),04/09/24 23:00:00,A,MIO_PKM,INTL,DE,2006,3472,
ESTAT:RAIL_PA_TYPEPAS(1.0),04/09/24 23:00:00,A,MIO_PKM,INTL,DE,2007,3587,
ESTAT:RAIL_PA_TYPEPAS(1.0),04/09/24 23:00:00,A,MIO_PKM,INTL,DE,2008,3870,
ESTAT:RAIL_PA_TYPEPAS(1.0),04/09/24 23:00:00,A,MIO_PKM,INTL,DE,2009,4162,
ESTAT:RAIL_PA_TYPEPAS(1.0),04/09/24 23:00:00,A,MIO_PKM,INTL,DE,2010,4321,
ESTAT:RAIL_PA_TYPEPAS(1.0),04/09/24 23:00:00,A,MIO_PKM,INTL,DE,2011,4281,
ESTAT:RAIL_PA_TYPEPAS(1.0),04/09/24 23:00:00,A,MIO_PKM,INTL,DE,2012,5124,
ESTAT:RAIL_PA_TYPEPAS(1.0),04/09/24 23:00:00,A,MIO_PKM,INTL,DE,2013,4806,
ESTAT:RAIL_PA_TYPEPAS(1.0),04/09/24 23:00:00,A,MIO_PKM,INTL,DE,2014,5059,
ESTAT:RAIL_PA_TYPEPAS(1.0),04/09/24 23:00:00,A,MIO_PKM,INTL,DE,2015,4855,
ESTAT:RAIL_PA_TYPEPAS(1.0),04/09/24 23:00:00,A,MIO_PKM,INTL,DE,2016,4700,
ESTAT:RAIL_PA_TYPEPAS(1.0),04/09/24 23:00:00,A,MIO_PKM,INTL,DE,2017,4790,
ESTAT:RAIL_PA_TYPEPAS(1.0),04/09/24 23:00:00,A,MIO_PKM,INTL,DE,2018,5049,
ESTAT:RAIL_PA_TYPEPAS(1.0),04/09/24 23:00:00,A,MIO_PKM,INTL,DE,2019,5702,
ESTAT:RAIL_PA_TYPEPAS(1.0),04/09/24 23:00:00,A,MIO_PKM,INTL,DE,2020,3060,
ESTAT:RAIL_PA_TYPEPAS(1.0),04/09/24 23:00:00,A,MIO_PKM,INTL,DE,2021,3634,
ESTAT:RAIL_PA_TYPEPAS(1.0),04/09/24 23:00:00,A,MIO_PKM,INTL,DE,2022,5736,
ESTAT:RAIL_PA_TYPEPAS(1.0),04/09/24 23:00:00,A,MIO_PKM,INTL,DE,2023,5955,
ESTAT:RAIL_PA_TYPEPAS(1.0),04/09/24 23:00:00,A,MIO_PKM,INTL,DK,2004,332,
ESTAT:RAIL_PA_TYPEPAS(1.0),04/09/24 23:00:00,A,MIO_PKM,INTL,DK,2005,322,
ESTAT:RAIL_PA_TYPEPAS(1.0),04/09/24 23:00:00,A,MIO_PKM,INTL,DK,2006,359,
ESTAT:RAIL_PA_TYPEPAS(1.0),04/09/24 23:00:00,A,MIO_PKM,INTL,DK,2007,425,
ESTAT:RAIL_PA_TYPEPAS(1.0),04/09/24 23:00:00,A,MIO_PKM,INTL,DK,2008,477,
ESTAT:RAIL_PA_TYPEPAS(1.0),04/09/24 23:00:00,A,MIO_PKM,INTL,DK,2009,377,
ESTAT:RAIL_PA_TYPEPAS(1.0),04/09/24 23:00:00,A,MIO_PKM,INTL,DK,2010,380,
ESTAT:RAIL_PA_TYPEPAS(1.0),04/09/24 23:00:00,A,MIO_PKM,INTL,DK,2011,408,
ESTAT:RAIL_PA_TYPEPAS(1.0),04/09/24 23:00:00,A,MIO_PKM,INTL,DK,2012,379,
